#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V723 Cas,2450027.500,71.50,31,8.52,0.03,V
V723 Cas,2450028.500,72.50,12,8.50,0.04,V
V723 Cas,2450029.500,73.50,18,8.54,0.04,V
V723 Cas,2450030.500,74.50,21,8.52,0.03,V
V723 Cas,2450031.500,75.50,33,8.48,0.02,V
V723 Cas,2450032.500,76.50,13,8.49,0.04,V
V723 Cas,2450033.500,77.50,21,8.50,0.03,V
V723 Cas,2450034.500,78.50,48,8.49,0.02,V
V723 Cas,2450035.500,79.50,18,8.54,0.05,V
V723 Cas,2450036.500,80.50,11,8.48,0.06,V
V723 Cas,2450037.500,81.50,20,8.49,0.03,V
V723 Cas,2450038.500,82.50,28,8.49,0.03,V
V723 Cas,2450039.500,83.50,41,8.52,0.02,V
V723 Cas,2450040.500,84.50,33,8.55,0.03,V
V723 Cas,2450041.500,85.50,25,8.54,0.03,V
V723 Cas,2450042.500,86.50,40,8.53,0.03,V
V723 Cas,2450043.500,87.50,48,8.52,0.02,V
V723 Cas,2450044.500,88.50,44,8.53,0.02,V
V723 Cas,2450045.500,89.50,16,8.55,0.04,V
V723 Cas,2450046.500,90.50,52,8.40,0.03,V
V723 Cas,2450047.500,91.50,31,8.52,0.03,V
V723 Cas,2450048.500,92.50,27,8.52,0.03,V
V723 Cas,2450049.500,93.50,16,8.53,0.04,V
V723 Cas,2450050.500,94.50,18,8.48,0.04,V
V723 Cas,2450051.500,95.50,12,8.47,0.03,V
V723 Cas,2450052.500,96.50,26,8.53,0.02,V
V723 Cas,2450053.500,97.50,38,8.54,0.02,V
V723 Cas,2450054.500,98.50,26,8.52,0.02,V
V723 Cas,2450055.500,99.50,8,8.50,0.05,V
V723 Cas,2450056.500,100.50,27,8.55,0.02,V
V723 Cas,2450057.500,101.50,5,8.54,0.09,V
V723 Cas,2450058.500,102.50,6,8.37,0.06,V
V723 Cas,2450059.500,103.50,14,8.32,0.05,V
V723 Cas,2450060.500,104.50,20,8.40,0.05,V
V723 Cas,2450061.500,105.50,21,8.20,0.05,V
V723 Cas,2450062.500,106.50,41,8.19,0.04,V
V723 Cas,2450063.500,107.50,20,8.17,0.05,V
V723 Cas,2450064.500,108.50,24,8.09,0.04,V
V723 Cas,2450065.500,109.50,21,7.91,0.06,V
V723 Cas,2450066.500,110.50,17,7.53,0.06,V
V723 Cas,2450067.500,111.50,38,7.28,0.03,V
V723 Cas,2450068.500,112.50,31,7.16,0.03,V
V723 Cas,2450069.500,113.50,38,7.16,0.02,V
V723 Cas,2450070.500,114.50,12,7.20,0.05,V
V723 Cas,2450071.500,115.50,18,7.08,0.04,V
V723 Cas,2450072.500,116.50,35,7.77,0.05,V
V723 Cas,2450073.500,117.50,25,8.08,0.05,V
V723 Cas,2450074.500,118.50,18,8.28,0.04,V
V723 Cas,2450075.500,119.50,12,8.36,0.06,V
V723 Cas,2450076.500,120.50,22,8.48,0.04,V
V723 Cas,2450077.500,121.50,30,8.63,0.04,V
V723 Cas,2450078.500,122.50,38,8.73,0.03,V
V723 Cas,2450079.500,123.50,40,8.80,0.04,V
V723 Cas,2450080.500,124.50,68,8.80,0.02,V
V723 Cas,2450081.500,125.50,46,8.83,0.02,V
V723 Cas,2450082.500,126.50,28,8.88,0.03,V
V723 Cas,2450083.500,127.50,8,8.89,0.08,V
V723 Cas,2450084.500,128.50,13,8.93,0.04,V
V723 Cas,2450085.500,129.50,13,8.86,0.05,V
V723 Cas,2450086.500,130.50,16,8.90,0.05,V
V723 Cas,2450087.500,131.50,28,8.94,0.03,V
V723 Cas,2450088.500,132.50,41,9.09,0.03,V
V723 Cas,2450089.500,133.50,16,9.14,0.05,V
V723 Cas,2450090.500,134.50,24,9.22,0.04,V
V723 Cas,2450091.500,135.50,20,9.17,0.05,V
V723 Cas,2450092.500,136.50,6,9.20,0.07,V
V723 Cas,2450093.500,137.50,18,9.22,0.04,V
V723 Cas,2450094.500,138.50,19,9.23,0.05,V
V723 Cas,2450095.500,139.50,42,9.21,0.03,V
V723 Cas,2450096.500,140.50,47,9.19,0.03,V
V723 Cas,2450097.500,141.50,31,9.18,0.05,V
V723 Cas,2450098.500,142.50,39,9.31,0.03,V
V723 Cas,2450099.500,143.50,18,9.16,0.06,V
V723 Cas,2450100.500,144.50,18,9.37,0.04,V
V723 Cas,2450101.500,145.50,12,9.28,0.06,V
V723 Cas,2450102.500,146.50,14,9.32,0.08,V
V723 Cas,2450103.500,147.50,29,9.34,0.04,V
V723 Cas,2450104.500,148.50,28,9.38,0.04,V
V723 Cas,2450105.500,149.50,22,9.42,0.04,V
V723 Cas,2450106.500,150.50,17,9.41,0.04,V
V723 Cas,2450107.500,151.50,17,9.49,0.05,V
V723 Cas,2450108.500,152.50,34,9.46,0.03,V
V723 Cas,2450109.500,153.50,4,9.55,0.08,V
V723 Cas,2450110.500,154.50,26,9.58,0.03,V
V723 Cas,2450111.500,155.50,22,9.52,0.04,V
V723 Cas,2450112.500,156.50,17,9.48,0.05,V
V723 Cas,2450113.500,157.50,42,9.50,0.06,V
V723 Cas,2450114.500,158.50,41,9.34,0.03,V
V723 Cas,2450115.500,159.50,22,9.34,0.04,V
V723 Cas,2450116.500,160.50,6,9.35,0.06,V
V723 Cas,2450117.500,161.50,13,9.43,0.04,V
V723 Cas,2450118.500,162.50,27,9.20,0.04,V
V723 Cas,2450119.500,163.50,24,9.33,0.02,V
V723 Cas,2450120.500,164.50,39,9.37,0.03,V
V723 Cas,2450121.500,165.50,10,9.28,0.06,V
V723 Cas,2450122.500,166.50,11,9.31,0.04,V
V723 Cas,2450123.500,167.50,21,9.28,0.03,V
V723 Cas,2450124.500,168.50,19,9.26,0.05,V
V723 Cas,2450125.500,169.50,11,9.05,0.06,V
V723 Cas,2450126.500,170.50,16,9.02,0.06,V
V723 Cas,2450127.500,171.50,26,8.88,0.04,V
V723 Cas,2450128.500,172.50,16,8.83,0.06,V
V723 Cas,2450129.500,173.50,18,8.53,0.06,V
V723 Cas,2450130.500,174.50,14,8.20,0.05,V
V723 Cas,2450131.500,175.50,23,8.27,0.05,V
V723 Cas,2450132.500,176.50,29,8.61,0.06,V
V723 Cas,2450133.500,177.50,30,8.69,0.03,V
V723 Cas,2450134.500,178.50,12,8.56,0.05,V
V723 Cas,2450135.500,179.50,13,8.29,0.05,V
V723 Cas,2450136.500,180.50,12,8.59,0.03,V
V723 Cas,2450137.500,181.50,30,8.62,0.04,V
V723 Cas,2450138.500,182.50,35,8.41,0.04,V
V723 Cas,2450139.500,183.50,28,8.55,0.04,V
V723 Cas,2450140.500,184.50,48,8.61,0.03,V
V723 Cas,2450141.500,185.50,23,8.75,0.04,V
V723 Cas,2450142.500,186.50,22,8.96,0.05,V
V723 Cas,2450143.500,187.50,34,8.85,0.03,V
V723 Cas,2450144.500,188.50,31,9.00,0.04,V
V723 Cas,2450145.500,189.50,19,9.09,0.05,V
V723 Cas,2450146.500,190.50,37,9.09,0.03,V
V723 Cas,2450147.500,191.50,23,9.13,0.04,V
V723 Cas,2450148.500,192.50,7,9.23,0.06,V
V723 Cas,2450149.500,193.50,11,9.24,0.05,V
V723 Cas,2450150.500,194.50,36,9.18,0.03,V
V723 Cas,2450151.500,195.50,32,9.21,0.03,V
V723 Cas,2450152.500,196.50,51,9.17,0.03,V
V723 Cas,2450153.500,197.50,47,9.01,0.03,V
V723 Cas,2450154.500,198.50,39,8.96,0.04,V
V723 Cas,2450155.500,199.50,30,9.12,0.04,V
V723 Cas,2450156.500,200.50,17,9.14,0.04,V
V723 Cas,2450157.500,201.50,17,9.10,0.05,V
V723 Cas,2450158.500,202.50,26,9.12,0.04,V
V723 Cas,2450159.500,203.50,33,9.11,0.03,V
V723 Cas,2450160.500,204.50,23,8.99,0.03,V
V723 Cas,2450161.500,205.50,18,9.01,0.06,V
V723 Cas,2450162.500,206.50,19,9.16,0.05,V
V723 Cas,2450163.500,207.50,17,9.27,0.04,V
V723 Cas,2450164.500,208.50,7,9.19,0.07,V
V723 Cas,2450165.500,209.50,12,9.08,0.05,V
V723 Cas,2450166.500,210.50,16,9.09,0.06,V
V723 Cas,2450167.500,211.50,10,9.16,0.05,V
V723 Cas,2450168.500,212.50,8,9.30,0.07,V
V723 Cas,2450169.500,213.50,15,9.15,0.05,V
V723 Cas,2450170.500,214.50,26,9.05,0.04,V
V723 Cas,2450171.500,215.50,8,9.05,0.05,V
V723 Cas,2450172.500,216.50,19,9.08,0.03,V
V723 Cas,2450173.500,217.50,11,9.17,0.07,V
V723 Cas,2450174.500,218.50,11,9.13,0.06,V
V723 Cas,2450175.500,219.50,12,8.97,0.06,V
V723 Cas,2450176.500,220.50,7,9.19,0.10,V
V723 Cas,2450177.500,221.50,4,9.23,0.08,V
V723 Cas,2450178.500,222.50,5,9.26,0.07,V
V723 Cas,2450179.500,223.50,9,9.27,0.05,V
V723 Cas,2450180.500,224.50,21,9.33,0.03,V
V723 Cas,2450181.500,225.50,19,9.30,0.05,V
V723 Cas,2450182.500,226.50,9,9.27,0.05,V
V723 Cas,2450183.500,227.50,12,9.09,0.06,V
V723 Cas,2450184.500,228.50,9,8.73,0.08,V
V723 Cas,2450185.500,229.50,5,8.38,0.11,V
V723 Cas,2450186.500,230.50,7,8.47,0.06,V
V723 Cas,2450187.500,231.50,14,8.66,0.06,V
V723 Cas,2450188.500,232.50,17,8.59,0.06,V
V723 Cas,2450189.500,233.50,17,8.76,0.05,V
V723 Cas,2450190.500,234.50,22,8.82,0.03,V
V723 Cas,2450191.500,235.50,19,8.85,0.04,V
V723 Cas,2450192.500,236.50,10,8.86,0.07,V
V723 Cas,2450193.500,237.50,10,8.94,0.07,V
V723 Cas,2450194.500,238.50,18,9.13,0.05,V
V723 Cas,2450195.500,239.50,19,9.19,0.04,V
V723 Cas,2450196.500,240.50,16,9.04,0.04,V
V723 Cas,2450197.500,241.50,7,9.13,0.06,V
V723 Cas,2450198.500,242.50,9,9.14,0.05,V
V723 Cas,2450199.500,243.50,8,9.26,0.07,V
V723 Cas,2450200.500,244.50,8,9.30,0.08,V
V723 Cas,2450201.500,245.50,10,9.25,0.05,V
V723 Cas,2450202.500,246.50,2,9.50,0.11,V
V723 Cas,2450203.500,247.50,1,9.40,0.15,V
V723 Cas,2450204.500,248.50,1,9.70,0.15,V
V723 Cas,2450205.500,249.50,3,9.60,0.09,V
V723 Cas,2450207.000,251.00,1,9.40,0.15,V
V723 Cas,2450209.000,253.00,13,9.58,0.04,V
V723 Cas,2450211.000,255.00,10,9.67,0.04,V
V723 Cas,2450213.000,257.00,2,9.55,0.18,V
V723 Cas,2450215.000,259.00,3,9.53,0.09,V
V723 Cas,2450217.000,261.00,12,9.64,0.05,V
V723 Cas,2450219.000,263.00,5,9.50,0.07,V
V723 Cas,2450221.000,265.00,10,9.62,0.05,V
V723 Cas,2450223.000,267.00,12,9.67,0.05,V
V723 Cas,2450225.000,269.00,17,9.75,0.03,V
V723 Cas,2450227.000,271.00,8,9.69,0.05,V
V723 Cas,2450229.000,273.00,12,9.74,0.04,V
V723 Cas,2450231.000,275.00,4,9.73,0.08,V
V723 Cas,2450233.000,277.00,16,9.82,0.05,V
V723 Cas,2450235.000,279.00,22,9.98,0.03,V
V723 Cas,2450237.000,281.00,14,9.89,0.05,V
V723 Cas,2450239.000,283.00,9,9.78,0.05,V
V723 Cas,2450241.000,285.00,37,9.94,0.03,V
V723 Cas,2450243.000,287.00,24,9.82,0.04,V
V723 Cas,2450245.000,289.00,14,9.86,0.04,V
V723 Cas,2450247.000,291.00,15,9.88,0.08,V
V723 Cas,2450249.000,293.00,53,10.00,0.03,V
V723 Cas,2450251.000,295.00,28,9.93,0.04,V
V723 Cas,2450253.000,297.00,11,9.99,0.05,V
V723 Cas,2450255.000,299.00,9,10.01,0.05,V
V723 Cas,2450257.000,301.00,6,10.07,0.07,V
V723 Cas,2450259.000,303.00,6,10.15,0.06,V
V723 Cas,2450261.000,305.00,25,10.18,0.02,V
V723 Cas,2450263.000,307.00,11,9.98,0.06,V
V723 Cas,2450265.000,309.00,9,10.00,0.06,V
V723 Cas,2450267.000,311.00,11,9.90,0.05,V
V723 Cas,2450269.000,313.00,21,9.96,0.04,V
V723 Cas,2450271.000,315.00,23,9.97,0.04,V
V723 Cas,2450273.000,317.00,12,9.96,0.07,V
V723 Cas,2450275.000,319.00,42,9.95,0.03,V
V723 Cas,2450277.000,321.00,22,9.87,0.05,V
V723 Cas,2450279.000,323.00,35,10.05,0.04,V
V723 Cas,2450281.000,325.00,38,9.88,0.03,V
V723 Cas,2450283.000,327.00,40,9.81,0.03,V
V723 Cas,2450285.000,329.00,55,10.06,0.03,V
V723 Cas,2450287.000,331.00,41,10.05,0.04,V
V723 Cas,2450289.000,333.00,17,9.89,0.05,V
V723 Cas,2450291.000,335.00,22,9.96,0.03,V
V723 Cas,2450293.000,337.00,14,9.86,0.07,V
V723 Cas,2450295.000,339.00,16,9.48,0.03,V
V723 Cas,2450297.000,341.00,32,9.81,0.03,V
V723 Cas,2450299.000,343.00,29,9.79,0.03,V
V723 Cas,2450301.000,345.00,49,9.40,0.05,V
V723 Cas,2450303.000,347.00,41,9.02,0.03,V
V723 Cas,2450305.000,349.00,45,9.59,0.03,V
V723 Cas,2450307.000,351.00,48,9.57,0.04,V
V723 Cas,2450309.000,353.00,38,8.87,0.04,V
V723 Cas,2450311.000,355.00,38,8.94,0.04,V
V723 Cas,2450313.000,357.00,59,9.24,0.05,V
V723 Cas,2450315.000,359.00,81,9.64,0.03,V
V723 Cas,2450317.000,361.00,60,9.60,0.02,V
V723 Cas,2450319.000,363.00,43,9.61,0.02,V
V723 Cas,2450321.000,365.00,48,9.24,0.04,V
V723 Cas,2450323.000,367.00,42,8.65,0.05,V
V723 Cas,2450325.000,369.00,44,9.04,0.03,V
V723 Cas,2450327.000,371.00,43,9.02,0.03,V
V723 Cas,2450329.000,373.00,52,9.01,0.03,V
V723 Cas,2450331.000,375.00,52,8.93,0.03,V
V723 Cas,2450333.000,377.00,59,8.89,0.03,V
V723 Cas,2450335.000,379.00,57,8.82,0.03,V
V723 Cas,2450337.000,381.00,56,9.14,0.03,V
V723 Cas,2450339.000,383.00,22,9.34,0.04,V
V723 Cas,2450341.000,385.00,55,9.39,0.03,V
V723 Cas,2450343.000,387.00,44,9.42,0.03,V
V723 Cas,2450345.000,389.00,56,9.78,0.03,V
V723 Cas,2450347.000,391.00,68,9.85,0.03,V
V723 Cas,2450349.000,393.00,29,9.55,0.03,V
V723 Cas,2450354.000,398.00,136,9.98,0.02,V
V723 Cas,2450362.000,406.00,248,9.98,0.02,V
V723 Cas,2450370.000,414.00,248,10.02,0.02,V
V723 Cas,2450378.000,422.00,186,10.21,0.02,V
V723 Cas,2450386.000,430.00,159,10.39,0.02,V
V723 Cas,2450394.000,438.00,194,10.41,0.02,V
V723 Cas,2450402.000,446.00,186,10.48,0.02,V
V723 Cas,2450410.000,454.00,78,10.52,0.02,V
V723 Cas,2450418.000,462.00,154,10.52,0.02,V
V723 Cas,2450426.000,470.00,93,10.55,0.02,V
V723 Cas,2450434.000,478.00,79,10.48,0.02,V
V723 Cas,2450442.000,486.00,118,10.60,0.02,V
V723 Cas,2450450.000,494.00,85,10.53,0.02,V
V723 Cas,2450458.000,502.00,161,10.60,0.02,V
V723 Cas,2450466.000,510.00,163,10.56,0.02,V
V723 Cas,2450474.000,518.00,107,10.56,0.02,V
V723 Cas,2450482.000,526.00,118,10.63,0.02,V
V723 Cas,2450490.000,534.00,140,10.64,0.02,V
V723 Cas,2450498.000,542.00,104,10.65,0.02,V
V723 Cas,2450510.000,554.00,311,10.69,0.02,V
V723 Cas,2450526.000,570.00,186,10.86,0.02,V
V723 Cas,2450542.000,586.00,121,10.82,0.03,V
V723 Cas,2450558.000,602.00,47,10.86,0.02,V
V723 Cas,2450574.000,618.00,62,11.11,0.03,V
V723 Cas,2450590.000,634.00,104,11.33,0.02,V
V723 Cas,2450606.000,650.00,117,11.34,0.03,V
V723 Cas,2450622.000,666.00,170,11.69,0.02,V
V723 Cas,2450638.000,682.00,159,11.83,0.02,V
V723 Cas,2450654.000,698.00,153,11.70,0.02,V
V723 Cas,2450670.000,714.00,231,11.40,0.02,V
V723 Cas,2450686.000,730.00,173,11.68,0.02,V
V723 Cas,2450702.000,746.00,158,11.77,0.02,V
V723 Cas,2450718.000,762.00,220,11.72,0.02,V
V723 Cas,2450734.000,778.00,178,11.89,0.02,V
V723 Cas,2450750.000,794.00,201,11.88,0.02,V
V723 Cas,2450766.000,810.00,103,11.87,0.02,V
V723 Cas,2450782.000,826.00,90,11.89,0.02,V
V723 Cas,2450798.000,842.00,114,12.02,0.02,V
V723 Cas,2450814.000,858.00,95,11.96,0.03,V
V723 Cas,2450830.000,874.00,112,12.17,0.03,V
V723 Cas,2450846.000,890.00,167,12.28,0.02,V
V723 Cas,2450862.000,906.00,99,12.26,0.03,V
V723 Cas,2450878.000,922.00,79,12.19,0.02,V
V723 Cas,2450894.000,938.00,115,12.26,0.02,V
V723 Cas,2450910.000,954.00,71,12.29,0.02,V
V723 Cas,2450926.000,970.00,29,12.17,0.05,V
V723 Cas,2450942.000,986.00,47,12.18,0.03,V
V723 Cas,2450958.000,1002.00,98,12.32,0.02,V
V723 Cas,2450974.000,1018.00,58,12.30,0.03,V
V723 Cas,2450990.000,1034.00,32,12.34,0.05,V
V723 Cas,2451006.000,1050.00,60,12.55,0.03,V
V723 Cas,2451030.000,1074.00,178,12.45,0.02,V
V723 Cas,2451062.000,1106.00,186,12.59,0.02,V
V723 Cas,2451094.000,1138.00,215,12.66,0.02,V
V723 Cas,2451126.000,1170.00,220,12.81,0.02,V
V723 Cas,2451158.000,1202.00,226,12.95,0.02,V
V723 Cas,2451190.000,1234.00,92,12.82,0.02,V
V723 Cas,2451222.000,1266.00,155,12.94,0.02,V
V723 Cas,2451254.000,1298.00,109,13.03,0.02,V
V723 Cas,2451286.000,1330.00,77,13.01,0.03,V
V723 Cas,2451318.000,1362.00,77,13.43,0.02,V
V723 Cas,2451350.000,1394.00,99,13.26,0.02,V
V723 Cas,2451382.000,1426.00,100,13.34,0.02,V
V723 Cas,2451414.000,1458.00,90,13.42,0.02,V
V723 Cas,2451446.000,1490.00,113,13.38,0.02,V
V723 Cas,2451478.000,1522.00,128,13.41,0.02,V
V723 Cas,2451510.000,1554.00,82,13.51,0.02,V
V723 Cas,2451542.000,1586.00,55,13.52,0.03,V
V723 Cas,2451574.000,1618.00,106,13.65,0.02,V
V723 Cas,2451606.000,1650.00,70,13.61,0.02,V
V723 Cas,2451638.000,1682.00,19,13.71,0.06,V
V723 Cas,2451670.000,1714.00,21,13.84,0.05,V
V723 Cas,2451702.000,1746.00,39,13.95,0.03,V
V723 Cas,2451734.000,1778.00,45,13.92,0.02,V
V723 Cas,2451766.000,1810.00,49,14.04,0.02,V
V723 Cas,2451798.000,1842.00,66,14.10,0.02,V
V723 Cas,2451830.000,1874.00,67,14.16,0.02,V
V723 Cas,2451862.000,1906.00,45,14.06,0.03,V
V723 Cas,2451894.000,1938.00,35,14.01,0.03,V
V723 Cas,2451926.000,1970.00,37,14.07,0.03,V
V723 Cas,2451958.000,2002.00,28,14.09,0.02,V
V723 Cas,2451990.000,2034.00,22,14.10,0.02,V
V723 Cas,2452038.000,2082.00,9,14.23,0.05,V
V723 Cas,2452102.000,2146.00,41,14.28,0.02,V
V723 Cas,2452166.000,2210.00,44,14.34,0.02,V
V723 Cas,2452230.000,2274.00,45,14.32,0.03,V
V723 Cas,2452294.000,2338.00,53,14.35,0.02,V
V723 Cas,2452358.000,2402.00,14,14.45,0.02,V
V723 Cas,2452422.000,2466.00,3,14.67,0.09,V
V723 Cas,2452486.000,2530.00,12,14.66,0.02,V
V723 Cas,2452550.000,2594.00,26,14.67,0.03,V
V723 Cas,2452614.000,2658.00,24,14.53,0.04,V
V723 Cas,2452678.000,2722.00,22,14.51,0.02,V
V723 Cas,2452806.000,2850.00,6,14.88,0.06,V
V723 Cas,2452870.000,2914.00,41,14.97,0.06,V
V723 Cas,2452934.000,2978.00,52,15.25,0.05,V
V723 Cas,2452998.000,3042.00,48,14.76,0.04,V
V723 Cas,2453062.000,3106.00,82,15.25,0.02,V
V723 Cas,2453126.000,3170.00,1,15.10,0.15,V
V723 Cas,2453190.000,3234.00,34,14.93,0.05,V
V723 Cas,2453254.000,3298.00,154,15.18,0.04,V
V723 Cas,2453318.000,3362.00,97,14.94,0.04,V
V723 Cas,2453382.000,3426.00,64,14.73,0.03,V
V723 Cas,2453446.000,3490.00,9,14.84,0.05,V
