2452193.2672,12.528,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.2786,12.912,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.2894,13.011,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.3317,13.068,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452209.2244,13.085,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452210.3508,12.954,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452210.3764,13.191,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452211.1872,13.036,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452220.3341,13.201,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452220.3449,13.249,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452223.2705,13.461,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452223.2781,13.279,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452225.2405,13.479,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452225.2475,13.486,0.04,V,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452193.2672,13.08,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.2786,13.558,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.2894,13.617,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.3317,13.655,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452209.2244,13.669,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452210.3508,13.521,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452210.3764,13.578,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452211.1872,13.622,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452220.3341,13.85,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452220.3449,13.853,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452223.2705,14.071,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452223.2781,13.922,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452225.2405,14.099,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452225.2475,14.082,0.04,B,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452193.2672,13.033,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.2786,13.553,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.2894,13.668,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452208.3317,13.582,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452209.2244,13.513,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452210.3508,13.485,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452210.3764,13.386,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452211.1872,13.459,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452220.3341,13.846,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452220.3449,14.054,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452223.2705,14.098,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452223.2781,13.941,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452225.2405,14.327,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
2452225.2475,14.169,0.06,U,0,Sternberg Astronomical Institute 60 cm Telescope,"Voloshina, Irina",Johnson-Cousins
