#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V351 Pup,2448719.000,95.00,6,10.58,0.10,V
V351 Pup,2448721.000,97.00,2,10.55,0.11,V
V351 Pup,2448723.000,99.00,7,10.54,0.13,V
V351 Pup,2448725.000,101.00,6,10.53,0.14,V
V351 Pup,2448727.000,103.00,3,10.73,0.22,V
V351 Pup,2448729.000,105.00,3,10.40,0.24,V
V351 Pup,2448731.000,107.00,4,10.68,0.18,V
V351 Pup,2448733.000,109.00,3,10.73,0.09,V
V351 Pup,2448735.000,111.00,7,10.79,0.09,V
V351 Pup,2448737.000,113.00,3,10.80,0.09,V
V351 Pup,2448739.000,115.00,4,10.63,0.09,V
V351 Pup,2448741.000,117.00,8,10.83,0.08,V
V351 Pup,2448743.000,119.00,9,10.74,0.08,V
V351 Pup,2448745.000,121.00,8,10.73,0.08,V
V351 Pup,2448747.000,123.00,6,10.77,0.14,V
V351 Pup,2448749.000,125.00,4,10.83,0.18,V
V351 Pup,2448752.000,128.00,7,10.57,0.11,V
V351 Pup,2448756.000,132.00,3,10.60,0.09,V
V351 Pup,2448760.000,136.00,7,10.76,0.10,V
V351 Pup,2448764.000,140.00,9,10.76,0.12,V
V351 Pup,2448768.000,144.00,8,10.79,0.12,V
V351 Pup,2448772.000,148.00,11,10.78,0.09,V
V351 Pup,2448776.000,152.00,10,11.00,0.06,V
V351 Pup,2448780.000,156.00,14,11.06,0.08,V
V351 Pup,2448784.000,160.00,9,11.10,0.05,V
V351 Pup,2448788.000,164.00,1,11.20,0.15,V
V351 Pup,2448792.000,168.00,4,11.15,0.08,V
V351 Pup,2448796.000,172.00,6,11.07,0.06,V
V351 Pup,2448800.000,176.00,7,10.97,0.08,V
V351 Pup,2448804.000,180.00,11,11.15,0.08,V
V351 Pup,2448808.000,184.00,6,11.12,0.14,V
V351 Pup,2448820.000,196.00,7,11.24,0.06,V
V351 Pup,2448824.000,200.00,1,11.20,0.15,V
V351 Pup,2448828.000,204.00,2,11.25,0.11,V
V351 Pup,2448832.000,208.00,1,11.20,0.15,V
V351 Pup,2448840.000,216.00,3,11.20,0.09,V
V351 Pup,2448844.000,220.00,1,11.30,0.15,V
V351 Pup,2448854.000,230.00,5,11.22,0.07,V
V351 Pup,2448862.000,238.00,3,11.30,0.09,V
V351 Pup,2448870.000,246.00,2,11.25,0.11,V
V351 Pup,2448878.000,254.00,4,11.30,0.08,V
V351 Pup,2448886.000,262.00,2,11.30,0.11,V
V351 Pup,2448894.000,270.00,4,11.33,0.08,V
V351 Pup,2448902.000,278.00,4,11.30,0.08,V
V351 Pup,2448910.000,286.00,5,11.70,0.10,V
V351 Pup,2448918.000,294.00,3,11.80,0.01,V
V351 Pup,2448926.000,302.00,6,11.53,0.12,V
V351 Pup,2448934.000,310.00,8,11.61,0.08,V
V351 Pup,2448942.000,318.00,2,11.75,0.11,V
V351 Pup,2448950.000,326.00,10,11.76,0.06,V
V351 Pup,2448958.000,334.00,5,11.80,0.07,V
V351 Pup,2448966.000,342.00,2,11.80,0.11,V
V351 Pup,2448974.000,350.00,6,11.72,0.06,V
V351 Pup,2448982.000,358.00,4,11.98,0.13,V
V351 Pup,2448990.000,366.00,6,11.85,0.07,V
V351 Pup,2448998.000,374.00,6,11.85,0.06,V
V351 Pup,2449006.000,382.00,13,12.12,0.09,V
V351 Pup,2449014.000,390.00,8,12.31,0.15,V
V351 Pup,2449022.000,398.00,8,12.26,0.12,V
V351 Pup,2449030.000,406.00,8,12.24,0.07,V
V351 Pup,2449038.000,414.00,8,12.35,0.05,V
V351 Pup,2449046.000,422.00,4,12.20,0.08,V
V351 Pup,2449054.000,430.00,2,12.30,0.11,V
V351 Pup,2449062.000,438.00,6,12.45,0.07,V
V351 Pup,2449070.000,446.00,6,12.60,0.06,V
V351 Pup,2449078.000,454.00,4,12.68,0.10,V
V351 Pup,2449086.000,462.00,5,12.52,0.07,V
V351 Pup,2449094.000,470.00,7,12.93,0.08,V
V351 Pup,2449102.000,478.00,6,13.10,0.07,V
V351 Pup,2449110.000,486.00,1,13.10,0.15,V
V351 Pup,2449118.000,494.00,1,13.10,0.15,V
V351 Pup,2449126.000,502.00,5,13.18,0.07,V
V351 Pup,2449134.000,510.00,2,13.10,0.11,V
V351 Pup,2449142.000,518.00,1,13.20,0.15,V
V351 Pup,2449150.000,526.00,1,13.30,0.15,V
V351 Pup,2449362.000,738.00,1,14.30,0.15,V
V351 Pup,2449458.000,834.00,1,14.00,0.15,V
V351 Pup,2449490.000,866.00,1,14.50,0.15,V
V351 Pup,2449522.000,898.00,1,14.80,0.15,V
V351 Pup,2449714.000,1090.00,1,14.00,0.15,V
V351 Pup,2450162.000,1538.00,1,14.00,0.15,V
