2454222.43,11.76,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454224.433,11.77,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454226.457,11.88,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454230.501,12.04,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454240.56,12.13,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454241.419,12.12,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454244.554,11.99,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454245.397,12.04,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454246.392,12.21,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454249.421,12.32,V,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454203.595,8.92,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454204.508,8.93,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454206.483,9.1,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454207.481,9.34,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454211.598,9.39,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454216.503,9.37,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454217.475,9.34,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454218.588,9.41,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454221.455,9.53,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454222.43,9.49,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454224.433,9.52,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454226.457,9.65,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454230.501,9.82,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454240.56,9.98,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454241.419,9.96,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454244.554,9.92,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454245.397,9.94,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454246.392,10.06,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454249.421,10.19,R,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454203.595,7.84,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454204.508,7.87,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454206.483,8.07,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454207.481,8.37,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454211.598,8.46,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454216.503,8.52,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454217.475,8.48,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454218.588,8.57,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454221.455,8.75,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454222.43,8.73,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454224.433,8.75,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454226.457,8.91,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454230.501,9.17,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454240.56,9.42,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454241.419,9.37,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454244.554,9.3,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454245.397,9.34,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454246.392,9.54,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
2454249.421,9.66,I,0,Torun Observatory 60 cm Schmidt-Cassegrain Telescope,"Tomov, T.",Johnson-Cousins
