2452110.3032,11.76,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.5095,11.789,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.5178,11.776,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4137,11.915,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4233,11.908,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4317,11.923,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4404,11.926,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4498,11.919,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4748,11.956,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4838,11.916,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4932,11.933,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.5019,11.919,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.5095,11.892,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452115.405,12.377,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4089,12.237,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4217,12.265,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4335,12.297,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3568,12.052,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3682,12.036,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.379,12.023,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3901,11.999,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4005,11.985,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4113,11.974,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4325,12.008,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4387,12.001,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4457,11.944,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4543,12.119,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4641,12.195,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4755,12.083,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4856,11.963,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4957,11.98,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.5054,11.978,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452121.3082,13.145,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452122.3103,13.34,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452122.5207,13.438,V,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.3032,13.222,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.5095,13.344,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.5178,13.319,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4137,13.399,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4233,13.409,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4317,13.416,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
