#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1370 Aql,2444998.250,0.25,1,8.00,0.15,V
V1370 Aql,2444998.750,0.75,1,7.70,0.15,V
V1370 Aql,2444999.250,1.25,1,7.80,0.15,V
V1370 Aql,2444999.750,1.75,1,8.10,0.15,V
V1370 Aql,2445000.250,2.25,1,8.10,0.15,V
V1370 Aql,2445001.250,3.25,1,8.00,0.15,V
V1370 Aql,2445001.750,3.75,1,8.20,0.15,V
V1370 Aql,2445002.250,4.25,1,8.20,0.15,V
V1370 Aql,2445002.750,4.75,3,8.57,0.09,V
V1370 Aql,2445003.250,5.25,1,8.40,0.15,V
V1370 Aql,2445003.750,5.75,4,8.68,0.08,V
V1370 Aql,2445004.250,6.25,1,8.60,0.15,V
V1370 Aql,2445004.750,6.75,1,8.70,0.15,V
V1370 Aql,2445005.500,7.50,7,9.21,0.08,V
V1370 Aql,2445006.500,8.50,2,9.30,0.14,V
V1370 Aql,2445007.500,9.50,2,9.40,0.35,V
V1370 Aql,2445008.500,10.50,2,9.75,0.25,V
V1370 Aql,2445009.500,11.50,3,9.73,0.09,V
V1370 Aql,2445010.500,12.50,2,9.85,0.11,V
V1370 Aql,2445011.500,13.50,2,10.10,0.11,V
V1370 Aql,2445012.500,14.50,3,9.83,0.11,V
V1370 Aql,2445013.500,15.50,1,9.50,0.15,V
V1370 Aql,2445014.500,16.50,2,10.30,0.11,V
V1370 Aql,2445017.500,19.50,1,10.40,0.15,V
V1370 Aql,2445019.500,21.50,1,10.80,0.15,V
V1370 Aql,2445021.000,23.00,5,9.84,0.07,V
V1370 Aql,2445023.000,25.00,6,10.18,0.14,V
V1370 Aql,2445025.000,27.00,1,10.60,0.15,V
V1370 Aql,2445027.000,29.00,5,10.64,0.07,V
V1370 Aql,2445029.000,31.00,1,11.40,0.15,V
V1370 Aql,2445031.000,33.00,4,11.65,0.18,V
V1370 Aql,2445033.000,35.00,3,11.93,0.09,V
V1370 Aql,2445035.000,37.00,2,13.20,0.11,V
V1370 Aql,2445037.000,39.00,1,12.50,0.15,V
V1370 Aql,2445039.000,41.00,1,11.30,0.15,V
V1370 Aql,2445045.000,47.00,1,12.70,0.15,V
V1370 Aql,2445047.000,49.00,1,12.40,0.15,V
V1370 Aql,2445049.000,51.00,1,12.90,0.15,V
V1370 Aql,2445051.000,53.00,1,13.50,0.15,V
V1370 Aql,2445053.000,55.00,1,13.30,0.15,V
V1370 Aql,2445057.000,59.00,2,13.05,0.11,V
V1370 Aql,2445061.000,63.00,3,12.97,0.10,V
V1370 Aql,2445065.000,67.00,1,12.80,0.15,V
V1370 Aql,2445067.000,69.00,1,12.90,0.15,V
V1370 Aql,2445071.000,73.00,1,13.00,0.15,V
V1370 Aql,2445073.000,75.00,1,13.00,0.15,V
V1370 Aql,2445075.000,77.00,3,12.27,0.10,V
V1370 Aql,2445077.000,79.00,1,13.00,0.15,V
V1370 Aql,2445079.000,81.00,5,12.70,0.10,V
V1370 Aql,2445081.000,83.00,3,12.80,0.12,V
V1370 Aql,2445083.000,85.00,3,12.53,0.09,V
V1370 Aql,2445087.000,89.00,3,12.57,0.09,V
V1370 Aql,2445089.000,91.00,1,12.50,0.15,V
V1370 Aql,2445091.000,93.00,2,12.35,0.18,V
V1370 Aql,2445095.000,97.00,3,12.10,0.16,V
V1370 Aql,2445101.000,103.00,1,12.00,0.15,V
V1370 Aql,2445103.000,105.00,4,12.30,0.08,V
V1370 Aql,2445105.000,107.00,4,12.65,0.08,V
V1370 Aql,2445107.000,109.00,2,12.35,0.11,V
V1370 Aql,2445111.000,113.00,2,12.25,0.11,V
V1370 Aql,2445113.000,115.00,1,12.10,0.15,V
V1370 Aql,2445115.000,117.00,2,12.20,0.11,V
V1370 Aql,2445117.000,119.00,5,12.24,0.07,V
V1370 Aql,2445119.000,121.00,5,12.28,0.09,V
V1370 Aql,2445122.000,124.00,9,12.39,0.06,V
V1370 Aql,2445130.000,132.00,3,12.70,0.12,V
V1370 Aql,2445134.000,136.00,8,12.54,0.08,V
V1370 Aql,2445138.000,140.00,5,12.28,0.09,V
V1370 Aql,2445142.000,144.00,7,12.57,0.12,V
V1370 Aql,2445146.000,148.00,7,12.77,0.09,V
V1370 Aql,2445150.000,152.00,10,12.84,0.06,V
V1370 Aql,2445154.000,156.00,6,12.93,0.09,V
V1370 Aql,2445158.000,160.00,4,12.98,0.08,V
V1370 Aql,2445162.000,164.00,16,13.01,0.04,V
V1370 Aql,2445166.000,168.00,9,12.90,0.06,V
V1370 Aql,2445170.000,172.00,15,13.10,0.05,V
V1370 Aql,2445174.000,176.00,15,13.05,0.05,V
V1370 Aql,2445178.000,180.00,7,13.06,0.06,V
V1370 Aql,2445182.000,184.00,3,13.07,0.09,V
V1370 Aql,2445190.000,192.00,1,13.40,0.15,V
V1370 Aql,2445194.000,196.00,9,13.50,0.05,V
V1370 Aql,2445198.000,200.00,7,13.53,0.14,V
V1370 Aql,2445202.000,204.00,6,13.75,0.10,V
V1370 Aql,2445206.000,208.00,6,13.98,0.06,V
V1370 Aql,2445210.000,212.00,1,14.20,0.15,V
V1370 Aql,2445218.000,220.00,1,14.60,0.15,V
V1370 Aql,2445222.000,224.00,3,14.37,0.44,V
V1370 Aql,2445226.000,228.00,4,15.08,0.19,V
V1370 Aql,2445234.000,236.00,1,15.50,0.15,V
V1370 Aql,2445254.000,256.00,1,14.30,0.15,V
V1370 Aql,2445262.000,264.00,1,15.80,0.15,V
