#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V732 Sgr,2428276.000,1.00,1,6.50,0.15,V
V732 Sgr,2428278.000,3.00,1,6.50,0.15,V
V732 Sgr,2428286.000,11.00,1,6.40,0.15,V
V732 Sgr,2428308.000,33.00,1,7.00,0.15,V
V732 Sgr,2428314.000,39.00,1,6.60,0.15,V
V732 Sgr,2428316.000,41.00,1,7.20,0.15,V
V732 Sgr,2428330.000,55.00,1,7.30,0.15,V
V732 Sgr,2428334.000,59.00,1,7.10,0.15,V
V732 Sgr,2428336.000,61.00,1,7.80,0.15,V
V732 Sgr,2428348.000,73.00,1,8.00,0.15,V
V732 Sgr,2428358.000,83.00,1,10.70,0.15,V
V732 Sgr,2428364.000,89.00,2,13.10,0.11,V
V732 Sgr,2428366.000,91.00,1,12.00,0.15,V
V732 Sgr,2428372.000,97.00,1,13.60,0.15,V
V732 Sgr,2428386.000,111.00,1,15.00,0.15,V
V732 Sgr,2428388.000,113.00,1,13.10,0.15,V
V732 Sgr,2428392.000,117.00,1,14.40,0.15,V
V732 Sgr,2428394.000,119.00,1,14.40,0.15,V
V732 Sgr,2428418.000,143.00,1,14.40,0.15,V
V732 Sgr,2428430.000,155.00,1,13.60,0.15,V
V732 Sgr,2428432.000,157.00,1,13.60,0.15,V
V732 Sgr,2428444.000,169.00,1,13.10,0.15,V
V732 Sgr,2428456.000,181.00,1,11.80,0.15,V
V732 Sgr,2428458.000,183.00,1,12.00,0.15,V
V732 Sgr,2428607.000,332.00,1,11.80,0.15,V
V732 Sgr,2428639.000,364.00,2,12.25,0.18,V
V732 Sgr,2428671.000,396.00,2,12.35,0.11,V
V732 Sgr,2428687.000,412.00,1,11.80,0.15,V
V732 Sgr,2428703.000,428.00,3,12.13,0.33,V
V732 Sgr,2428719.000,444.00,5,12.50,0.17,V
V732 Sgr,2428751.000,476.00,4,12.50,0.11,V
V732 Sgr,2428767.000,492.00,3,12.43,0.19,V
V732 Sgr,2428783.000,508.00,3,12.90,0.09,V
V732 Sgr,2428799.000,524.00,1,13.10,0.15,V
V732 Sgr,2428983.000,708.00,2,13.75,0.46,V
V732 Sgr,2429015.000,740.00,2,13.35,0.18,V
V732 Sgr,2429047.000,772.00,5,13.60,0.23,V
V732 Sgr,2429079.000,804.00,3,14.40,0.09,V
V732 Sgr,2429111.000,836.00,5,13.66,0.19,V
V732 Sgr,2429143.000,868.00,5,13.72,0.26,V
V732 Sgr,2429175.000,900.00,3,14.13,0.22,V
V732 Sgr,2429271.000,996.00,1,14.40,0.15,V
V732 Sgr,2429335.000,1060.00,2,14.70,0.21,V
V732 Sgr,2429367.000,1092.00,3,14.60,0.16,V
V732 Sgr,2429431.000,1156.00,4,14.35,0.25,V
