#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
DN Gem,2419884.000,412.00,11,8.75,0.04,V
DN Gem,2419892.000,420.00,11,8.78,0.04,V
DN Gem,2419900.000,428.00,5,8.94,0.07,V
DN Gem,2419908.000,436.00,4,9.03,0.08,V
DN Gem,2419916.000,444.00,6,8.93,0.07,V
DN Gem,2419924.000,452.00,1,9.20,0.15,V
DN Gem,2419992.000,520.00,1,10.00,0.15,V
DN Gem,2420008.000,536.00,1,10.30,0.15,V
DN Gem,2420024.000,552.00,2,10.15,0.25,V
DN Gem,2420040.000,568.00,3,9.90,0.17,V
DN Gem,2420056.000,584.00,1,10.20,0.15,V
DN Gem,2420072.000,600.00,1,10.60,0.15,V
DN Gem,2420088.000,616.00,1,10.80,0.15,V
DN Gem,2420104.000,632.00,8,10.63,0.10,V
DN Gem,2420120.000,648.00,5,10.88,0.09,V
DN Gem,2420136.000,664.00,4,10.93,0.08,V
DN Gem,2420152.000,680.00,2,10.80,0.11,V
DN Gem,2420168.000,696.00,11,11.07,0.07,V
DN Gem,2420184.000,712.00,6,11.10,0.07,V
DN Gem,2420200.000,728.00,1,11.00,0.15,V
DN Gem,2420216.000,744.00,2,11.35,0.18,V
DN Gem,2420232.000,760.00,2,11.40,0.11,V
DN Gem,2420248.000,776.00,2,11.30,0.11,V
DN Gem,2420264.000,792.00,2,11.50,0.11,V
DN Gem,2420280.000,808.00,1,11.70,0.15,V
DN Gem,2420408.000,936.00,1,11.70,0.15,V
DN Gem,2420456.000,984.00,2,11.95,0.11,V
DN Gem,2420472.000,1000.00,2,11.85,0.11,V
DN Gem,2420504.000,1032.00,5,12.02,0.07,V
DN Gem,2420520.000,1048.00,4,12.05,0.08,V
DN Gem,2420536.000,1064.00,2,12.00,0.11,V
DN Gem,2420552.000,1080.00,1,12.30,0.15,V
DN Gem,2420568.000,1096.00,4,12.00,0.13,V
DN Gem,2420584.000,1112.00,3,12.30,0.09,V
DN Gem,2420600.000,1128.00,3,12.30,0.37,V
DN Gem,2420616.000,1144.00,3,12.03,0.18,V
DN Gem,2420792.000,1320.00,1,12.00,0.15,V
DN Gem,2420872.000,1400.00,1,12.00,0.15,V
DN Gem,2420952.000,1480.00,1,13.20,0.15,V
DN Gem,2421632.000,2160.00,3,12.07,0.09,V
DN Gem,2421696.000,2224.00,1,12.10,0.15,V
DN Gem,2422208.000,2736.00,1,13.20,0.15,V
DN Gem,2422784.000,3312.00,2,14.00,0.11,V
DN Gem,2422848.000,3376.00,1,13.90,0.15,V
DN Gem,2422976.000,3504.00,2,13.75,0.11,V
DN Gem,2423040.000,3568.00,2,13.90,0.11,V
DN Gem,2423104.000,3632.00,4,13.95,0.08,V
DN Gem,2423168.000,3696.00,1,13.80,0.15,V
DN Gem,2423296.000,3824.00,2,13.95,0.11,V
DN Gem,2423360.000,3888.00,1,13.80,0.15,V
DN Gem,2423424.000,3952.00,1,14.10,0.15,V
DN Gem,2423552.000,4080.00,1,13.90,0.15,V
DN Gem,2423680.000,4208.00,1,14.10,0.15,V
