2451612.26342,18.3,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2451613.25598,18.3,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2451615.28591,18.2,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
