#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V603 Aql,2422954.000,1206.00,43,9.57,0.04,V
V603 Aql,2423018.000,1270.00,20,9.48,0.06,V
V603 Aql,2423082.000,1334.00,4,9.95,0.13,V
V603 Aql,2423146.000,1398.00,15,9.87,0.06,V
V603 Aql,2423210.000,1462.00,26,10.02,0.03,V
V603 Aql,2423274.000,1526.00,41,10.09,0.04,V
V603 Aql,2423338.000,1590.00,41,10.06,0.03,V
V603 Aql,2423402.000,1654.00,12,9.94,0.05,V
V603 Aql,2423466.000,1718.00,4,10.18,0.10,V
V603 Aql,2423530.000,1782.00,18,10.28,0.04,V
V603 Aql,2423594.000,1846.00,25,10.30,0.05,V
V603 Aql,2423658.000,1910.00,38,10.34,0.04,V
V603 Aql,2423722.000,1974.00,25,10.29,0.05,V
V603 Aql,2423786.000,2038.00,8,10.10,0.05,V
V603 Aql,2423850.000,2102.00,10,10.46,0.04,V
V603 Aql,2423914.000,2166.00,21,10.51,0.03,V
V603 Aql,2423978.000,2230.00,30,10.49,0.04,V
V603 Aql,2424042.000,2294.00,24,10.41,0.03,V
V603 Aql,2424106.000,2358.00,26,10.30,0.02,V
V603 Aql,2424170.000,2422.00,2,10.60,0.11,V
V603 Aql,2424234.000,2486.00,10,10.67,0.06,V
V603 Aql,2424298.000,2550.00,18,10.77,0.05,V
V603 Aql,2424362.000,2614.00,16,10.69,0.05,V
V603 Aql,2424426.000,2678.00,14,10.49,0.03,V
V603 Aql,2424490.000,2742.00,12,10.46,0.03,V
V603 Aql,2424554.000,2806.00,3,10.70,0.12,V
V603 Aql,2424618.000,2870.00,12,10.83,0.07,V
V603 Aql,2424682.000,2934.00,21,10.83,0.06,V
V603 Aql,2424746.000,2998.00,22,10.77,0.07,V
V603 Aql,2424810.000,3062.00,16,10.69,0.06,V
V603 Aql,2424874.000,3126.00,7,10.71,0.06,V
V603 Aql,2424938.000,3190.00,4,10.83,0.14,V
V603 Aql,2425002.000,3254.00,10,11.09,0.14,V
V603 Aql,2425066.000,3318.00,13,11.22,0.12,V
V603 Aql,2425130.000,3382.00,14,10.91,0.11,V
V603 Aql,2425194.000,3446.00,12,10.96,0.09,V
V603 Aql,2425258.000,3510.00,4,11.18,0.11,V
V603 Aql,2425322.000,3574.00,11,11.17,0.12,V
V603 Aql,2425386.000,3638.00,10,11.42,0.10,V
V603 Aql,2425450.000,3702.00,18,11.21,0.08,V
V603 Aql,2425514.000,3766.00,20,11.03,0.08,V
V603 Aql,2425578.000,3830.00,24,10.96,0.06,V
V603 Aql,2425642.000,3894.00,2,11.65,0.11,V
V603 Aql,2425706.000,3958.00,4,11.63,0.08,V
V603 Aql,2425770.000,4022.00,15,11.43,0.11,V
V603 Aql,2425834.000,4086.00,16,11.14,0.15,V
V603 Aql,2425898.000,4150.00,12,11.28,0.14,V
V603 Aql,2425962.000,4214.00,5,11.48,0.18,V
V603 Aql,2426026.000,4278.00,1,10.70,0.15,V
V603 Aql,2426090.000,4342.00,13,11.42,0.11,V
V603 Aql,2426154.000,4406.00,11,11.47,0.13,V
V603 Aql,2426218.000,4470.00,21,11.06,0.12,V
V603 Aql,2426282.000,4534.00,17,11.08,0.14,V
V603 Aql,2426346.000,4598.00,2,11.70,0.11,V
V603 Aql,2426410.000,4662.00,4,11.53,0.15,V
V603 Aql,2426474.000,4726.00,8,11.45,0.18,V
V603 Aql,2426538.000,4790.00,22,10.94,0.10,V
V603 Aql,2426602.000,4854.00,15,11.11,0.12,V
V603 Aql,2426666.000,4918.00,15,11.08,0.11,V
V603 Aql,2426794.000,5046.00,5,11.70,0.11,V
V603 Aql,2426858.000,5110.00,13,11.30,0.12,V
V603 Aql,2426922.000,5174.00,18,11.25,0.08,V
V603 Aql,2426986.000,5238.00,16,11.01,0.11,V
