#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V533 Her,2438162.000,106.00,40,7.20,0.03,V
V533 Her,2438166.000,110.00,29,7.19,0.04,V
V533 Her,2438170.000,114.00,42,7.31,0.04,V
V533 Her,2438174.000,118.00,51,7.42,0.03,V
V533 Her,2438178.000,122.00,27,7.48,0.06,V
V533 Her,2438182.000,126.00,42,7.61,0.05,V
V533 Her,2438186.000,130.00,9,7.64,0.11,V
V533 Her,2438190.000,134.00,10,7.66,0.07,V
V533 Her,2438194.000,138.00,38,7.81,0.04,V
V533 Her,2438198.000,142.00,34,7.84,0.05,V
V533 Her,2438202.000,146.00,41,7.89,0.04,V
V533 Her,2438206.000,150.00,43,7.87,0.04,V
V533 Her,2438210.000,154.00,17,7.85,0.05,V
V533 Her,2438214.000,158.00,24,7.96,0.04,V
V533 Her,2438218.000,162.00,17,8.04,0.06,V
V533 Her,2438222.000,166.00,26,8.08,0.05,V
V533 Her,2438226.000,170.00,27,8.01,0.04,V
V533 Her,2438230.000,174.00,30,8.22,0.05,V
V533 Her,2438234.000,178.00,33,8.23,0.04,V
V533 Her,2438238.000,182.00,32,8.32,0.05,V
V533 Her,2438242.000,186.00,23,8.34,0.05,V
V533 Her,2438246.000,190.00,13,8.26,0.08,V
V533 Her,2438250.000,194.00,19,8.38,0.05,V
V533 Her,2438254.000,198.00,28,8.31,0.05,V
V533 Her,2438258.000,202.00,27,8.40,0.06,V
V533 Her,2438262.000,206.00,25,8.64,0.06,V
V533 Her,2438266.000,210.00,25,8.59,0.08,V
V533 Her,2438270.000,214.00,22,8.58,0.08,V
V533 Her,2438274.000,218.00,15,8.80,0.08,V
V533 Her,2438278.000,222.00,12,8.68,0.07,V
V533 Her,2438282.000,226.00,16,8.57,0.09,V
V533 Her,2438286.000,230.00,21,8.67,0.07,V
V533 Her,2438290.000,234.00,11,9.03,0.13,V
V533 Her,2438294.000,238.00,14,8.78,0.12,V
V533 Her,2438298.000,242.00,15,8.91,0.10,V
V533 Her,2438302.000,246.00,15,9.02,0.10,V
V533 Her,2438306.000,250.00,19,9.07,0.06,V
V533 Her,2438310.000,254.00,21,9.01,0.09,V
V533 Her,2438314.000,258.00,23,9.17,0.07,V
V533 Her,2438318.000,262.00,22,9.14,0.05,V
V533 Her,2438322.000,266.00,12,9.26,0.06,V
V533 Her,2438326.000,270.00,21,9.21,0.04,V
V533 Her,2438330.000,274.00,9,9.37,0.06,V
V533 Her,2438334.000,278.00,5,9.44,0.07,V
V533 Her,2438338.000,282.00,15,9.35,0.07,V
V533 Her,2438342.000,286.00,11,9.49,0.06,V
V533 Her,2438346.000,290.00,6,9.45,0.07,V
V533 Her,2438350.000,294.00,11,9.58,0.07,V
V533 Her,2438354.000,298.00,5,9.46,0.13,V
V533 Her,2438358.000,302.00,8,9.46,0.07,V
V533 Her,2438364.000,308.00,8,9.63,0.09,V
V533 Her,2438372.000,316.00,11,9.86,0.10,V
V533 Her,2438380.000,324.00,13,9.73,0.13,V
V533 Her,2438388.000,332.00,13,9.91,0.11,V
V533 Her,2438396.000,340.00,10,10.05,0.12,V
V533 Her,2438404.000,348.00,4,10.43,0.27,V
V533 Her,2438412.000,356.00,5,10.74,0.13,V
V533 Her,2438420.000,364.00,5,10.32,0.17,V
V533 Her,2438428.000,372.00,4,10.60,0.15,V
V533 Her,2438436.000,380.00,9,10.51,0.14,V
V533 Her,2438444.000,388.00,9,10.69,0.13,V
V533 Her,2438452.000,396.00,5,10.56,0.10,V
V533 Her,2438460.000,404.00,6,10.45,0.16,V
V533 Her,2438468.000,412.00,12,10.59,0.16,V
V533 Her,2438476.000,420.00,6,10.37,0.11,V
V533 Her,2438484.000,428.00,5,10.38,0.11,V
V533 Her,2438492.000,436.00,9,10.84,0.11,V
V533 Her,2438500.000,444.00,7,10.74,0.26,V
V533 Her,2438508.000,452.00,3,11.33,0.09,V
V533 Her,2438516.000,460.00,10,10.98,0.15,V
V533 Her,2438524.000,468.00,11,11.17,0.16,V
V533 Her,2438532.000,476.00,19,11.17,0.12,V
V533 Her,2438540.000,484.00,9,11.14,0.18,V
V533 Her,2438548.000,492.00,16,11.18,0.11,V
V533 Her,2438556.000,500.00,15,11.26,0.13,V
V533 Her,2438564.000,508.00,8,11.16,0.14,V
V533 Her,2438572.000,516.00,14,11.43,0.10,V
V533 Her,2438580.000,524.00,18,11.52,0.07,V
V533 Her,2438588.000,532.00,13,11.43,0.08,V
V533 Her,2438596.000,540.00,11,11.66,0.06,V
V533 Her,2438604.000,548.00,12,11.62,0.08,V
V533 Her,2438612.000,556.00,15,11.64,0.04,V
V533 Her,2438620.000,564.00,10,11.57,0.07,V
V533 Her,2438628.000,572.00,4,11.70,0.08,V
V533 Her,2438636.000,580.00,15,11.69,0.04,V
V533 Her,2438644.000,588.00,13,11.72,0.05,V
V533 Her,2438652.000,596.00,12,11.84,0.04,V
V533 Her,2438660.000,604.00,1,11.70,0.15,V
V533 Her,2438668.000,612.00,12,11.91,0.06,V
V533 Her,2438676.000,620.00,4,12.05,0.11,V
V533 Her,2438684.000,628.00,6,11.92,0.06,V
V533 Her,2438692.000,636.00,6,11.97,0.06,V
V533 Her,2438700.000,644.00,5,11.94,0.13,V
V533 Her,2438708.000,652.00,3,12.03,0.14,V
V533 Her,2438716.000,660.00,5,11.74,0.25,V
V533 Her,2438724.000,668.00,1,10.90,0.15,V
V533 Her,2438732.000,676.00,1,12.30,0.15,V
V533 Her,2438748.000,692.00,1,12.00,0.15,V
V533 Her,2438832.000,776.00,1,12.30,0.15,V
V533 Her,2438864.000,808.00,12,12.34,0.09,V
V533 Her,2438896.000,840.00,12,12.50,0.03,V
V533 Her,2438928.000,872.00,23,12.59,0.06,V
V533 Her,2438960.000,904.00,15,12.73,0.04,V
V533 Her,2438992.000,936.00,17,12.89,0.07,V
V533 Her,2439024.000,968.00,9,13.01,0.14,V
V533 Her,2439056.000,1000.00,4,13.13,0.16,V
V533 Her,2439088.000,1032.00,3,13.30,0.09,V
V533 Her,2439200.000,1144.00,5,13.38,0.25,V
V533 Her,2439264.000,1208.00,11,13.86,0.12,V
V533 Her,2439328.000,1272.00,23,13.78,0.09,V
V533 Her,2439392.000,1336.00,12,13.79,0.10,V
V533 Her,2439456.000,1400.00,2,13.65,0.25,V
V533 Her,2439584.000,1528.00,2,14.00,0.14,V
V533 Her,2439648.000,1592.00,9,13.52,0.11,V
V533 Her,2439712.000,1656.00,5,14.30,0.28,V
V533 Her,2439776.000,1720.00,3,14.00,0.09,V
V533 Her,2439904.000,1848.00,2,13.80,0.11,V
V533 Her,2439968.000,1912.00,3,13.97,0.09,V
V533 Her,2440032.000,1976.00,6,13.88,0.06,V
V533 Her,2440096.000,2040.00,5,13.98,0.11,V
V533 Her,2440160.000,2104.00,3,14.33,0.29,V
V533 Her,2440224.000,2168.00,1,13.80,0.15,V
V533 Her,2440288.000,2232.00,1,14.30,0.15,V
V533 Her,2440352.000,2296.00,3,14.20,0.09,V
V533 Her,2440416.000,2360.00,3,13.90,0.09,V
V533 Her,2440480.000,2424.00,2,13.75,0.18,V
V533 Her,2440736.000,2680.00,1,15.30,0.15,V
V533 Her,2440800.000,2744.00,2,14.35,0.11,V
V533 Her,2440864.000,2808.00,3,14.30,0.21,V
V533 Her,2440928.000,2872.00,1,14.00,0.15,V
V533 Her,2441056.000,3000.00,5,14.40,0.09,V
V533 Her,2441120.000,3064.00,13,14.34,0.06,V
V533 Her,2441184.000,3128.00,8,14.73,0.14,V
V533 Her,2441248.000,3192.00,2,14.45,0.11,V
V533 Her,2441440.000,3384.00,7,14.50,0.09,V
V533 Her,2441504.000,3448.00,7,14.54,0.06,V
V533 Her,2441568.000,3512.00,11,14.63,0.04,V
V533 Her,2441632.000,3576.00,1,14.60,0.15,V
V533 Her,2441760.000,3704.00,1,14.90,0.15,V
V533 Her,2441824.000,3768.00,1,14.60,0.15,V
V533 Her,2441888.000,3832.00,6,15.18,0.18,V
V533 Her,2441952.000,3896.00,2,15.30,0.14,V
