2455182.195,9.164,R,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455182.539,8.98,R,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455183.194,8.958,R,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455183.546,9.122,R,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455184.542,9.506,R,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455185.199,9.647,R,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455185.543,9.835,R,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455186.194,9.897,R,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455193.214,10.638,R,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455195.206,10.748,R,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455181.542,8.404,I,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455182.195,8.207,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455182.539,8.037,I,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455183.194,7.916,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455183.546,8.002,I,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455184.542,8.335,I,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455185.199,8.445,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455185.543,8.625,I,0,6 cm Takahashi Refractor,"Munari, Ulisse",Johnson-Cousins
2455186.194,8.715,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455193.214,9.713,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455195.206,9.853,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
2455200.195,10.302,I,0,30 Meade RCX-400 4/8 Schmidt-Cassegrain,"Munari, Ulisse",Johnson-Cousins
