#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V4021 Sgr,2443230.250,0.25,1,9.30,0.15,V
V4021 Sgr,2443232.750,2.75,1,9.20,0.15,V
V4021 Sgr,2443233.750,3.75,1,8.90,0.15,V
V4021 Sgr,2443234.750,4.75,1,9.20,0.15,V
V4021 Sgr,2443235.750,5.75,1,9.10,0.15,V
V4021 Sgr,2443236.750,6.75,2,9.05,0.11,V
V4021 Sgr,2443238.750,8.75,2,9.25,0.11,V
V4021 Sgr,2443239.250,9.25,1,9.10,0.15,V
V4021 Sgr,2443239.750,9.75,1,9.10,0.15,V
V4021 Sgr,2443240.500,10.50,5,9.02,0.07,V
V4021 Sgr,2443241.500,11.50,5,9.16,0.07,V
V4021 Sgr,2443242.500,12.50,1,9.20,0.15,V
V4021 Sgr,2443243.500,13.50,3,9.50,0.09,V
V4021 Sgr,2443244.500,14.50,3,9.27,0.09,V
V4021 Sgr,2443245.500,15.50,7,9.43,0.10,V
V4021 Sgr,2443246.500,16.50,6,9.42,0.10,V
V4021 Sgr,2443247.500,17.50,5,9.26,0.12,V
V4021 Sgr,2443248.500,18.50,3,9.40,0.17,V
V4021 Sgr,2443249.500,19.50,11,9.45,0.09,V
V4021 Sgr,2443250.500,20.50,5,9.48,0.15,V
V4021 Sgr,2443251.500,21.50,4,9.40,0.11,V
V4021 Sgr,2443252.500,22.50,3,9.57,0.11,V
V4021 Sgr,2443253.500,23.50,3,9.73,0.14,V
V4021 Sgr,2443254.500,24.50,2,10.10,0.11,V
V4021 Sgr,2443255.500,25.50,2,9.85,0.18,V
V4021 Sgr,2443256.500,26.50,1,9.60,0.15,V
V4021 Sgr,2443257.500,27.50,3,9.77,0.21,V
V4021 Sgr,2443258.500,28.50,2,9.95,0.11,V
V4021 Sgr,2443259.500,29.50,3,10.03,0.26,V
V4021 Sgr,2443260.500,30.50,2,9.65,0.11,V
V4021 Sgr,2443261.500,31.50,2,9.75,0.11,V
V4021 Sgr,2443262.500,32.50,5,9.88,0.07,V
V4021 Sgr,2443263.500,33.50,1,9.90,0.15,V
V4021 Sgr,2443265.500,35.50,1,10.10,0.15,V
V4021 Sgr,2443266.500,36.50,2,10.00,0.11,V
V4021 Sgr,2443271.500,41.50,2,10.60,0.14,V
V4021 Sgr,2443273.500,43.50,2,10.05,0.11,V
V4021 Sgr,2443274.500,44.50,2,10.10,0.11,V
V4021 Sgr,2443275.500,45.50,2,10.40,0.11,V
V4021 Sgr,2443276.500,46.50,2,10.60,0.11,V
V4021 Sgr,2443277.500,47.50,3,10.53,0.14,V
V4021 Sgr,2443278.500,48.50,2,10.55,0.11,V
V4021 Sgr,2443279.500,49.50,5,10.50,0.07,V
V4021 Sgr,2443280.500,50.50,1,10.30,0.15,V
V4021 Sgr,2443282.500,52.50,2,10.85,0.11,V
V4021 Sgr,2443283.500,53.50,3,10.87,0.09,V
V4021 Sgr,2443284.500,54.50,5,11.16,0.07,V
V4021 Sgr,2443285.500,55.50,4,11.05,0.08,V
V4021 Sgr,2443286.500,56.50,3,10.80,0.09,V
V4021 Sgr,2443287.500,57.50,3,10.83,0.09,V
V4021 Sgr,2443289.500,59.50,3,10.77,0.09,V
V4021 Sgr,2443290.500,60.50,3,11.07,0.09,V
V4021 Sgr,2443291.500,61.50,10,11.19,0.09,V
V4021 Sgr,2443292.500,62.50,6,11.05,0.06,V
V4021 Sgr,2443293.500,63.50,3,11.13,0.09,V
V4021 Sgr,2443294.500,64.50,2,11.40,0.11,V
V4021 Sgr,2443295.500,65.50,1,11.00,0.15,V
V4021 Sgr,2443302.000,72.00,8,11.60,0.13,V
V4021 Sgr,2443306.000,76.00,11,11.41,0.03,V
V4021 Sgr,2443310.000,80.00,12,11.27,0.05,V
V4021 Sgr,2443314.000,84.00,11,11.33,0.04,V
V4021 Sgr,2443318.000,88.00,9,11.33,0.05,V
V4021 Sgr,2443322.000,92.00,5,11.52,0.07,V
V4021 Sgr,2443326.000,96.00,3,11.40,0.12,V
V4021 Sgr,2443330.000,100.00,11,11.22,0.05,V
V4021 Sgr,2443334.000,104.00,16,11.38,0.04,V
V4021 Sgr,2443338.000,108.00,17,11.41,0.05,V
V4021 Sgr,2443342.000,112.00,15,11.25,0.07,V
V4021 Sgr,2443346.000,116.00,15,11.31,0.07,V
V4021 Sgr,2443350.000,120.00,12,11.42,0.02,V
V4021 Sgr,2443358.000,128.00,7,11.36,0.12,V
V4021 Sgr,2443362.000,132.00,6,11.32,0.06,V
V4021 Sgr,2443366.000,136.00,6,11.32,0.06,V
V4021 Sgr,2443370.000,140.00,9,11.51,0.05,V
V4021 Sgr,2443374.000,144.00,11,11.51,0.05,V
V4021 Sgr,2443378.000,148.00,6,11.40,0.06,V
V4021 Sgr,2443384.000,154.00,8,11.76,0.09,V
V4021 Sgr,2443392.000,162.00,15,11.82,0.08,V
V4021 Sgr,2443400.000,170.00,17,11.58,0.05,V
V4021 Sgr,2443408.000,178.00,3,11.80,0.09,V
V4021 Sgr,2443416.000,186.00,6,11.72,0.10,V
V4021 Sgr,2443424.000,194.00,15,11.69,0.06,V
V4021 Sgr,2443432.000,202.00,7,12.04,0.08,V
V4021 Sgr,2443440.000,210.00,3,11.53,0.11,V
V4021 Sgr,2443448.000,218.00,7,11.69,0.12,V
V4021 Sgr,2443464.000,234.00,1,12.20,0.15,V
V4021 Sgr,2443548.000,318.00,1,12.40,0.15,V
V4021 Sgr,2443580.000,350.00,3,12.47,0.09,V
V4021 Sgr,2443612.000,382.00,4,12.90,0.18,V
V4021 Sgr,2443644.000,414.00,5,13.04,0.11,V
V4021 Sgr,2443676.000,446.00,4,13.33,0.10,V
V4021 Sgr,2443708.000,478.00,4,13.05,0.26,V
V4021 Sgr,2443740.000,510.00,4,13.73,0.08,V
V4021 Sgr,2443772.000,542.00,4,13.88,0.08,V
V4021 Sgr,2444460.000,1230.00,3,15.50,0.09,V
