#FILENAME,WAVELENGTH COL NUM,FLUX COL NUM,FLUX ERR COL NUM,FLUX UNITS,DATE,OBSERVER,TELESCOPE,INSTRUMENT,DISPERSION,WAVELENGTH RANGE 1,WAVELENGTH RANGE 2
V443SCTA_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.4478e+06,Williams,CTIO 1 m,2D-Frutti,7.844444,3011.28800,10557.64313
V443SCTE_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44805e+06,Williams,CTIO 1 m,2D-Frutti,7.885054,3020.00000,10447.72087
V443SCTF_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44816e+06,Williams,CTIO 1 m,2D-Frutti,7.868769,3200.00000,10179.59810
V443SCTD_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44803e+06,Williams,CTIO 1 m,2D-Frutti,7.88173,3010.00000,10568.57907
V443SCTG_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.4484e+06,Williams,CTIO 1 m,2D-Frutti,7.873456,2934.62300,10745.09135
V443SCTC_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.448e+06,Williams,CTIO 1 m,2D-Frutti,7.8829,3010.00000,10561.81820
V443SCTH_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.4489e+06,Williams,CTIO 1 m,2D-Frutti,3.57798171043397,3208.00000,7498.00007
V443SCTB_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44785e+06,Williams,CTIO 1 m,2D-Frutti,7.858857,2981.66500,7484.79006
