2453138.33916,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.9 m Telescope,"Woudt, Patrick A."
2453139.42924,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.9 m Telescope,"Woudt, Patrick A."
2453140.32875,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.9 m Telescope,"Woudt, Patrick A."
2453141.29423,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.9 m Telescope,"Woudt, Patrick A."
2453143.21925,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.9 m Telescope,"Woudt, Patrick A."
2453151.33929,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.0 m Telescope,"Woudt, Patrick A."
2453153.19842,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.0 m Telescope,"Woudt, Patrick A."
2453156.25229,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.0 m Telescope,"Woudt, Patrick A."
2453157.19815,15.7,0.1,Vis.,0,South African Astronomical Observatory 1.0 m Telescope,"Woudt, Patrick A."
