2452426.21021,20.1,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2452428.22039,20.1,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2452429.21094,20.2,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2452431.20365,20.2,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2452434.20882,20.1,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
2452435.19953,20,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
