#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V2491 Cyg,2454567.750,0.75,10,7.45,0.02,V
V2491 Cyg,2454568.250,1.25,1,7.80,0.15,V
V2491 Cyg,2454568.750,1.75,14,8.29,0.04,V
V2491 Cyg,2454569.250,2.25,3,8.37,0.09,V
V2491 Cyg,2454569.750,2.75,14,8.80,0.03,V
V2491 Cyg,2454570.250,3.25,1,9.20,0.15,V
V2491 Cyg,2454570.750,3.75,17,9.07,0.02,V
V2491 Cyg,2454571.250,4.25,1,9.30,0.15,V
V2491 Cyg,2454571.750,4.75,1318,9.30,0.02,V
V2491 Cyg,2454572.250,5.25,1,9.50,0.15,V
V2491 Cyg,2454572.750,5.75,507,9.55,0.02,V
V2491 Cyg,2454573.750,6.75,307,9.64,0.02,V
V2491 Cyg,2454574.750,7.75,55,9.80,0.02,V
V2491 Cyg,2454575.250,8.25,1,9.80,0.15,V
V2491 Cyg,2454575.750,8.75,43,9.86,0.02,V
V2491 Cyg,2454576.750,9.75,2403,9.92,0.02,V
V2491 Cyg,2454577.750,10.75,1133,9.82,0.02,V
V2491 Cyg,2454578.250,11.25,3,10.00,0.09,V
V2491 Cyg,2454578.750,11.75,34,9.81,0.02,V
V2491 Cyg,2454579.250,12.25,1,10.10,0.15,V
V2491 Cyg,2454579.750,12.75,472,9.80,0.02,V
V2491 Cyg,2454580.500,13.50,16,9.67,0.03,V
V2491 Cyg,2454581.500,14.50,27,9.58,0.02,V
V2491 Cyg,2454582.500,15.50,56,9.59,0.03,V
V2491 Cyg,2454583.500,16.50,638,9.98,0.02,V
V2491 Cyg,2454584.500,17.50,356,11.09,0.02,V
V2491 Cyg,2454585.500,18.50,26,11.22,0.02,V
V2491 Cyg,2454586.500,19.50,344,11.12,0.02,V
V2491 Cyg,2454587.500,20.50,14,11.28,0.02,V
V2491 Cyg,2454588.500,21.50,12,11.33,0.02,V
V2491 Cyg,2454589.500,22.50,25,11.61,0.02,V
V2491 Cyg,2454590.500,23.50,28,11.70,0.03,V
V2491 Cyg,2454591.500,24.50,38,11.80,0.02,V
V2491 Cyg,2454592.500,25.50,46,12.01,0.02,V
V2491 Cyg,2454593.500,26.50,24,12.18,0.03,V
V2491 Cyg,2454594.500,27.50,32,12.25,0.04,V
V2491 Cyg,2454595.500,28.50,68,12.51,0.03,V
V2491 Cyg,2454596.500,29.50,26,12.45,0.02,V
V2491 Cyg,2454597.500,30.50,16,12.45,0.05,V
V2491 Cyg,2454598.500,31.50,28,12.56,0.05,V
V2491 Cyg,2454599.500,32.50,14,12.46,0.06,V
V2491 Cyg,2454602.000,35.00,56,12.75,0.02,V
V2491 Cyg,2454606.000,39.00,45,13.32,0.04,V
V2491 Cyg,2454610.000,43.00,54,13.56,0.02,V
V2491 Cyg,2454614.000,47.00,60,13.72,0.02,V
V2491 Cyg,2454618.000,51.00,83,14.05,0.02,V
V2491 Cyg,2454622.000,55.00,21,14.09,0.03,V
V2491 Cyg,2454626.000,59.00,2,14.20,0.11,V
V2491 Cyg,2454630.000,63.00,32,14.52,0.04,V
V2491 Cyg,2454634.000,67.00,3,14.43,0.09,V
V2491 Cyg,2454638.000,71.00,10,14.50,0.02,V
V2491 Cyg,2454642.000,75.00,12,14.50,0.02,V
V2491 Cyg,2454646.000,79.00,14,14.56,0.02,V
V2491 Cyg,2454650.000,83.00,3,14.53,0.09,V
V2491 Cyg,2454656.000,89.00,10,14.80,0.02,V
V2491 Cyg,2454664.000,97.00,13,14.53,0.02,V
V2491 Cyg,2454672.000,105.00,13,14.97,0.07,V
V2491 Cyg,2454680.000,113.00,20,15.35,0.06,V
V2491 Cyg,2454688.000,121.00,10,15.30,0.02,V
V2491 Cyg,2454696.000,129.00,10,15.40,0.08,V
V2491 Cyg,2454704.000,137.00,40,15.68,0.02,V
V2491 Cyg,2454712.000,145.00,21,15.90,0.07,V
V2491 Cyg,2454720.000,153.00,40,15.88,0.02,V
V2491 Cyg,2454744.000,177.00,50,15.78,0.06,V
V2491 Cyg,2454764.000,197.00,30,16.53,0.08,V
V2491 Cyg,2454796.000,229.00,10,16.50,0.02,V
V2491 Cyg,2454844.000,277.00,10,16.70,0.02,V
V2491 Cyg,2454924.000,357.00,10,15.53,0.02,V
