#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
RS Oph,2453845.000,67.00,29,10.10,0.02,V
RS Oph,2453847.000,69.00,25,10.08,0.02,V
RS Oph,2453849.000,71.00,11,10.11,0.03,V
RS Oph,2453851.000,73.00,32,10.12,0.02,V
RS Oph,2453853.000,75.00,29,10.17,0.02,V
RS Oph,2453855.000,77.00,31,10.21,0.03,V
RS Oph,2453857.000,79.00,24,10.32,0.02,V
RS Oph,2453859.000,81.00,24,10.28,0.03,V
RS Oph,2453861.000,83.00,30,10.44,0.03,V
RS Oph,2453863.000,85.00,20,10.53,0.03,V
RS Oph,2453865.000,87.00,25,10.61,0.03,V
RS Oph,2453867.000,89.00,14,10.68,0.02,V
RS Oph,2453869.000,91.00,1,10.80,0.15,V
RS Oph,2453871.000,93.00,1,10.90,0.15,V
RS Oph,2453873.000,95.00,3,10.87,0.09,V
RS Oph,2453875.000,97.00,12,11.07,0.02,V
RS Oph,2453877.000,99.00,15,11.19,0.02,V
RS Oph,2453879.000,101.00,30,11.29,0.03,V
RS Oph,2453882.000,104.00,59,11.37,0.02,V
RS Oph,2453886.000,108.00,43,11.54,0.02,V
RS Oph,2453890.000,112.00,34,11.58,0.02,V
RS Oph,2453894.000,116.00,44,11.54,0.02,V
RS Oph,2453898.000,120.00,41,11.54,0.02,V
RS Oph,2453902.000,124.00,44,11.61,0.02,V
RS Oph,2453906.000,128.00,34,11.73,0.02,V
RS Oph,2453910.000,132.00,17,11.87,0.05,V
RS Oph,2453914.000,136.00,20,11.93,0.03,V
RS Oph,2453918.000,140.00,55,11.98,0.02,V
RS Oph,2453922.000,144.00,16,11.99,0.04,V
RS Oph,2453926.000,148.00,13,11.83,0.02,V
RS Oph,2453930.000,152.00,24,11.95,0.04,V
RS Oph,2453934.000,156.00,51,11.89,0.02,V
RS Oph,2453938.000,160.00,75,11.90,0.02,V
RS Oph,2453942.000,164.00,91,12.03,0.02,V
RS Oph,2453946.000,168.00,60,11.90,0.02,V
RS Oph,2453950.000,172.00,12,11.97,0.05,V
RS Oph,2453954.000,176.00,40,11.65,0.02,V
RS Oph,2453958.000,180.00,40,11.67,0.02,V
RS Oph,2453962.000,184.00,31,11.84,0.03,V
RS Oph,2453966.000,188.00,24,11.82,0.04,V
RS Oph,2453970.000,192.00,48,11.72,0.03,V
RS Oph,2453974.000,196.00,52,11.64,0.03,V
RS Oph,2453978.000,200.00,479,11.73,0.02,V
RS Oph,2453982.000,204.00,5606,11.80,0.02,V
RS Oph,2453986.000,208.00,1042,12.13,0.02,V
RS Oph,2453990.000,212.00,945,11.92,0.02,V
RS Oph,2453994.000,216.00,2809,11.59,0.02,V
RS Oph,2453998.000,220.00,2097,11.45,0.02,V
RS Oph,2454008.000,230.00,2175,11.54,0.02,V
RS Oph,2454024.000,246.00,89,11.69,0.02,V
RS Oph,2454040.000,262.00,66,11.74,0.02,V
RS Oph,2454056.000,278.00,4,11.68,0.11,V
RS Oph,2454104.000,326.00,1,11.00,0.15,V
RS Oph,2454120.000,342.00,6,11.53,0.10,V
RS Oph,2454136.000,358.00,10,11.62,0.03,V
RS Oph,2454152.000,374.00,31,11.30,0.03,V
RS Oph,2454168.000,390.00,91,11.37,0.02,V
RS Oph,2454184.000,406.00,122,11.50,0.02,V
RS Oph,2454200.000,422.00,115,11.17,0.02,V
RS Oph,2454216.000,438.00,112,11.14,0.02,V
RS Oph,2454232.000,454.00,108,11.02,0.02,V
RS Oph,2454248.000,470.00,54,10.96,0.02,V
RS Oph,2454264.000,486.00,62,11.01,0.03,V
RS Oph,2454280.000,502.00,44,11.22,0.02,V
RS Oph,2454296.000,518.00,84,11.15,0.02,V
RS Oph,2454312.000,534.00,63,10.95,0.04,V
RS Oph,2454328.000,550.00,88,10.75,0.03,V
RS Oph,2454344.000,566.00,107,10.87,0.03,V
RS Oph,2454360.000,582.00,126,11.08,0.05,V
RS Oph,2454376.000,598.00,52,10.98,0.03,V
RS Oph,2454392.000,614.00,40,11.20,0.03,V
RS Oph,2454408.000,630.00,16,11.26,0.08,V
RS Oph,2454440.000,662.00,1,11.20,0.15,V
RS Oph,2454472.000,694.00,1,11.20,0.15,V
RS Oph,2454488.000,710.00,1,11.30,0.15,V
RS Oph,2454504.000,726.00,6,11.02,0.09,V
