#Name,n_Name,JD,Band,l_mag,mag,e_mag,Source
RS Oph,e,2427309.00000,V,,7.500,0.15,AAVSO
RS Oph,e,2427309.40000,V,,7.600,0.15,AAVSO
RS Oph,e,2427309.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427309.60000,V,,7.200,0.15,AAVSO
RS Oph,e,2427309.60000,V,,7.600,0.15,AAVSO
RS Oph,e,2427309.60000,V,,7.500,0.15,AAVSO
RS Oph,e,2427309.60000,V,,7.700,0.15,AAVSO
RS Oph,e,2427309.70000,V,,7.700,0.15,AAVSO
RS Oph,e,2427309.70000,V,,7.700,0.15,AAVSO
RS Oph,e,2427309.70000,V,,7.600,0.15,AAVSO
RS Oph,e,2427309.74000,V,,7.500,0.15,AAVSO
RS Oph,e,2427310.34000,V,,7.500,0.15,AAVSO
RS Oph,e,2427310.36500,V,,7.400,0.15,AAVSO
RS Oph,e,2427310.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427310.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427310.60000,V,,7.700,0.15,AAVSO
RS Oph,e,2427310.60000,V,,7.500,0.15,AAVSO
RS Oph,e,2427310.60000,V,,7.700,0.15,AAVSO
RS Oph,e,2427310.60000,V,,7.600,0.15,AAVSO
RS Oph,e,2427310.66000,V,,7.700,0.15,AAVSO
RS Oph,e,2427310.70000,V,,7.600,0.15,AAVSO
RS Oph,e,2427310.70000,V,,7.400,0.15,AAVSO
RS Oph,e,2427310.73000,V,,7.600,0.15,AAVSO
RS Oph,e,2427311.60000,V,,7.900,0.15,AAVSO
RS Oph,e,2427311.60000,V,,7.500,0.15,AAVSO
RS Oph,e,2427311.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427311.60000,V,,7.600,0.15,AAVSO
RS Oph,e,2427312.00000,V,,7.600,0.15,AAVSO
RS Oph,e,2427312.50000,V,,8.000,0.15,AAVSO
RS Oph,e,2427312.60000,V,,7.900,0.15,AAVSO
RS Oph,e,2427312.60000,V,,7.500,0.15,AAVSO
RS Oph,e,2427312.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427312.70000,V,,7.800,0.15,AAVSO
RS Oph,e,2427313.30000,V,,7.700,0.15,AAVSO
RS Oph,e,2427313.70000,V,,7.800,0.15,AAVSO
RS Oph,e,2427313.90000,V,,8.000,0.15,AAVSO
RS Oph,e,2427314.30000,V,,7.700,0.15,AAVSO
RS Oph,e,2427314.50000,V,,8.200,0.15,AAVSO
RS Oph,e,2427314.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427314.60000,V,,7.700,0.15,AAVSO
RS Oph,e,2427314.60000,V,,7.900,0.15,AAVSO
RS Oph,e,2427314.60000,V,,7.600,0.15,AAVSO
RS Oph,e,2427314.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427314.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427314.70000,V,,7.900,0.15,AAVSO
RS Oph,e,2427314.70000,V,,7.900,0.15,AAVSO
RS Oph,e,2427315.33000,V,,8.200,0.15,AAVSO
RS Oph,e,2427315.38500,V,,8.200,0.15,AAVSO
RS Oph,e,2427315.50000,V,,8.000,0.15,AAVSO
RS Oph,e,2427315.50000,V,,8.100,0.15,AAVSO
RS Oph,e,2427315.60000,V,,7.900,0.15,AAVSO
RS Oph,e,2427315.60000,V,,7.700,0.15,AAVSO
RS Oph,e,2427315.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427315.60000,V,,8.000,0.15,AAVSO
RS Oph,e,2427315.60000,V,,7.800,0.15,AAVSO
RS Oph,e,2427316.30000,V,,7.900,0.15,AAVSO
RS Oph,e,2427316.60000,V,,8.300,0.15,AAVSO
RS Oph,e,2427316.60000,V,,7.900,0.15,AAVSO
RS Oph,e,2427316.70000,V,,8.400,0.15,AAVSO
RS Oph,e,2427316.70000,V,,8.400,0.15,AAVSO
RS Oph,e,2427316.73000,V,,8.000,0.15,AAVSO
RS Oph,e,2427317.50000,V,,8.500,0.15,AAVSO
RS Oph,e,2427317.60000,V,,8.200,0.15,AAVSO
RS Oph,e,2427317.70000,V,,8.100,0.15,AAVSO
RS Oph,e,2427318.00000,V,,8.400,0.15,AAVSO
RS Oph,e,2427318.50000,V,,8.400,0.15,AAVSO
RS Oph,e,2427318.60000,V,,7.700,0.15,AAVSO
RS Oph,e,2427318.60000,V,,8.100,0.15,AAVSO
RS Oph,e,2427318.60000,V,,8.300,0.15,AAVSO
RS Oph,e,2427318.60000,V,,8.300,0.15,AAVSO
RS Oph,e,2427318.60000,V,,8.200,0.15,AAVSO
RS Oph,e,2427318.70000,V,,8.600,0.15,AAVSO
RS Oph,e,2427318.70000,V,,8.300,0.15,AAVSO
RS Oph,e,2427320.30000,V,,8.300,0.15,AAVSO
RS Oph,e,2427320.60000,V,,8.100,0.15,AAVSO
RS Oph,e,2427320.60000,V,,8.500,0.15,AAVSO
RS Oph,e,2427320.60000,V,,8.300,0.15,AAVSO
RS Oph,e,2427320.60000,V,,8.100,0.15,AAVSO
RS Oph,e,2427320.70000,V,,8.400,0.15,AAVSO
RS Oph,e,2427320.90000,V,,8.700,0.15,AAVSO
RS Oph,e,2427321.40000,V,,8.400,0.15,AAVSO
RS Oph,e,2427321.50000,V,,8.300,0.15,AAVSO
RS Oph,e,2427321.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427321.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427321.60000,V,,8.500,0.15,AAVSO
RS Oph,e,2427321.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427321.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427321.70000,V,,8.600,0.15,AAVSO
RS Oph,e,2427321.70000,V,,8.200,0.15,AAVSO
RS Oph,e,2427321.90000,V,,8.700,0.15,AAVSO
RS Oph,e,2427322.30000,V,,8.500,0.15,AAVSO
RS Oph,e,2427322.40000,V,,8.700,0.15,AAVSO
RS Oph,e,2427322.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427322.70000,V,,8.700,0.15,AAVSO
RS Oph,e,2427322.90000,V,,8.600,0.15,AAVSO
RS Oph,e,2427323.20000,V,,8.800,0.15,AAVSO
RS Oph,e,2427323.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427323.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427323.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427323.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427323.70000,V,,8.700,0.15,AAVSO
RS Oph,e,2427323.70000,V,,8.400,0.15,AAVSO
RS Oph,e,2427323.70000,V,,8.500,0.15,AAVSO
RS Oph,e,2427323.72000,V,,8.600,0.15,AAVSO
RS Oph,e,2427323.90000,V,,8.500,0.15,AAVSO
RS Oph,e,2427324.40000,V,,8.900,0.15,AAVSO
RS Oph,e,2427324.40000,V,,8.700,0.15,AAVSO
RS Oph,e,2427324.56500,V,,8.600,0.15,AAVSO
RS Oph,e,2427324.60000,V,,8.000,0.15,AAVSO
RS Oph,e,2427324.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427324.70000,V,,8.900,0.15,AAVSO
RS Oph,e,2427324.70000,V,,8.400,0.15,AAVSO
RS Oph,e,2427324.90000,V,,8.400,0.15,AAVSO
RS Oph,e,2427325.30000,V,,8.700,0.15,AAVSO
RS Oph,e,2427325.40000,V,,8.700,0.15,AAVSO
RS Oph,e,2427325.50000,V,,8.800,0.15,AAVSO
RS Oph,e,2427325.60000,V,,9.100,0.15,AAVSO
RS Oph,e,2427325.60000,V,,8.500,0.15,AAVSO
RS Oph,e,2427325.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427325.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427325.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427325.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427325.70000,V,,8.900,0.15,AAVSO
RS Oph,e,2427325.70000,V,,8.900,0.15,AAVSO
RS Oph,e,2427326.00000,V,,8.600,0.15,AAVSO
RS Oph,e,2427326.30000,V,,8.800,0.15,AAVSO
RS Oph,e,2427326.50000,V,,9.200,0.15,AAVSO
RS Oph,e,2427326.60000,V,,8.400,0.15,AAVSO
RS Oph,e,2427326.60000,V,,8.800,0.15,AAVSO
RS Oph,e,2427326.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427326.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427326.60000,V,,8.800,0.15,AAVSO
RS Oph,e,2427327.30000,V,,8.800,0.15,AAVSO
RS Oph,e,2427327.40000,V,,8.900,0.15,AAVSO
RS Oph,e,2427327.40000,V,,8.800,0.15,AAVSO
RS Oph,e,2427327.50000,V,,9.300,0.15,AAVSO
RS Oph,e,2427327.54500,V,,9.100,0.15,AAVSO
RS Oph,e,2427327.60000,V,,8.500,0.15,AAVSO
RS Oph,e,2427327.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427327.60000,V,,8.900,0.15,AAVSO
RS Oph,e,2427327.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427327.70000,V,,9.200,0.15,AAVSO
RS Oph,e,2427328.50000,V,,9.400,0.15,AAVSO
RS Oph,e,2427328.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427328.60000,V,,8.900,0.15,AAVSO
RS Oph,e,2427328.60000,V,,8.600,0.15,AAVSO
RS Oph,e,2427328.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427328.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427329.50000,V,,9.500,0.15,AAVSO
RS Oph,e,2427329.60000,V,,9.000,0.15,AAVSO
RS Oph,e,2427329.60000,V,,8.800,0.15,AAVSO
RS Oph,e,2427329.90000,V,,8.700,0.15,AAVSO
RS Oph,e,2427330.30000,V,,8.700,0.15,AAVSO
RS Oph,e,2427330.30000,V,,9.100,0.15,AAVSO
RS Oph,e,2427330.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427330.70000,V,,8.600,0.15,AAVSO
RS Oph,e,2427331.70000,V,,8.900,0.15,AAVSO
RS Oph,e,2427331.90000,V,,8.800,0.15,AAVSO
RS Oph,e,2427332.30000,V,,8.700,0.15,AAVSO
RS Oph,e,2427332.30000,V,,9.200,0.15,AAVSO
RS Oph,e,2427332.40000,V,,9.000,0.15,AAVSO
RS Oph,e,2427332.40000,V,,9.200,0.15,AAVSO
RS Oph,e,2427332.60000,V,,9.200,0.15,AAVSO
RS Oph,e,2427332.60000,V,,8.700,0.15,AAVSO
RS Oph,e,2427332.70000,V,,9.000,0.15,AAVSO
RS Oph,e,2427333.40000,V,,9.100,0.15,AAVSO
RS Oph,e,2427333.60000,V,,9.000,0.15,AAVSO
RS Oph,e,2427333.60000,V,,9.100,0.15,AAVSO
RS Oph,e,2427333.61000,V,,8.700,0.15,AAVSO
RS Oph,e,2427333.70000,V,,9.200,0.15,AAVSO
RS Oph,e,2427333.70000,V,,9.000,0.15,AAVSO
RS Oph,e,2427334.40000,V,,8.900,0.15,AAVSO
RS Oph,e,2427334.60000,V,,9.200,0.15,AAVSO
RS Oph,e,2427334.60000,V,,9.400,0.15,AAVSO
RS Oph,e,2427334.60000,V,,9.100,0.15,AAVSO
RS Oph,e,2427334.60000,V,,9.000,0.15,AAVSO
RS Oph,e,2427334.60000,V,,9.100,0.15,AAVSO
RS Oph,e,2427334.60000,V,,9.100,0.15,AAVSO
RS Oph,e,2427334.70000,V,,8.700,0.15,AAVSO
RS Oph,e,2427334.70000,V,,9.000,0.15,AAVSO
RS Oph,e,2427334.70000,V,,9.000,0.15,AAVSO
RS Oph,e,2427335.50000,V,,9.400,0.15,AAVSO
RS Oph,e,2427335.60000,V,,9.000,0.15,AAVSO
RS Oph,e,2427335.70000,V,,9.200,0.15,AAVSO
RS Oph,e,2427335.70000,V,,9.000,0.15,AAVSO
RS Oph,e,2427335.90000,V,,9.000,0.15,AAVSO
RS Oph,e,2427338.00000,V,,9.300,0.05,AAVSO 3-day average
RS Oph,e,2427340.60000,V,,9.380,0.05,AAVSO 3-day average
RS Oph,e,2427343.50000,V,,9.470,0.05,AAVSO 3-day average
RS Oph,e,2427345.90000,V,,9.620,0.05,AAVSO 3-day average
RS Oph,e,2427349.50000,V,,9.680,0.05,AAVSO 3-day average
RS Oph,e,2427352.70000,V,,9.810,0.05,AAVSO 3-day average
RS Oph,e,2427355.50000,V,,9.710,0.05,AAVSO 3-day average
RS Oph,e,2427358.30000,V,,9.950,0.05,AAVSO 3-day average
RS Oph,e,2427361.40000,V,,9.910,0.05,AAVSO 3-day average
RS Oph,e,2427364.60000,V,,10.060,0.05,AAVSO 3-day average
RS Oph,e,2427368.30000,V,,9.950,0.05,AAVSO 3-day average
RS Oph,e,2427371.70000,V,,10.330,0.05,AAVSO 3-day average
RS Oph,e,2427375.80000,V,,10.280,0.05,AAVSO 3-day average
RS Oph,e,2427377.80000,V,,10.250,0.05,AAVSO 3-day average
RS Oph,e,2427381.40000,V,,10.650,0.05,AAVSO 3-day average
RS Oph,e,2427385.50000,V,,11.000,0.05,AAVSO 3-day average
RS Oph,e,2427389.70000,V,,11.300,0.05,AAVSO 3-day average
RS Oph,e,2427393.50000,V,,11.180,0.05,AAVSO 3-day average
RS Oph,e,2427396.00000,V,,11.600,0.15,AAVSO
RS Oph,e,2427397.50000,V,,11.200,0.15,AAVSO
RS Oph,e,2427402.50000,V,,11.700,0.15,AAVSO
RS Oph,e,2427402.50000,V,,11.600,0.15,AAVSO
RS Oph,e,2427404.50000,V,,11.000,0.15,AAVSO
RS Oph,e,2427415.50000,V,,11.000,0.15,AAVSO
RS Oph,e,2427459.60000,V,,11.600,0.15,AAVSO
RS Oph,e,2427460.60000,V,,11.600,0.15,AAVSO
RS Oph,e,2427461.90000,V,,12.000,0.15,AAVSO
RS Oph,e,2427462.90000,V,,12.000,0.15,AAVSO
RS Oph,e,2427478.90000,V,,11.800,0.15,AAVSO
RS Oph,e,2427481.60000,V,,11.800,0.15,AAVSO
RS Oph,e,2427482.90000,V,,11.900,0.15,AAVSO
RS Oph,e,2427486.70000,V,,12.100,0.15,AAVSO
RS Oph,e,2427493.30000,V,,12.200,0.15,AAVSO
RS Oph,e,2427496.00000,V,,11.900,0.15,AAVSO
RS Oph,e,2427504.00000,V,,11.900,0.15,AAVSO
RS Oph,e,2427507.60000,V,,11.800,0.15,AAVSO
RS Oph,e,2427510.90000,V,,12.300,0.15,AAVSO
RS Oph,e,2427511.00000,V,,12.100,0.15,AAVSO
RS Oph,e,2427512.50000,V,,12.200,0.15,AAVSO
RS Oph,e,2427516.70000,V,,12.500,0.15,AAVSO
RS Oph,e,2427518.40000,V,,12.700,0.15,AAVSO
RS Oph,e,2427519.00000,V,,12.300,0.15,AAVSO
RS Oph,e,2427519.50000,V,,12.400,0.15,AAVSO
RS Oph,e,2427522.00000,V,,12.200,0.15,AAVSO
RS Oph,e,2427525.00000,V,,12.300,0.15,AAVSO
RS Oph,e,2427536.50000,V,,11.860,0.05,AAVSO 3-day average
RS Oph,e,2427540.20000,V,,12.050,0.05,AAVSO 3-day average
RS Oph,e,2427542.80000,V,,11.900,0.05,AAVSO 3-day average
RS Oph,e,2427547.30000,V,,11.800,0.05,AAVSO 3-day average
RS Oph,e,2427552.60000,V,,11.850,0.05,AAVSO 3-day average
RS Oph,e,2427556.40000,V,,11.970,0.05,AAVSO 3-day average
RS Oph,e,2427563.90000,V,,11.880,0.05,AAVSO 3-day average
RS Oph,e,2427566.80000,V,,12.100,0.05,AAVSO 3-day average
RS Oph,e,2427570.50000,V,,12.080,0.05,AAVSO 3-day average
RS Oph,e,2427574.70000,V,,12.080,0.05,AAVSO 3-day average
RS Oph,e,2427577.80000,V,,11.780,0.05,AAVSO 3-day average
RS Oph,e,2427581.90000,V,,11.680,0.05,AAVSO 3-day average
RS Oph,e,2427589.70000,V,,11.660,0.05,AAVSO 3-day average
RS Oph,e,2427592.60000,V,,11.700,0.05,AAVSO 3-day average
RS Oph,e,2427595.80000,V,,11.810,0.05,AAVSO 3-day average
RS Oph,e,2427598.80000,V,,11.930,0.05,AAVSO 3-day average
RS Oph,e,2427601.70000,V,,11.800,0.05,AAVSO 3-day average
RS Oph,e,2427604.90000,V,,11.760,0.05,AAVSO 3-day average
RS Oph,e,2427607.90000,V,,11.800,0.05,AAVSO 3-day average
RS Oph,e,2427610.40000,V,,11.740,0.05,AAVSO 3-day average
RS Oph,e,2427613.00000,V,,11.740,0.05,AAVSO 3-day average
RS Oph,e,2427616.60000,V,,11.630,0.05,AAVSO 3-day average
RS Oph,e,2427620.30000,V,,11.770,0.05,AAVSO 3-day average
RS Oph,e,2431740.50000,V,,11.400,0.15,AAVSO
RS Oph,e,2431741.70000,V,,11.100,0.15,AAVSO
RS Oph,e,2431744.30000,V,,11.200,0.15,AAVSO
RS Oph,e,2431746.70000,V,,11.000,0.15,AAVSO
RS Oph,e,2431750.30000,V,,11.200,0.15,AAVSO
RS Oph,e,2431755.30000,V,,11.000,0.15,AAVSO
RS Oph,e,2431755.70000,V,,10.100,0.15,AAVSO
RS Oph,e,2431757.50000,V,,11.300,0.15,AAVSO
RS Oph,e,2431757.50000,V,,10.400,0.15,AAVSO
RS Oph,e,2431757.70000,V,,10.200,0.15,AAVSO
RS Oph,e,2431761.50000,V,,11.200,0.15,AAVSO
RS Oph,e,2431762.30000,V,,11.100,0.15,AAVSO
RS Oph,e,2431763.70000,V,,10.300,0.15,AAVSO
RS Oph,e,2431770.70000,V,,10.800,0.15,AAVSO
RS Oph,e,2431784.70000,V,,9.900,0.15,AAVSO
RS Oph,e,2431853.90000,V,,9.600,0.15,AAVSO
RS Oph,e,2431862.90000,V,,10.000,0.15,AAVSO
RS Oph,e,2431863.90000,V,,10.700,0.15,AAVSO
RS Oph,e,2431863.90000,V,,10.000,0.15,AAVSO
RS Oph,e,2431869.90000,V,,10.700,0.15,AAVSO
RS Oph,e,2431880.60000,V,,11.600,0.15,AAVSO
RS Oph,e,2431882.90000,V,,11.000,0.15,AAVSO
RS Oph,e,2431886.60000,V,,11.900,0.15,AAVSO
RS Oph,e,2431886.90000,V,,11.100,0.15,AAVSO
RS Oph,e,2431890.60000,V,,11.400,0.15,AAVSO
RS Oph,e,2431896.60000,V,,11.700,0.15,AAVSO
RS Oph,e,2431901.60000,V,,12.000,0.15,AAVSO
RS Oph,e,2431906.60000,V,,12.100,0.15,AAVSO
RS Oph,e,2431910.80000,V,,11.600,0.15,AAVSO
RS Oph,e,2431911.60000,V,,12.200,0.15,AAVSO
RS Oph,e,2431917.90000,V,,12.000,0.15,AAVSO
RS Oph,e,2431918.90000,V,,11.600,0.15,AAVSO
RS Oph,e,2431919.60000,V,,12.500,0.15,AAVSO
RS Oph,e,2431926.60000,V,,12.500,0.15,AAVSO
RS Oph,e,2431935.50000,V,,12.300,0.15,AAVSO
RS Oph,e,2431940.70000,V,,12.100,0.15,AAVSO
RS Oph,e,2431945.50000,V,,12.200,0.15,AAVSO
RS Oph,e,2431952.80000,V,,12.000,0.15,AAVSO
RS Oph,e,2431953.50000,V,,12.300,0.15,AAVSO
RS Oph,e,2431958.50000,V,,12.200,0.15,AAVSO
RS Oph,e,2431962.60000,V,,12.100,0.15,AAVSO
RS Oph,e,2431962.70000,V,,11.800,0.15,AAVSO
RS Oph,e,2431963.60000,V,,12.200,0.15,AAVSO
RS Oph,e,2431964.60000,V,,11.600,0.15,AAVSO
RS Oph,e,2431965.70000,V,,11.200,0.15,AAVSO
RS Oph,e,2431965.70000,V,,11.800,0.15,AAVSO
RS Oph,e,2431968.50000,V,,12.200,0.15,AAVSO
RS Oph,e,2431969.70000,V,,11.900,0.15,AAVSO
RS Oph,e,2431970.70000,V,,11.900,0.15,AAVSO
RS Oph,e,2431972.60000,V,,11.900,0.15,AAVSO
RS Oph,e,2431974.70000,V,,12.600,0.15,AAVSO
RS Oph,e,2431978.30000,V,,12.300,0.15,AAVSO
RS Oph,e,2431978.90000,V,,12.200,0.15,AAVSO
RS Oph,e,2431983.30000,V,,12.300,0.15,AAVSO
RS Oph,e,2431989.60000,V,,12.500,0.05,AAVSO 3-day average
RS Oph,e,2431994.60000,V,,12.030,0.05,AAVSO 3-day average
RS Oph,e,2431997.20000,V,,12.210,0.05,AAVSO 3-day average
RS Oph,e,2432001.30000,V,,12.080,0.05,AAVSO 3-day average
RS Oph,e,2432004.50000,V,,12.100,0.05,AAVSO 3-day average
RS Oph,e,2432007.40000,V,,12.050,0.05,AAVSO 3-day average
RS Oph,e,2432010.10000,V,,12.100,0.05,AAVSO 3-day average
RS Oph,e,2432015.10000,V,,11.900,0.05,AAVSO 3-day average
RS Oph,e,2432018.70000,V,,11.800,0.05,AAVSO 3-day average
RS Oph,e,2432020.50000,V,,11.900,0.05,AAVSO 3-day average
RS Oph,e,2432024.00000,V,,11.630,0.05,AAVSO 3-day average
RS Oph,e,2432027.30000,V,,11.670,0.05,AAVSO 3-day average
RS Oph,e,2432030.40000,V,,11.640,0.05,AAVSO 3-day average
RS Oph,e,2432034.00000,V,,11.800,0.05,AAVSO 3-day average
RS Oph,e,2432036.30000,V,,11.670,0.05,AAVSO 3-day average
RS Oph,e,2432039.50000,V,,12.000,0.05,AAVSO 3-day average
RS Oph,e,2432044.60000,V,,11.780,0.05,AAVSO 3-day average
RS Oph,e,2432048.00000,V,,12.100,0.05,AAVSO 3-day average
RS Oph,e,2432050.60000,V,,12.180,0.05,AAVSO 3-day average
RS Oph,e,2432053.80000,V,,12.000,0.05,AAVSO 3-day average
RS Oph,e,2432056.40000,V,,11.900,0.05,AAVSO 3-day average
RS Oph,e,2432059.30000,V,,11.900,0.05,AAVSO 3-day average
RS Oph,e,2432062.80000,V,,11.750,0.05,AAVSO 3-day average
RS Oph,e,2432065.60000,V,,11.750,0.05,AAVSO 3-day average
RS Oph,e,2432068.30000,V,,11.730,0.05,AAVSO 3-day average
RS Oph,e,2432070.60000,V,,11.700,0.05,AAVSO 3-day average
RS Oph,e,2432076.90000,V,,11.680,0.05,AAVSO 3-day average
RS Oph,e,2432079.70000,V,,11.730,0.05,AAVSO 3-day average
RS Oph,e,2432082.60000,V,,11.750,0.05,AAVSO 3-day average
RS Oph,e,2432085.60000,V,,11.770,0.05,AAVSO 3-day average
RS Oph,e,2432090.10000,V,,11.900,0.05,AAVSO 3-day average
RS Oph,e,2432091.80000,V,,12.100,0.05,AAVSO 3-day average
RS Oph,e,2432095.30000,V,,11.670,0.05,AAVSO 3-day average
RS Oph,e,2432098.80000,V,,12.030,0.05,AAVSO 3-day average
RS Oph,e,2432100.90000,V,,11.770,0.05,AAVSO 3-day average
RS Oph,e,2432106.20000,V,,11.970,0.05,AAVSO 3-day average
RS Oph,e,2432109.50000,V,,12.000,0.05,AAVSO 3-day average
RS Oph,e,2432115.40000,V,,11.580,0.05,AAVSO 3-day average
RS Oph,e,2432119.00000,V,,11.630,0.05,AAVSO 3-day average
RS Oph,e,2432122.30000,V,,11.400,0.15,AAVSO
RS Oph,e,2432126.30000,V,,11.500,0.15,AAVSO
RS Oph,e,2432130.50000,V,,11.700,0.15,AAVSO
RS Oph,e,2432131.30000,V,,11.600,0.15,AAVSO
RS Oph,e,2432138.50000,V,,12.000,0.15,AAVSO
RS Oph,e,2432140.50000,V,,11.800,0.15,AAVSO
RS Oph,e,2432142.70000,V,,11.000,0.15,AAVSO
RS Oph,e,2432143.50000,V,,11.600,0.15,AAVSO
RS Oph,e,2432145.50000,V,,11.700,0.15,AAVSO
RS Oph,e,2432145.70000,V,,11.100,0.15,AAVSO
RS Oph,e,2432147.50000,V,,11.700,0.15,AAVSO
RS Oph,e,2432149.50000,V,,11.600,0.15,AAVSO
RS Oph,e,2432203.90000,V,,11.500,0.15,AAVSO
RS Oph,e,2432213.90000,V,,10.500,0.15,AAVSO
RS Oph,e,2432225.60000,V,,10.900,0.15,AAVSO
RS Oph,e,2432232.60000,V,,11.000,0.15,AAVSO
RS Oph,e,2432235.90000,V,,11.000,0.15,AAVSO
RS Oph,e,2432237.60000,V,,11.000,0.15,AAVSO
RS Oph,e,2432242.60000,V,,11.300,0.15,AAVSO
RS Oph,e,2436396.28000,V,,11.900,0.15,AAVSO
RS Oph,e,2436396.39000,V,,11.620,0.15,AAVSO
RS Oph,e,2436396.60000,V,,11.400,0.15,AAVSO
RS Oph,e,2436396.70000,V,,11.900,0.15,AAVSO
RS Oph,e,2436397.38900,V,,11.220,0.15,AAVSO
RS Oph,e,2436397.70000,V,,11.100,0.15,AAVSO
RS Oph,e,2436398.40100,V,,6.170,0.15,AAVSO
RS Oph,e,2436398.56600,V,,6.200,0.15,AAVSO
RS Oph,e,2436398.58700,V,,6.000,0.15,AAVSO
RS Oph,e,2436398.60000,V,,5.000,0.15,AAVSO
RS Oph,e,2436398.60600,V,,5.700,0.15,AAVSO
RS Oph,e,2436398.61900,V,,5.600,0.15,AAVSO
RS Oph,e,2436398.63800,V,,5.400,0.15,AAVSO
RS Oph,e,2436398.65100,V,,5.500,0.15,AAVSO
