#Name,n_Name,JD,Band,l_mag,mag,e_mag,Source
CI Aql,e,2451668.24400,V,,8.300,0.15,AAVSO
CI Aql,e,2451668.31300,V,,9.400,0.15,AAVSO
CI Aql,e,2451668.36900,V,,9.400,0.15,AAVSO
CI Aql,e,2451668.44100,V,,9.100,0.15,AAVSO
CI Aql,e,2451668.47200,V,,9.100,0.15,AAVSO
CI Aql,e,2451668.52400,V,,9.200,0.15,AAVSO
CI Aql,e,2451668.53800,V,,9.200,0.15,AAVSO
CI Aql,e,2451668.83900,V,,9.300,0.15,AAVSO
CI Aql,e,2451668.94600,V,,9.800,0.15,AAVSO
CI Aql,e,2451668.97400,V,,9.300,0.15,AAVSO
CI Aql,e,2451669.18100,V,,9.400,0.15,AAVSO
CI Aql,e,2451669.30200,V,,9.400,0.15,AAVSO
CI Aql,e,2451669.39300,V,,9.400,0.15,AAVSO
CI Aql,e,2451669.47500,V,,9.400,0.15,AAVSO
CI Aql,e,2451669.50000,V,,9.000,0.15,AAVSO
CI Aql,e,2451669.59000,V,,8.900,0.15,AAVSO
CI Aql,e,2451669.85100,V,,8.650,0.15,AAVSO
CI Aql,e,2451669.86900,V,,9.200,0.15,AAVSO
CI Aql,e,2451669.93400,V,,9.500,0.15,AAVSO
CI Aql,e,2451670.30200,V,,9.200,0.15,AAVSO
CI Aql,e,2451670.40100,V,,9.400,0.15,AAVSO
CI Aql,e,2451670.46700,V,,9.000,0.15,AAVSO
CI Aql,e,2451670.47400,V,,9.200,0.15,AAVSO
CI Aql,e,2451670.48200,V,,9.000,0.15,AAVSO
CI Aql,e,2451670.48900,V,,9.200,0.15,AAVSO
CI Aql,e,2451670.49300,V,,9.100,0.15,AAVSO
CI Aql,e,2451670.50000,V,,8.900,0.15,AAVSO
CI Aql,e,2451670.50000,V,,8.900,0.15,AAVSO
CI Aql,e,2451670.54000,V,,9.000,0.15,AAVSO
CI Aql,e,2451670.55200,V,,9.100,0.15,AAVSO
CI Aql,e,2451670.60100,V,,8.800,0.15,AAVSO
CI Aql,e,2451670.62200,V,,9.200,0.15,AAVSO
CI Aql,e,2451670.86700,V,,9.100,0.15,AAVSO
CI Aql,e,2451671.30100,V,,9.200,0.15,AAVSO
CI Aql,e,2451671.40500,V,,9.300,0.15,AAVSO
CI Aql,e,2451671.44400,V,,9.100,0.15,AAVSO
CI Aql,e,2451671.46700,V,,9.100,0.15,AAVSO
CI Aql,e,2451671.47000,V,,9.000,0.15,AAVSO
CI Aql,e,2451671.49400,V,,9.100,0.15,AAVSO
CI Aql,e,2451671.50000,V,,8.900,0.15,AAVSO
CI Aql,e,2451671.50000,V,,9.100,0.15,AAVSO
CI Aql,e,2451671.50500,V,,9.000,0.15,AAVSO
CI Aql,e,2451671.51000,V,,9.000,0.15,AAVSO
CI Aql,e,2451671.56000,V,,8.800,0.15,AAVSO
CI Aql,e,2451671.59000,V,,8.800,0.15,AAVSO
CI Aql,e,2451671.79100,V,,9.100,0.15,AAVSO
CI Aql,e,2451671.85200,V,,9.200,0.15,AAVSO
CI Aql,e,2451671.94000,V,,9.300,0.15,AAVSO
CI Aql,e,2451672.41900,V,,9.400,0.15,AAVSO
CI Aql,e,2451672.50000,V,,8.800,0.15,AAVSO
CI Aql,e,2451672.51000,V,,9.000,0.15,AAVSO
CI Aql,e,2451672.51200,V,,9.100,0.15,AAVSO
CI Aql,e,2451672.52100,V,,8.900,0.15,AAVSO
CI Aql,e,2451672.52500,V,,9.100,0.15,AAVSO
CI Aql,e,2451672.53100,V,,9.000,0.15,AAVSO
CI Aql,e,2451672.59000,V,,8.800,0.15,AAVSO
CI Aql,e,2451672.63900,V,,9.300,0.15,AAVSO
CI Aql,e,2451673.23500,V,,9.400,0.15,AAVSO
CI Aql,e,2451673.30100,V,,9.500,0.15,AAVSO
CI Aql,e,2451673.40100,V,,9.600,0.15,AAVSO
CI Aql,e,2451673.42300,V,,9.700,0.15,AAVSO
CI Aql,e,2451673.49400,V,,9.200,0.15,AAVSO
CI Aql,e,2451673.51000,V,,9.300,0.15,AAVSO
CI Aql,e,2451673.57700,V,,9.400,0.15,AAVSO
CI Aql,e,2451673.81700,V,,9.600,0.15,AAVSO
CI Aql,e,2451673.94000,V,,9.500,0.15,AAVSO
CI Aql,e,2451674.19000,V,,9.600,0.15,AAVSO
CI Aql,e,2451674.23600,V,,9.500,0.15,AAVSO
CI Aql,e,2451674.28200,V,,9.600,0.15,AAVSO
CI Aql,e,2451674.45600,V,,9.300,0.15,AAVSO
CI Aql,e,2451674.50000,V,,9.500,0.15,AAVSO
CI Aql,e,2451674.51400,V,,9.500,0.15,AAVSO
CI Aql,e,2451674.52000,V,,9.500,0.15,AAVSO
CI Aql,e,2451674.56000,V,,9.700,0.15,AAVSO
CI Aql,e,2451674.61000,V,,9.300,0.15,AAVSO
CI Aql,e,2451674.91900,V,,9.600,0.15,AAVSO
CI Aql,e,2451674.94100,V,,9.900,0.15,AAVSO
CI Aql,e,2451674.97900,V,,9.700,0.15,AAVSO
CI Aql,e,2451675.46700,V,,9.600,0.15,AAVSO
CI Aql,e,2451675.48700,V,,9.800,0.15,AAVSO
CI Aql,e,2451675.49200,V,,9.300,0.15,AAVSO
CI Aql,e,2451675.50000,V,,9.800,0.15,AAVSO
CI Aql,e,2451675.52000,V,,9.600,0.15,AAVSO
CI Aql,e,2451675.52800,V,,9.700,0.15,AAVSO
CI Aql,e,2451675.53400,V,,9.700,0.15,AAVSO
CI Aql,e,2451675.55000,V,,10.000,0.15,AAVSO
CI Aql,e,2451675.57600,V,,9.400,0.15,AAVSO
CI Aql,e,2451675.64500,V,,9.500,0.15,AAVSO
CI Aql,e,2451675.85800,V,,9.700,0.15,AAVSO
CI Aql,e,2451675.93100,V,,9.600,0.15,AAVSO
CI Aql,e,2451676.37500,V,,10.000,0.15,AAVSO
CI Aql,e,2451676.49300,V,,9.800,0.15,AAVSO
CI Aql,e,2451676.50000,V,,9.900,0.15,AAVSO
CI Aql,e,2451676.50000,V,,10.200,0.15,AAVSO
CI Aql,e,2451676.53000,V,,9.600,0.15,AAVSO
CI Aql,e,2451676.56600,V,,10.400,0.15,AAVSO
CI Aql,e,2451676.58000,V,,10.400,0.15,AAVSO
CI Aql,e,2451676.60400,V,,9.700,0.15,AAVSO
CI Aql,e,2451676.67100,V,,9.600,0.15,AAVSO
CI Aql,e,2451677.40100,V,,10.100,0.15,AAVSO
CI Aql,e,2451677.45300,V,,10.000,0.15,AAVSO
CI Aql,e,2451677.48600,V,,9.900,0.15,AAVSO
CI Aql,e,2451677.50000,V,,9.800,0.15,AAVSO
CI Aql,e,2451677.50000,V,,10.000,0.15,AAVSO
CI Aql,e,2451677.52300,V,,9.800,0.15,AAVSO
CI Aql,e,2451677.53800,V,,9.900,0.15,AAVSO
CI Aql,e,2451677.56300,V,,9.700,0.15,AAVSO
CI Aql,e,2451677.65800,V,,9.700,0.15,AAVSO
CI Aql,e,2451677.87800,V,,10.400,0.15,AAVSO
CI Aql,e,2451677.92000,V,,9.800,0.15,AAVSO
CI Aql,e,2451678.39900,V,,10.200,0.15,AAVSO
CI Aql,e,2451678.41000,V,,10.100,0.15,AAVSO
CI Aql,e,2451678.46700,V,,9.700,0.15,AAVSO
CI Aql,e,2451678.47900,V,,9.900,0.15,AAVSO
CI Aql,e,2451678.48700,V,,10.000,0.15,AAVSO
CI Aql,e,2451678.49900,V,,10.200,0.15,AAVSO
CI Aql,e,2451678.50000,V,,9.900,0.15,AAVSO
CI Aql,e,2451678.50000,V,,10.000,0.15,AAVSO
CI Aql,e,2451678.55300,V,,9.800,0.15,AAVSO
CI Aql,e,2451678.57600,V,,9.800,0.15,AAVSO
CI Aql,e,2451678.57900,V,,9.900,0.15,AAVSO
CI Aql,e,2451678.59000,V,,10.600,0.15,AAVSO
CI Aql,e,2451678.84200,V,,10.000,0.15,AAVSO
CI Aql,e,2451679.39000,V,,10.100,0.15,AAVSO
CI Aql,e,2451679.40000,V,,9.800,0.15,AAVSO
CI Aql,e,2451679.47400,V,,10.200,0.15,AAVSO
CI Aql,e,2451679.48300,V,,10.200,0.15,AAVSO
CI Aql,e,2451679.49900,V,,10.300,0.15,AAVSO
CI Aql,e,2451679.50000,V,,10.000,0.15,AAVSO
CI Aql,e,2451679.50000,V,,10.800,0.15,AAVSO
CI Aql,e,2451679.52000,V,,10.400,0.15,AAVSO
CI Aql,e,2451679.52600,V,,10.200,0.15,AAVSO
CI Aql,e,2451679.58700,V,,9.700,0.15,AAVSO
CI Aql,e,2451679.83400,V,,10.300,0.15,AAVSO
CI Aql,e,2451679.83500,V,,10.300,0.15,AAVSO
CI Aql,e,2451679.88300,V,,10.200,0.15,AAVSO
CI Aql,e,2451680.44100,V,,9.700,0.15,AAVSO
CI Aql,e,2451680.52700,V,,9.800,0.15,AAVSO
CI Aql,e,2451680.54000,V,,9.800,0.15,AAVSO
CI Aql,e,2451680.82600,V,,9.800,0.15,AAVSO
CI Aql,e,2451680.82700,V,,9.800,0.15,AAVSO
CI Aql,e,2451681.23600,V,,9.800,0.15,AAVSO
CI Aql,e,2451681.24000,V,,9.900,0.15,AAVSO
CI Aql,e,2451681.49700,V,,9.600,0.15,AAVSO
CI Aql,e,2451681.53300,V,,9.600,0.15,AAVSO
CI Aql,e,2451681.55800,V,,9.600,0.15,AAVSO
CI Aql,e,2451681.64300,V,,9.500,0.15,AAVSO
CI Aql,e,2451681.80400,V,,10.000,0.15,AAVSO
CI Aql,e,2451681.80500,V,,9.900,0.15,AAVSO
CI Aql,e,2451681.89600,V,,9.700,0.15,AAVSO
CI Aql,e,2451682.33800,V,,10.200,0.15,AAVSO
CI Aql,e,2451682.42700,V,,9.700,0.15,AAVSO
CI Aql,e,2451682.45500,V,,9.700,0.15,AAVSO
CI Aql,e,2451682.46500,V,,9.700,0.15,AAVSO
CI Aql,e,2451683.16700,V,,9.900,0.15,AAVSO
CI Aql,e,2451683.33900,V,,10.300,0.15,AAVSO
CI Aql,e,2451683.50000,V,,10.000,0.15,AAVSO
CI Aql,e,2451683.52900,V,,9.900,0.15,AAVSO
CI Aql,e,2451683.53000,V,,10.500,0.15,AAVSO
CI Aql,e,2451683.60800,V,,10.000,0.15,AAVSO
CI Aql,e,2451683.64900,V,,10.200,0.15,AAVSO
CI Aql,e,2451684.37300,V,,10.500,0.15,AAVSO
CI Aql,e,2451684.49500,V,,10.300,0.15,AAVSO
CI Aql,e,2451684.50600,V,,10.500,0.15,AAVSO
CI Aql,e,2451684.56400,V,,11.000,0.15,AAVSO
CI Aql,e,2451684.56500,V,,10.400,0.15,AAVSO
CI Aql,e,2451684.82400,V,,10.800,0.15,AAVSO
CI Aql,e,2451685.27200,V,,10.800,0.15,AAVSO
CI Aql,e,2451685.45400,V,,11.300,0.15,AAVSO
CI Aql,e,2451685.45800,V,,10.800,0.15,AAVSO
CI Aql,e,2451685.50000,V,,11.500,0.15,AAVSO
CI Aql,e,2451685.87200,V,,10.900,0.15,AAVSO
CI Aql,e,2451686.40700,V,,9.900,0.15,AAVSO
CI Aql,e,2451686.55000,V,,10.700,0.15,AAVSO
CI Aql,e,2451686.58000,V,,10.300,0.15,AAVSO
CI Aql,e,2451686.83800,V,,10.800,0.15,AAVSO
CI Aql,e,2451687.35900,V,,10.300,0.15,AAVSO
CI Aql,e,2451687.45300,V,,10.200,0.15,AAVSO
CI Aql,e,2451687.46300,V,,10.200,0.15,AAVSO
CI Aql,e,2451687.85200,V,,11.200,0.15,AAVSO
CI Aql,e,2451688.40000,V,,9.900,0.15,AAVSO
CI Aql,e,2451688.40500,V,,10.100,0.15,AAVSO
CI Aql,e,2451688.45800,V,,9.800,0.15,AAVSO
CI Aql,e,2451688.48200,V,,9.900,0.15,AAVSO
CI Aql,e,2451688.53800,V,,10.300,0.15,AAVSO
CI Aql,e,2451688.57000,V,,10.500,0.15,AAVSO
CI Aql,e,2451688.85800,V,,10.400,0.15,AAVSO
CI Aql,e,2451688.87600,V,,10.000,0.15,AAVSO
CI Aql,e,2451689.43100,V,,9.700,0.15,AAVSO
CI Aql,e,2451689.47200,V,,10.000,0.15,AAVSO
CI Aql,e,2451689.47600,V,,9.900,0.15,AAVSO
CI Aql,e,2451689.51000,V,,10.600,0.15,AAVSO
CI Aql,e,2451689.95800,V,,10.200,0.15,AAVSO
CI Aql,e,2451689.96000,V,,10.400,0.15,AAVSO
CI Aql,e,2451690.34900,V,,10.300,0.15,AAVSO
CI Aql,e,2451690.38500,V,,9.800,0.15,AAVSO
CI Aql,e,2451690.42000,V,,9.700,0.15,AAVSO
CI Aql,e,2451690.42400,V,,10.100,0.15,AAVSO
CI Aql,e,2451690.43600,V,,10.200,0.15,AAVSO
CI Aql,e,2451690.46000,V,,10.100,0.15,AAVSO
CI Aql,e,2451690.48100,V,,10.200,0.15,AAVSO
CI Aql,e,2451690.50000,V,,9.900,0.15,AAVSO
CI Aql,e,2451690.50000,V,,10.300,0.15,AAVSO
CI Aql,e,2451690.50000,V,,10.300,0.15,AAVSO
CI Aql,e,2451690.50000,V,,10.400,0.15,AAVSO
CI Aql,e,2451690.50700,V,,10.100,0.15,AAVSO
CI Aql,e,2451690.58000,V,,10.500,0.15,AAVSO
CI Aql,e,2451690.87400,V,,10.500,0.15,AAVSO
CI Aql,e,2451691.35100,V,,10.300,0.15,AAVSO
CI Aql,e,2451691.44400,V,,9.900,0.15,AAVSO
CI Aql,e,2451691.44600,V,,9.900,0.15,AAVSO
CI Aql,e,2451691.54000,V,,9.900,0.15,AAVSO
CI Aql,e,2451691.54000,V,,10.800,0.15,AAVSO
CI Aql,e,2451691.70100,V,,10.200,0.15,AAVSO
CI Aql,e,2451691.70500,V,,10.100,0.15,AAVSO
CI Aql,e,2451691.81600,V,,10.600,0.15,AAVSO
CI Aql,e,2451691.83800,V,,10.800,0.15,AAVSO
CI Aql,e,2451691.93100,V,,10.400,0.15,AAVSO
CI Aql,e,2451691.94000,V,,10.400,0.15,AAVSO
CI Aql,e,2451692.50500,V,,10.400,0.15,AAVSO
CI Aql,e,2451692.51500,V,,10.900,0.15,AAVSO
CI Aql,e,2451692.56000,V,,10.900,0.15,AAVSO
CI Aql,e,2451692.64700,V,,10.500,0.15,AAVSO
CI Aql,e,2451692.74000,V,,10.700,0.15,AAVSO
CI Aql,e,2451692.79500,V,,10.600,0.15,AAVSO
CI Aql,e,2451693.39200,V,,9.900,0.15,AAVSO
CI Aql,e,2451693.52800,V,,10.000,0.15,AAVSO
CI Aql,e,2451693.56000,V,,10.100,0.15,AAVSO
CI Aql,e,2451693.57600,V,,9.800,0.15,AAVSO
CI Aql,e,2451693.60700,V,,10.100,0.15,AAVSO
CI Aql,e,2451693.92600,V,,10.400,0.15,AAVSO
CI Aql,e,2451694.44400,V,,10.400,0.15,AAVSO
CI Aql,e,2451694.45300,V,,10.300,0.15,AAVSO
CI Aql,e,2451694.47000,V,,10.100,0.15,AAVSO
CI Aql,e,2451694.50000,V,,10.400,0.15,AAVSO
CI Aql,e,2451694.63300,V,,10.600,0.15,AAVSO
CI Aql,e,2451694.76700,V,,10.800,0.15,AAVSO
CI Aql,e,2451694.82700,V,,10.600,0.15,AAVSO
CI Aql,e,2451694.92400,V,,10.800,0.15,AAVSO
CI Aql,e,2451695.37200,V,,11.300,0.15,AAVSO
CI Aql,e,2451695.42400,V,,10.300,0.15,AAVSO
CI Aql,e,2451695.45300,V,,10.600,0.15,AAVSO
CI Aql,e,2451695.46000,V,,10.700,0.15,AAVSO
CI Aql,e,2451695.47900,V,,11.100,0.15,AAVSO
CI Aql,e,2451695.48000,V,,11.100,0.15,AAVSO
CI Aql,e,2451695.53300,V,,10.600,0.15,AAVSO
CI Aql,e,2451695.53800,V,,10.300,0.15,AAVSO
CI Aql,e,2451695.57300,V,,10.300,0.15,AAVSO
CI Aql,e,2451695.59700,V,,10.400,0.15,AAVSO
CI Aql,e,2451695.62000,V,,10.900,0.15,AAVSO
CI Aql,e,2451695.62900,V,,10.800,0.15,AAVSO
CI Aql,e,2451695.63100,V,,10.800,0.15,AAVSO
CI Aql,e,2451695.77100,V,,11.000,0.15,AAVSO
CI Aql,e,2451695.94400,V,,10.800,0.15,AAVSO
CI Aql,e,2451696.45500,V,,10.700,0.15,AAVSO
CI Aql,e,2451696.48000,V,,9.900,0.15,AAVSO
CI Aql,e,2451696.48300,V,,10.800,0.15,AAVSO
CI Aql,e,2451696.51100,V,,11.300,0.15,AAVSO
CI Aql,e,2451697.34200,V,,10.800,0.15,AAVSO
CI Aql,e,2451697.41000,V,,10.800,0.15,AAVSO
CI Aql,e,2451697.42000,V,,10.900,0.15,AAVSO
CI Aql,e,2451697.47100,V,,11.000,0.15,AAVSO
CI Aql,e,2451697.48800,V,,11.000,0.15,AAVSO
CI Aql,e,2451697.52600,V,,10.700,0.15,AAVSO
CI Aql,e,2451697.56000,V,,11.400,0.15,AAVSO
CI Aql,e,2451697.79300,V,,11.200,0.15,AAVSO
CI Aql,e,2451697.84000,V,,11.700,0.15,AAVSO
CI Aql,e,2451697.84900,V,,11.400,0.15,AAVSO
CI Aql,e,2451697.87300,V,,11.600,0.15,AAVSO
CI Aql,e,2451697.94000,V,,11.000,0.15,AAVSO
CI Aql,e,2451698.29500,V,,10.900,0.15,AAVSO
CI Aql,e,2451698.38000,V,,11.200,0.15,AAVSO
CI Aql,e,2451698.42000,V,,11.000,0.15,AAVSO
CI Aql,e,2451698.44700,V,,10.700,0.15,AAVSO
CI Aql,e,2451698.48000,V,,10.500,0.15,AAVSO
CI Aql,e,2451698.50000,V,,10.700,0.15,AAVSO
CI Aql,e,2451698.50000,V,,11.400,0.15,AAVSO
CI Aql,e,2451698.53500,V,,11.100,0.15,AAVSO
CI Aql,e,2451698.54500,V,,10.700,0.15,AAVSO
CI Aql,e,2451698.58300,V,,11.500,0.15,AAVSO
CI Aql,e,2451698.84200,V,,11.500,0.15,AAVSO
CI Aql,e,2451698.87900,V,,11.200,0.15,AAVSO
CI Aql,e,2451698.89000,V,,11.600,0.15,AAVSO
CI Aql,e,2451699.34200,V,,11.300,0.15,AAVSO
CI Aql,e,2451699.38000,V,,11.600,0.15,AAVSO
CI Aql,e,2451699.42800,V,,11.000,0.15,AAVSO
CI Aql,e,2451699.43100,V,,11.500,0.15,AAVSO
CI Aql,e,2451699.47000,V,,10.700,0.15,AAVSO
CI Aql,e,2451699.47300,V,,10.800,0.15,AAVSO
CI Aql,e,2451699.56000,V,,11.400,0.15,AAVSO
CI Aql,e,2451699.62500,V,,11.400,0.15,AAVSO
CI Aql,e,2451699.70400,V,,11.300,0.15,AAVSO
CI Aql,e,2451699.70700,V,,11.300,0.15,AAVSO
CI Aql,e,2451699.77200,V,,11.200,0.15,AAVSO
CI Aql,e,2451699.77200,V,,11.800,0.15,AAVSO
CI Aql,e,2451699.81200,V,,11.100,0.15,AAVSO
CI Aql,e,2451700.14600,V,,11.600,0.15,AAVSO
CI Aql,e,2451700.20600,V,,11.400,0.15,AAVSO
CI Aql,e,2451700.39000,V,,12.200,0.15,AAVSO
CI Aql,e,2451700.41800,V,,11.500,0.15,AAVSO
CI Aql,e,2451700.44400,V,,11.500,0.15,AAVSO
CI Aql,e,2451700.46500,V,,11.800,0.15,AAVSO
CI Aql,e,2451700.47000,V,,11.400,0.15,AAVSO
CI Aql,e,2451700.48700,V,,11.800,0.15,AAVSO
CI Aql,e,2451700.49200,V,,11.700,0.15,AAVSO
CI Aql,e,2451700.50000,V,,11.100,0.15,AAVSO
CI Aql,e,2451700.50000,V,,11.800,0.15,AAVSO
CI Aql,e,2451700.77100,V,,11.500,0.15,AAVSO
CI Aql,e,2451700.89200,V,,11.700,0.15,AAVSO
CI Aql,e,2451701.23900,V,,11.700,0.15,AAVSO
CI Aql,e,2451701.34200,V,,11.400,0.15,AAVSO
CI Aql,e,2451701.44000,V,,11.900,0.15,AAVSO
CI Aql,e,2451701.45800,V,,11.500,0.15,AAVSO
CI Aql,e,2451701.50000,V,,11.500,0.15,AAVSO
CI Aql,e,2451701.50700,V,,12.100,0.15,AAVSO
CI Aql,e,2451701.68800,V,,12.100,0.15,AAVSO
CI Aql,e,2451701.77300,V,,12.100,0.15,AAVSO
CI Aql,e,2451702.55800,V,,12.200,0.15,AAVSO
CI Aql,e,2451702.78100,V,,11.700,0.15,AAVSO
CI Aql,e,2451702.84500,V,,11.800,0.15,AAVSO
CI Aql,e,2451702.98800,V,,11.700,0.15,AAVSO
CI Aql,e,2451703.10000,V,,12.300,0.15,AAVSO
CI Aql,e,2451703.33500,V,,11.800,0.15,AAVSO
CI Aql,e,2451703.40000,V,,12.100,0.15,AAVSO
CI Aql,e,2451703.41000,V,,11.400,0.15,AAVSO
CI Aql,e,2451703.43000,V,,11.800,0.15,AAVSO
CI Aql,e,2451703.44700,V,,11.700,0.15,AAVSO
CI Aql,e,2451703.50000,V,,11.300,0.15,AAVSO
CI Aql,e,2451703.55500,V,,12.000,0.15,AAVSO
CI Aql,e,2451703.62000,V,,12.400,0.15,AAVSO
CI Aql,e,2451703.84800,V,,12.000,0.15,AAVSO
CI Aql,e,2451704.20400,V,,11.700,0.15,AAVSO
CI Aql,e,2451704.32400,V,,11.800,0.15,AAVSO
CI Aql,e,2451704.40000,V,,11.600,0.15,AAVSO
CI Aql,e,2451704.41000,V,,11.600,0.15,AAVSO
CI Aql,e,2451704.43300,V,,11.800,0.15,AAVSO
CI Aql,e,2451704.44200,V,,11.600,0.15,AAVSO
CI Aql,e,2451704.45000,V,,11.600,0.15,AAVSO
CI Aql,e,2451704.45000,V,,11.800,0.15,AAVSO
CI Aql,e,2451704.46000,V,,11.600,0.15,AAVSO
CI Aql,e,2451704.46200,V,,11.500,0.15,AAVSO
CI Aql,e,2451704.47000,V,,11.200,0.15,AAVSO
CI Aql,e,2451704.48600,V,,11.700,0.15,AAVSO
CI Aql,e,2451704.50000,V,,11.700,0.15,AAVSO
CI Aql,e,2451704.51000,V,,11.800,0.15,AAVSO
CI Aql,e,2451704.83000,V,,12.100,0.15,AAVSO
CI Aql,e,2451704.92100,V,,12.500,0.15,AAVSO
CI Aql,e,2451705.22300,V,,11.600,0.15,AAVSO
CI Aql,e,2451705.42000,V,,11.800,0.15,AAVSO
CI Aql,e,2451705.45100,V,,11.900,0.15,AAVSO
CI Aql,e,2451705.46200,V,,12.000,0.15,AAVSO
CI Aql,e,2451705.46300,V,,12.400,0.15,AAVSO
CI Aql,e,2451705.48600,V,,11.900,0.15,AAVSO
CI Aql,e,2451705.51000,V,,11.800,0.15,AAVSO
CI Aql,e,2451705.77100,V,,12.000,0.15,AAVSO
CI Aql,e,2451705.77600,V,,12.300,0.15,AAVSO
CI Aql,e,2451705.86500,V,,12.100,0.15,AAVSO
CI Aql,e,2451705.92100,V,,12.300,0.15,AAVSO
CI Aql,e,2451706.32600,V,,12.200,0.15,AAVSO
CI Aql,e,2451706.36000,V,,12.000,0.15,AAVSO
CI Aql,e,2451706.45800,V,,12.400,0.15,AAVSO
CI Aql,e,2451706.45800,V,,12.300,0.15,AAVSO
CI Aql,e,2451706.47000,V,,11.500,0.15,AAVSO
CI Aql,e,2451706.49600,V,,12.000,0.15,AAVSO
CI Aql,e,2451706.56100,V,,12.100,0.15,AAVSO
CI Aql,e,2451706.86600,V,,12.300,0.15,AAVSO
CI Aql,e,2451706.88100,V,,12.500,0.15,AAVSO
CI Aql,e,2451707.34000,V,,12.500,0.15,AAVSO
CI Aql,e,2451707.41700,V,,12.700,0.15,AAVSO
CI Aql,e,2451707.48000,V,,11.700,0.15,AAVSO
CI Aql,e,2451707.56000,V,,12.000,0.15,AAVSO
CI Aql,e,2451707.59000,V,,11.800,0.15,AAVSO
CI Aql,e,2451707.80000,V,,12.500,0.15,AAVSO
CI Aql,e,2451708.46100,V,,12.200,0.15,AAVSO
CI Aql,e,2451708.46300,V,,12.600,0.15,AAVSO
CI Aql,e,2451708.50000,V,,12.700,0.15,AAVSO
CI Aql,e,2451709.80000,V,,12.500,0.15,AAVSO
CI Aql,e,2451711.43500,V,,12.500,0.15,AAVSO
CI Aql,e,2451711.85600,V,,12.600,0.15,AAVSO
CI Aql,e,2451712.30200,V,,12.700,0.15,AAVSO
CI Aql,e,2451712.45900,V,,12.500,0.15,AAVSO
CI Aql,e,2451713.31800,V,,12.700,0.15,AAVSO
CI Aql,e,2451713.41000,V,,12.500,0.15,AAVSO
CI Aql,e,2451713.45400,V,,12.600,0.15,AAVSO
CI Aql,e,2451714.41000,V,,12.400,0.15,AAVSO
CI Aql,e,2451714.48300,V,,12.500,0.15,AAVSO
CI Aql,e,2451714.79700,V,,13.200,0.15,AAVSO
CI Aql,e,2451715.41000,V,,12.600,0.15,AAVSO
CI Aql,e,2451715.42400,V,,12.700,0.15,AAVSO
CI Aql,e,2451716.41000,V,,12.000,0.15,AAVSO
CI Aql,e,2451716.41000,V,,12.400,0.15,AAVSO
CI Aql,e,2451716.43200,V,,12.600,0.15,AAVSO
CI Aql,e,2451716.69400,V,,12.800,0.15,AAVSO
CI Aql,e,2451717.40000,V,,12.400,0.15,AAVSO
CI Aql,e,2451717.68200,V,,12.400,0.15,AAVSO
CI Aql,e,2451718.30600,V,,12.400,0.15,AAVSO
CI Aql,e,2451718.45300,V,,12.700,0.15,AAVSO
CI Aql,e,2451718.50000,V,,12.700,0.15,AAVSO
CI Aql,e,2451718.63500,V,,12.500,0.15,AAVSO
CI Aql,e,2451718.72300,V,,12.300,0.15,AAVSO
