#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V3890 Sgr,2448008.750,0.75,1,8.10,0.15,V
V3890 Sgr,2448009.250,1.25,2,8.05,0.11,V
V3890 Sgr,2448010.500,2.50,2,8.60,0.28,V
V3890 Sgr,2448011.500,3.50,3,8.73,0.19,V
V3890 Sgr,2448012.500,4.50,1,9.00,0.15,V
V3890 Sgr,2448013.500,5.50,3,9.67,0.11,V
V3890 Sgr,2448014.500,6.50,1,10.10,0.15,V
V3890 Sgr,2448015.500,7.50,4,10.13,0.10,V
V3890 Sgr,2448016.500,8.50,3,10.30,0.09,V
V3890 Sgr,2448017.500,9.50,1,10.60,0.15,V
V3890 Sgr,2448018.500,10.50,1,10.40,0.15,V
V3890 Sgr,2448019.500,11.50,1,11.10,0.15,V
V3890 Sgr,2448027.500,19.50,2,12.05,0.25,V
V3890 Sgr,2448028.500,20.50,1,11.90,0.15,V
V3890 Sgr,2448029.500,21.50,1,12.10,0.15,V
V3890 Sgr,2448031.000,23.00,4,12.83,0.12,V
V3890 Sgr,2448033.000,25.00,5,13.10,0.12,V
V3890 Sgr,2448035.000,27.00,2,13.70,0.11,V
V3890 Sgr,2448037.000,29.00,2,13.30,0.11,V
V3890 Sgr,2448039.000,31.00,2,13.20,0.14,V
V3890 Sgr,2448068.000,60.00,1,14.50,0.15,V
