#Name,n_Name,JD,Band,l_mag,mag,e_mag,Source
V3890 Sgr,q,2452847.86000,I,,12.950,0.02,ROTSE IIIa
V3890 Sgr,q,2452847.86100,I,,12.950,0.02,ROTSE IIIa
V3890 Sgr,q,2452849.90900,I,,13.020,0.02,ROTSE IIIa
V3890 Sgr,q,2452849.91000,I,,13.060,0.02,ROTSE IIIa
V3890 Sgr,q,2452853.03000,I,,13.080,0.02,ROTSE IIIa
V3890 Sgr,q,2452853.03100,I,,13.070,0.02,ROTSE IIIa
V3890 Sgr,q,2452857.07200,I,,13.120,0.04,ROTSE IIIa
V3890 Sgr,q,2452857.09400,I,,13.000,0.03,ROTSE IIIa
V3890 Sgr,q,2452857.09400,I,,13.020,0.03,ROTSE IIIa
V3890 Sgr,q,2452857.11700,I,,13.090,0.03,ROTSE IIIa
V3890 Sgr,q,2452857.11800,I,,13.070,0.03,ROTSE IIIa
V3890 Sgr,q,2452857.86300,I,,12.900,0.03,ROTSE IIIa
V3890 Sgr,q,2452857.86400,I,,12.760,0.03,ROTSE IIIa
V3890 Sgr,q,2452878.87200,I,,12.700,0.02,ROTSE IIIa
V3890 Sgr,q,2452878.87300,I,,12.710,0.02,ROTSE IIIa
V3890 Sgr,q,2452879.87200,I,,12.650,0.01,ROTSE IIIa
V3890 Sgr,q,2452879.87300,I,,12.630,0.01,ROTSE IIIa
V3890 Sgr,q,2452880.87300,I,,12.830,0.03,ROTSE IIIa
V3890 Sgr,q,2452880.87400,I,,12.790,0.03,ROTSE IIIa
V3890 Sgr,q,2452882.87300,I,,12.750,0.02,ROTSE IIIa
V3890 Sgr,q,2452882.87400,I,,12.750,0.02,ROTSE IIIa
V3890 Sgr,q,2452883.87400,I,,12.750,0.02,ROTSE IIIa
V3890 Sgr,q,2452883.87500,I,,12.780,0.02,ROTSE IIIa
V3890 Sgr,q,2452884.87300,I,,12.680,0.02,ROTSE IIIa
V3890 Sgr,q,2452884.87400,I,,12.700,0.02,ROTSE IIIa
V3890 Sgr,q,2452885.87400,I,,12.760,0.02,ROTSE IIIa
V3890 Sgr,q,2452885.87400,I,,12.740,0.02,ROTSE IIIa
V3890 Sgr,q,2452889.87500,I,,12.760,0.02,ROTSE IIIa
V3890 Sgr,q,2452889.87500,I,,12.740,0.02,ROTSE IIIa
V3890 Sgr,q,2452890.87500,I,,12.750,0.02,ROTSE IIIa
V3890 Sgr,q,2452890.87600,I,,12.760,0.02,ROTSE IIIa
V3890 Sgr,q,2452895.87800,I,,12.640,0.01,ROTSE IIIa
V3890 Sgr,q,2452895.87900,I,,12.640,0.01,ROTSE IIIa
V3890 Sgr,q,2452896.87900,I,,12.720,0.02,ROTSE IIIa
V3890 Sgr,q,2452896.88000,I,,12.680,0.02,ROTSE IIIa
V3890 Sgr,q,2452899.88000,I,,12.700,0.02,ROTSE IIIa
V3890 Sgr,q,2452899.88100,I,,12.660,0.02,ROTSE IIIa
V3890 Sgr,q,2452900.88000,I,,12.640,0.02,ROTSE IIIa
V3890 Sgr,q,2452900.88100,I,,12.650,0.02,ROTSE IIIa
V3890 Sgr,q,2452901.88100,I,,12.670,0.02,ROTSE IIIa
V3890 Sgr,q,2452901.88200,I,,12.650,0.02,ROTSE IIIa
V3890 Sgr,q,2452902.88100,I,,12.750,0.02,ROTSE IIIa
V3890 Sgr,q,2452902.88200,I,,12.770,0.02,ROTSE IIIa
V3890 Sgr,q,2452903.88200,I,,12.910,0.05,ROTSE IIIa
V3890 Sgr,q,2452903.88200,I,,12.920,0.05,ROTSE IIIa
V3890 Sgr,q,2452926.89200,I,,12.840,0.02,ROTSE IIIa
V3890 Sgr,q,2452926.89300,I,,12.850,0.02,ROTSE IIIa
V3890 Sgr,q,2452927.89300,I,,12.960,0.05,ROTSE IIIa
V3890 Sgr,q,2452927.89400,I,,12.970,0.06,ROTSE IIIa
V3890 Sgr,q,2452929.89400,I,,12.940,0.03,ROTSE IIIa
V3890 Sgr,q,2452929.89500,I,,12.940,0.03,ROTSE IIIa
V3890 Sgr,q,2452930.89500,I,,12.910,0.02,ROTSE IIIa
V3890 Sgr,q,2452930.89600,I,,12.940,0.03,ROTSE IIIa
V3890 Sgr,q,2452932.89600,I,,12.810,0.02,ROTSE IIIa
V3890 Sgr,q,2452932.89700,I,,12.870,0.02,ROTSE IIIa
V3890 Sgr,q,2452933.89700,I,,12.850,0.02,ROTSE IIIa
V3890 Sgr,q,2452933.89800,I,,12.830,0.02,ROTSE IIIa
V3890 Sgr,q,2452934.89700,I,,12.840,0.02,ROTSE IIIa
V3890 Sgr,q,2452934.89800,I,,12.830,0.02,ROTSE IIIa
V3890 Sgr,q,2452935.89800,I,,12.860,0.02,ROTSE IIIa
V3890 Sgr,q,2452935.89900,I,,12.850,0.02,ROTSE IIIa
V3890 Sgr,q,2452936.89900,I,,12.940,0.03,ROTSE IIIa
V3890 Sgr,q,2452936.89900,I,,12.950,0.03,ROTSE IIIa
V3890 Sgr,q,2452938.90000,I,,12.790,0.02,ROTSE IIIa
V3890 Sgr,q,2452938.90100,I,,12.810,0.02,ROTSE IIIa
V3890 Sgr,q,2452939.90100,I,,12.840,0.02,ROTSE IIIa
V3890 Sgr,q,2452939.90200,I,,12.850,0.02,ROTSE IIIa
V3890 Sgr,q,2453065.26200,I,,12.900,0.05,ROTSE IIIa
V3890 Sgr,q,2453065.26300,I,,12.870,0.05,ROTSE IIIa
V3890 Sgr,q,2453068.55800,V,,14.300,0.15,AAVSO
V3890 Sgr,q,2453089.19600,I,,12.840,0.02,ROTSE IIIa
V3890 Sgr,q,2453089.19700,I,,12.840,0.02,ROTSE IIIa
V3890 Sgr,q,2453091.19000,I,,12.810,0.02,ROTSE IIIa
V3890 Sgr,q,2453091.19100,I,,12.770,0.01,ROTSE IIIa
V3890 Sgr,q,2453092.28500,I,,12.810,0.02,ROTSE IIIa
V3890 Sgr,q,2453092.28600,I,,12.820,0.03,ROTSE IIIa
V3890 Sgr,q,2453096.17700,I,,12.790,0.02,ROTSE IIIa
V3890 Sgr,q,2453096.17700,I,,12.790,0.02,ROTSE IIIa
V3890 Sgr,q,2453097.17200,I,,12.870,0.05,ROTSE IIIa
V3890 Sgr,q,2453097.17300,I,,12.870,0.04,ROTSE IIIa
V3890 Sgr,q,2453112.13300,I,,13.010,0.03,ROTSE IIIa
V3890 Sgr,q,2453112.13400,I,,13.030,0.04,ROTSE IIIa
V3890 Sgr,q,2453113.13100,I,,13.030,0.04,ROTSE IIIa
V3890 Sgr,q,2453113.13100,I,,13.030,0.04,ROTSE IIIa
V3890 Sgr,q,2453114.12800,I,,13.000,0.03,ROTSE IIIa
V3890 Sgr,q,2453114.12900,I,,12.990,0.03,ROTSE IIIa
V3890 Sgr,q,2453115.13100,I,,12.980,0.02,ROTSE IIIa
V3890 Sgr,q,2453115.13200,I,,12.950,0.02,ROTSE IIIa
V3890 Sgr,q,2453116.12100,I,,12.990,0.02,ROTSE IIIa
V3890 Sgr,q,2453116.12200,I,,12.990,0.02,ROTSE IIIa
V3890 Sgr,q,2453117.11900,I,,12.910,0.04,ROTSE IIIa
V3890 Sgr,q,2453117.12000,I,,12.950,0.04,ROTSE IIIa
V3890 Sgr,q,2453120.14200,I,,12.900,0.02,ROTSE IIIa
V3890 Sgr,q,2453120.14300,I,,12.920,0.02,ROTSE IIIa
V3890 Sgr,q,2453122.11400,I,,12.920,0.02,ROTSE IIIa
V3890 Sgr,q,2453122.11400,I,,12.900,0.02,ROTSE IIIa
V3890 Sgr,q,2453126.09300,I,,12.960,0.02,ROTSE IIIa
V3890 Sgr,q,2453126.09300,I,,12.990,0.02,ROTSE IIIa
V3890 Sgr,q,2453126.14400,I,,13.000,0.02,ROTSE IIIa
V3890 Sgr,q,2453126.14400,I,,12.960,0.02,ROTSE IIIa
V3890 Sgr,q,2453128.16000,I,,12.970,0.03,ROTSE IIIa
V3890 Sgr,q,2453128.16000,I,,13.010,0.04,ROTSE IIIa
V3890 Sgr,q,2453129.08500,I,,13.020,0.03,ROTSE IIIa
V3890 Sgr,q,2453129.08500,I,,13.000,0.03,ROTSE IIIa
V3890 Sgr,q,2453137.06500,I,,13.110,0.03,ROTSE IIIa
V3890 Sgr,q,2453137.06600,I,,13.110,0.03,ROTSE IIIa
V3890 Sgr,q,2453138.06200,I,,13.200,0.03,ROTSE IIIa
V3890 Sgr,q,2453138.06300,I,,13.210,0.03,ROTSE IIIa
V3890 Sgr,q,2453139.06000,I,,13.230,0.04,ROTSE IIIa
V3890 Sgr,q,2453139.06100,I,,13.240,0.04,ROTSE IIIa
V3890 Sgr,q,2453140.05600,I,,13.060,0.02,ROTSE IIIa
V3890 Sgr,q,2453140.05700,I,,13.080,0.02,ROTSE IIIa
V3890 Sgr,q,2453141.05300,I,,13.260,0.04,ROTSE IIIa
V3890 Sgr,q,2453141.05400,I,,13.280,0.04,ROTSE IIIa
V3890 Sgr,q,2453142.05100,I,,13.060,0.02,ROTSE IIIa
V3890 Sgr,q,2453142.05100,I,,13.040,0.02,ROTSE IIIa
V3890 Sgr,q,2453145.04400,I,,13.120,0.03,ROTSE IIIa
V3890 Sgr,q,2453145.04400,I,,13.110,0.03,ROTSE IIIa
V3890 Sgr,q,2453146.04100,I,,13.060,0.02,ROTSE IIIa
V3890 Sgr,q,2453146.04200,I,,13.060,0.02,ROTSE IIIa
V3890 Sgr,q,2453147.03800,I,,13.250,0.03,ROTSE IIIa
V3890 Sgr,q,2453147.03800,I,,13.220,0.04,ROTSE IIIa
V3890 Sgr,q,2453185.84400,R,,14.490,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453185.84700,R,,14.470,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453185.85200,R,,14.490,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.51100,V,,16.080,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.52000,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.52800,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.53100,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.53400,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.53600,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.53800,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.54100,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.54300,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.54500,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.54800,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.55000,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.55200,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.55500,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.55700,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.56000,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.56200,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.56400,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.56700,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.56900,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.57100,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.57400,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.57600,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.57900,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.58100,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.58400,R,,14.600,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.58600,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.58800,R,,14.600,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.59100,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.59300,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.59800,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.60000,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.63300,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.63700,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.64000,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.64200,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.64400,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.64700,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.64900,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.65100,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.65400,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.65600,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.65900,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.66200,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.66400,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.66600,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.66900,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.67100,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.67300,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.67600,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.67800,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.68000,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.71000,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.71300,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.71600,R,,14.590,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.71800,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.72100,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.72300,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.72500,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.72800,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.73000,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.73200,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.73500,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.73700,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.74000,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.74200,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.74400,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.74700,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.74900,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.75100,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.75400,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.75600,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.78400,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.78700,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.78900,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.79200,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.79400,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.79600,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.79900,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.80100,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.80300,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.80600,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.82600,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.82900,R,,14.580,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.83100,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.83400,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.83500,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.83800,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.84100,R,,14.570,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.84300,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.84500,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.84800,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.86800,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.87000,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.87200,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.87500,R,,14.550,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.87700,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.87900,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.88200,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.88400,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.88600,R,,14.530,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453186.88900,R,,14.540,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.83100,V,,15.830,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.83200,V,,15.820,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.83500,R,,14.490,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.83700,R,,14.500,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.84000,I,,12.820,0.02,ROTSE IIIa
V3890 Sgr,q,2453187.84100,I,,12.820,0.02,ROTSE IIIa
V3890 Sgr,q,2453187.84200,B,,16.490,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.84700,B,,16.680,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453187.85100,U,,16.950,0.05,SMARTS 1.0-m
V3890 Sgr,q,2453189.53400,R,,14.520,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.53500,R,,14.520,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.53800,R,,14.510,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.54000,R,,14.510,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.59800,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.60000,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.60200,R,,14.560,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.72100,R,,14.480,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.72400,R,,14.480,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.72600,R,,14.470,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.72800,R,,14.480,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.84400,R,,14.460,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.84700,R,,14.450,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.84900,R,,14.460,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453189.85200,R,,14.470,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453190.62900,R,,14.460,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453190.63200,R,,14.470,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453191.54000,R,,14.380,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453191.54300,R,,14.370,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453191.54600,R,,14.370,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453192.56300,R,,14.440,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453192.56500,R,,14.430,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453192.56800,R,,14.430,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453193.68400,R,,14.400,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453193.68600,R,,14.390,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453194.64100,R,,14.510,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453194.64400,R,,14.510,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453195.67300,R,,14.420,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453195.67500,R,,14.400,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453196.52600,R,,14.390,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453196.52800,R,,14.380,0.02,SMARTS 1.0-m
V3890 Sgr,q,2453224.76500,J,,9.820,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453224.76700,J,,9.850,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453224.77000,R,,14.360,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453224.77200,R,,14.360,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453226.70500,J,,9.820,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453226.70700,J,,9.820,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453226.71000,R,,14.230,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453226.71200,R,,14.220,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453230.70100,J,,9.850,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453230.70300,J,,9.910,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453230.70500,R,,14.260,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453230.70700,R,,14.270,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453232.69900,J,,9.850,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453232.70100,J,,9.860,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453232.70400,R,,14.200,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453232.70500,R,,14.210,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453238.70300,J,,9.890,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453238.70500,J,,9.900,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453238.70700,R,,14.290,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453238.70900,R,,14.280,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453240.66600,J,,9.940,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453240.66900,R,,14.380,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453240.67100,R,,14.380,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453245.60900,J,,9.990,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453245.61200,R,,14.230,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453245.61400,R,,14.240,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453247.66100,J,,9.900,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453247.66400,R,,14.100,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453247.66600,R,,14.090,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453249.64800,J,,9.920,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453249.65100,R,,14.210,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453249.65300,R,,14.200,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453251.60200,J,,9.950,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453251.60400,R,,14.290,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453251.60600,R,,14.280,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453254.62300,J,,9.980,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453254.62500,R,,14.210,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453254.62700,R,,14.220,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453258.63500,J,,9.870,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453258.63700,R,,14.180,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453258.63900,R,,14.180,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453260.60400,J,,9.900,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453260.60600,R,,14.290,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453260.60800,R,,14.300,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453262.61400,J,,9.960,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453262.61600,R,,14.220,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453262.61800,R,,14.210,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453264.64300,R,,14.060,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453264.64500,R,,14.060,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453266.64100,J,,9.850,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453266.64200,R,,14.160,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453266.64400,R,,14.170,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453268.64500,R,,14.180,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453268.64600,J,,9.850,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453268.64700,R,,14.170,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453272.62200,J,,9.880,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453272.62300,R,,14.240,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453272.62500,R,,14.230,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453273.88200,I,,12.990,0.04,ROTSE IIIa
V3890 Sgr,q,2453273.88200,I,,12.990,0.04,ROTSE IIIa
V3890 Sgr,q,2453274.88200,I,,12.970,0.03,ROTSE IIIa
V3890 Sgr,q,2453274.88300,I,,12.970,0.03,ROTSE IIIa
V3890 Sgr,q,2453275.62500,J,,9.790,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453275.62600,R,,14.160,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453275.62800,R,,14.140,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453275.88300,I,,12.920,0.03,ROTSE IIIa
V3890 Sgr,q,2453276.88300,I,,13.020,0.04,ROTSE IIIa
V3890 Sgr,q,2453276.88400,I,,13.030,0.04,ROTSE IIIa
V3890 Sgr,q,2453278.58400,J,,9.870,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453278.58400,R,,14.290,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453278.58600,R,,14.300,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453280.60000,R,,14.260,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453280.60100,J,,9.820,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453280.60200,R,,14.280,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453281.88700,I,,12.930,0.06,ROTSE IIIa
V3890 Sgr,q,2453281.88800,I,,12.890,0.05,ROTSE IIIa
V3890 Sgr,q,2453282.57300,R,,14.050,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453282.57500,J,,9.920,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453282.57500,R,,14.050,0.02,SMARTS 1.3-m
V3890 Sgr,q,2453283.88800,I,,12.820,0.02,ROTSE IIIa
