24511515.3319,17.6,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
24511516.25599,17.4,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
24511518.22488,17.6,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
24511519.21711,17.6,Vis.,0,South African Astronomical Observatory 1.9 m Reflector,"Woudt, Patrick A."
