#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1330 Cyg,2440761.750,0.75,3,10.23,0.09,V
V1330 Cyg,2440765.750,4.75,2,10.35,0.11,V
V1330 Cyg,2440766.750,5.75,2,9.90,0.11,V
V1330 Cyg,2440767.750,6.75,1,10.10,0.15,V
V1330 Cyg,2440773.000,12.00,3,10.60,0.09,V
V1330 Cyg,2440775.000,14.00,6,10.58,0.06,V
V1330 Cyg,2440777.000,16.00,2,10.65,0.11,V
V1330 Cyg,2440779.000,18.00,1,10.50,0.15,V
V1330 Cyg,2440781.000,20.00,4,10.58,0.08,V
V1330 Cyg,2440783.000,22.00,1,10.50,0.15,V
V1330 Cyg,2440785.000,24.00,6,10.63,0.10,V
V1330 Cyg,2440787.000,26.00,2,10.60,0.11,V
V1330 Cyg,2440789.000,28.00,4,10.73,0.14,V
V1330 Cyg,2440791.000,30.00,2,10.85,0.18,V
V1330 Cyg,2440793.000,32.00,6,10.63,0.06,V
V1330 Cyg,2440795.000,34.00,4,10.75,0.13,V
V1330 Cyg,2440797.000,36.00,4,10.85,0.10,V
V1330 Cyg,2440799.000,38.00,3,10.73,0.09,V
V1330 Cyg,2440802.000,41.00,10,10.83,0.07,V
V1330 Cyg,2440806.000,45.00,5,10.70,0.07,V
V1330 Cyg,2440810.000,49.00,6,10.93,0.07,V
V1330 Cyg,2440814.000,53.00,1,11.00,0.15,V
V1330 Cyg,2440818.000,57.00,5,10.78,0.14,V
V1330 Cyg,2440822.000,61.00,13,10.92,0.06,V
V1330 Cyg,2440826.000,65.00,11,11.18,0.07,V
V1330 Cyg,2440830.000,69.00,10,11.11,0.06,V
V1330 Cyg,2440834.000,73.00,7,11.37,0.10,V
V1330 Cyg,2440838.000,77.00,9,11.38,0.08,V
V1330 Cyg,2440842.000,81.00,7,11.34,0.10,V
V1330 Cyg,2440846.000,85.00,4,11.40,0.11,V
V1330 Cyg,2440850.000,89.00,7,11.51,0.11,V
V1330 Cyg,2440856.000,95.00,10,11.54,0.06,V
V1330 Cyg,2440864.000,103.00,13,11.64,0.03,V
V1330 Cyg,2440872.000,111.00,2,11.60,0.11,V
V1330 Cyg,2440880.000,119.00,11,11.78,0.05,V
V1330 Cyg,2440888.000,127.00,8,11.98,0.13,V
V1330 Cyg,2440896.000,135.00,1,11.70,0.15,V
V1330 Cyg,2440904.000,143.00,5,12.10,0.07,V
V1330 Cyg,2440912.000,151.00,5,12.08,0.07,V
V1330 Cyg,2440920.000,159.00,6,11.92,0.10,V
V1330 Cyg,2440928.000,167.00,3,11.73,0.27,V
V1330 Cyg,2440936.000,175.00,2,12.00,0.11,V
V1330 Cyg,2440944.000,183.00,2,12.55,0.32,V
V1330 Cyg,2440952.000,191.00,5,12.94,0.33,V
V1330 Cyg,2440960.000,199.00,2,12.80,0.28,V
V1330 Cyg,2440976.000,215.00,1,11.70,0.15,V
V1330 Cyg,2440984.000,223.00,1,11.90,0.15,V
V1330 Cyg,2441044.000,283.00,2,12.95,0.18,V
V1330 Cyg,2441060.000,299.00,2,13.05,0.32,V
V1330 Cyg,2441076.000,315.00,1,14.70,0.15,V
V1330 Cyg,2441092.000,331.00,2,14.40,0.28,V
V1330 Cyg,2441108.000,347.00,3,13.70,0.09,V
V1330 Cyg,2441124.000,363.00,7,14.40,0.15,V
V1330 Cyg,2441140.000,379.00,4,14.63,0.13,V
V1330 Cyg,2441156.000,395.00,7,14.69,0.06,V
V1330 Cyg,2441172.000,411.00,4,14.73,0.10,V
V1330 Cyg,2441188.000,427.00,7,14.94,0.13,V
V1330 Cyg,2441204.000,443.00,1,14.80,0.15,V
V1330 Cyg,2441228.000,467.00,3,14.80,0.09,V
V1330 Cyg,2441260.000,499.00,5,14.84,0.22,V
V1330 Cyg,2441292.000,531.00,1,15.30,0.15,V
V1330 Cyg,2441324.000,563.00,3,15.43,0.10,V
V1330 Cyg,2441516.000,755.00,3,14.63,0.28,V
V1330 Cyg,2441548.000,787.00,7,14.83,0.06,V
V1330 Cyg,2441580.000,819.00,5,14.90,0.09,V
V1330 Cyg,2441612.000,851.00,3,14.80,0.40,V
V1330 Cyg,2441644.000,883.00,1,14.60,0.15,V
V1330 Cyg,2441868.000,1107.00,1,15.50,0.15,V
V1330 Cyg,2441996.000,1235.00,1,14.80,0.15,V
