#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1500 Cyg,2442816.000,162.00,20,10.30,0.04,V
V1500 Cyg,2442820.000,166.00,11,10.27,0.05,V
V1500 Cyg,2442824.000,170.00,5,10.42,0.07,V
V1500 Cyg,2442828.000,174.00,9,10.42,0.05,V
V1500 Cyg,2442832.000,178.00,9,10.30,0.07,V
V1500 Cyg,2442836.000,182.00,13,10.38,0.04,V
V1500 Cyg,2442840.000,186.00,20,10.50,0.04,V
V1500 Cyg,2442844.000,190.00,11,10.50,0.06,V
V1500 Cyg,2442848.000,194.00,7,10.43,0.08,V
V1500 Cyg,2442852.000,198.00,3,10.50,0.12,V
V1500 Cyg,2442856.000,202.00,2,10.70,0.11,V
V1500 Cyg,2442860.000,206.00,8,10.64,0.11,V
V1500 Cyg,2442864.000,210.00,9,10.47,0.05,V
V1500 Cyg,2442868.000,214.00,15,10.63,0.06,V
V1500 Cyg,2442872.000,218.00,15,10.56,0.06,V
V1500 Cyg,2442876.000,222.00,11,10.52,0.05,V
V1500 Cyg,2442880.000,226.00,12,10.63,0.07,V
V1500 Cyg,2442884.000,230.00,2,10.65,0.11,V
V1500 Cyg,2442888.000,234.00,12,10.79,0.05,V
V1500 Cyg,2442892.000,238.00,13,10.78,0.06,V
V1500 Cyg,2442896.000,242.00,13,10.72,0.07,V
V1500 Cyg,2442900.000,246.00,17,10.86,0.08,V
V1500 Cyg,2442904.000,250.00,15,10.86,0.05,V
V1500 Cyg,2442908.000,254.00,16,10.89,0.07,V
V1500 Cyg,2442912.000,258.00,5,10.94,0.12,V
V1500 Cyg,2442916.000,262.00,11,10.95,0.10,V
V1500 Cyg,2442920.000,266.00,15,10.81,0.05,V
V1500 Cyg,2442924.000,270.00,13,11.05,0.08,V
V1500 Cyg,2442928.000,274.00,12,11.04,0.07,V
V1500 Cyg,2442932.000,278.00,15,11.07,0.07,V
V1500 Cyg,2442936.000,282.00,32,11.14,0.05,V
V1500 Cyg,2442940.000,286.00,11,11.32,0.11,V
V1500 Cyg,2442944.000,290.00,8,11.11,0.09,V
V1500 Cyg,2442948.000,294.00,29,11.15,0.05,V
V1500 Cyg,2442952.000,298.00,16,11.28,0.10,V
V1500 Cyg,2442956.000,302.00,32,11.16,0.04,V
V1500 Cyg,2442960.000,306.00,29,11.31,0.06,V
V1500 Cyg,2442964.000,310.00,34,11.26,0.06,V
V1500 Cyg,2442968.000,314.00,14,11.36,0.10,V
V1500 Cyg,2442972.000,318.00,7,11.29,0.11,V
V1500 Cyg,2442976.000,322.00,30,11.22,0.04,V
V1500 Cyg,2442980.000,326.00,26,11.19,0.05,V
V1500 Cyg,2442984.000,330.00,25,11.27,0.06,V
V1500 Cyg,2442988.000,334.00,23,11.41,0.07,V
V1500 Cyg,2442992.000,338.00,30,11.28,0.05,V
V1500 Cyg,2442996.000,342.00,25,11.45,0.06,V
V1500 Cyg,2443000.000,346.00,10,11.68,0.09,V
V1500 Cyg,2443004.000,350.00,24,11.48,0.09,V
V1500 Cyg,2443008.000,354.00,43,11.49,0.05,V
V1500 Cyg,2443012.000,358.00,43,11.49,0.04,V
V1500 Cyg,2443016.000,362.00,25,11.58,0.07,V
V1500 Cyg,2443020.000,366.00,37,11.48,0.05,V
V1500 Cyg,2443024.000,370.00,15,11.46,0.07,V
V1500 Cyg,2443028.000,374.00,25,11.47,0.06,V
V1500 Cyg,2443032.000,378.00,15,11.50,0.06,V
V1500 Cyg,2443036.000,382.00,17,11.51,0.07,V
V1500 Cyg,2443040.000,386.00,21,11.68,0.05,V
V1500 Cyg,2443044.000,390.00,28,11.72,0.05,V
V1500 Cyg,2443048.000,394.00,20,11.75,0.05,V
V1500 Cyg,2443052.000,398.00,13,11.67,0.07,V
V1500 Cyg,2443056.000,402.00,10,11.76,0.09,V
V1500 Cyg,2443060.000,406.00,11,11.78,0.06,V
V1500 Cyg,2443064.000,410.00,21,11.78,0.06,V
V1500 Cyg,2443068.000,414.00,15,11.74,0.06,V
V1500 Cyg,2443072.000,418.00,11,11.80,0.06,V
V1500 Cyg,2443076.000,422.00,14,11.89,0.04,V
V1500 Cyg,2443080.000,426.00,19,11.91,0.05,V
V1500 Cyg,2443084.000,430.00,14,11.99,0.08,V
V1500 Cyg,2443088.000,434.00,10,11.92,0.11,V
V1500 Cyg,2443092.000,438.00,9,11.92,0.07,V
V1500 Cyg,2443096.000,442.00,17,11.86,0.07,V
V1500 Cyg,2443100.000,446.00,18,11.95,0.06,V
V1500 Cyg,2443106.000,452.00,38,11.91,0.03,V
V1500 Cyg,2443114.000,460.00,24,11.98,0.04,V
V1500 Cyg,2443122.000,468.00,18,11.95,0.05,V
V1500 Cyg,2443130.000,476.00,24,12.11,0.05,V
V1500 Cyg,2443138.000,484.00,25,12.09,0.05,V
V1500 Cyg,2443146.000,492.00,12,12.28,0.05,V
V1500 Cyg,2443154.000,500.00,16,12.26,0.05,V
V1500 Cyg,2443162.000,508.00,17,12.32,0.06,V
V1500 Cyg,2443170.000,516.00,9,12.47,0.05,V
V1500 Cyg,2443178.000,524.00,9,12.37,0.05,V
V1500 Cyg,2443186.000,532.00,3,12.47,0.09,V
V1500 Cyg,2443194.000,540.00,3,12.20,0.12,V
V1500 Cyg,2443202.000,548.00,5,12.44,0.07,V
V1500 Cyg,2443218.000,564.00,5,12.52,0.07,V
V1500 Cyg,2443226.000,572.00,3,12.53,0.09,V
V1500 Cyg,2443234.000,580.00,8,12.65,0.05,V
V1500 Cyg,2443242.000,588.00,13,12.60,0.04,V
V1500 Cyg,2443250.000,596.00,19,12.62,0.05,V
V1500 Cyg,2443258.000,604.00,4,12.58,0.08,V
V1500 Cyg,2443266.000,612.00,4,12.53,0.08,V
V1500 Cyg,2443274.000,620.00,6,12.82,0.09,V
V1500 Cyg,2443282.000,628.00,14,12.71,0.06,V
V1500 Cyg,2443290.000,636.00,31,12.78,0.03,V
V1500 Cyg,2443298.000,644.00,9,12.73,0.05,V
V1500 Cyg,2443306.000,652.00,14,12.95,0.08,V
V1500 Cyg,2443314.000,660.00,18,13.11,0.06,V
V1500 Cyg,2443322.000,668.00,11,12.96,0.08,V
V1500 Cyg,2443330.000,676.00,13,13.07,0.09,V
V1500 Cyg,2443338.000,684.00,28,13.02,0.05,V
V1500 Cyg,2443346.000,692.00,27,13.08,0.05,V
V1500 Cyg,2443354.000,700.00,12,13.13,0.07,V
V1500 Cyg,2443362.000,708.00,16,13.08,0.07,V
V1500 Cyg,2443370.000,716.00,21,13.16,0.07,V
V1500 Cyg,2443378.000,724.00,17,13.20,0.06,V
V1500 Cyg,2443386.000,732.00,6,13.32,0.15,V
V1500 Cyg,2443394.000,740.00,22,13.33,0.07,V
V1500 Cyg,2443402.000,748.00,16,13.30,0.05,V
V1500 Cyg,2443410.000,756.00,3,13.23,0.10,V
V1500 Cyg,2443418.000,764.00,13,13.43,0.06,V
V1500 Cyg,2443426.000,772.00,6,13.43,0.08,V
V1500 Cyg,2443434.000,780.00,8,13.35,0.10,V
V1500 Cyg,2443442.000,788.00,4,13.40,0.08,V
V1500 Cyg,2443450.000,796.00,12,13.40,0.06,V
V1500 Cyg,2443458.000,804.00,7,13.56,0.10,V
V1500 Cyg,2443466.000,812.00,4,13.38,0.08,V
V1500 Cyg,2443482.000,828.00,5,13.46,0.11,V
V1500 Cyg,2443490.000,836.00,4,13.50,0.15,V
V1500 Cyg,2443498.000,844.00,1,13.30,0.15,V
V1500 Cyg,2443506.000,852.00,4,13.53,0.11,V
V1500 Cyg,2443514.000,860.00,4,13.63,0.08,V
V1500 Cyg,2443522.000,868.00,1,13.30,0.15,V
V1500 Cyg,2443530.000,876.00,1,13.50,0.15,V
V1500 Cyg,2443582.000,928.00,5,13.68,0.09,V
V1500 Cyg,2443646.000,992.00,29,13.99,0.05,V
V1500 Cyg,2443710.000,1056.00,33,14.13,0.04,V
V1500 Cyg,2443774.000,1120.00,43,14.38,0.04,V
V1500 Cyg,2443838.000,1184.00,20,14.45,0.07,V
V1500 Cyg,2443966.000,1312.00,2,14.30,0.11,V
V1500 Cyg,2444030.000,1376.00,4,14.63,0.09,V
V1500 Cyg,2444094.000,1440.00,7,14.71,0.09,V
V1500 Cyg,2444158.000,1504.00,19,15.04,0.03,V
V1500 Cyg,2444222.000,1568.00,16,15.04,0.06,V
V1500 Cyg,2444478.000,1824.00,7,15.64,0.11,V
V1500 Cyg,2444542.000,1888.00,4,15.38,0.08,V
V1500 Cyg,2446302.000,3648.00,1,16.80,0.15,V
