#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V4745 Sgr,2452739.750,0.75,1,10.63,0.15,V
V4745 Sgr,2452741.750,2.75,1,8.37,0.15,V
V4745 Sgr,2452742.250,3.25,1,8.50,0.15,V
V4745 Sgr,2452742.750,3.75,1,7.30,0.15,V
V4745 Sgr,2452743.750,4.75,1,8.00,0.15,V
V4745 Sgr,2452744.750,5.75,1,7.80,0.15,V
V4745 Sgr,2452747.750,8.75,1,7.40,0.15,V
V4745 Sgr,2452751.250,12.25,1,8.50,0.15,V
V4745 Sgr,2452755.250,16.25,2,9.03,0.11,V
V4745 Sgr,2452755.750,16.75,1,9.26,0.15,V
V4745 Sgr,2452756.250,17.25,1,9.60,0.15,V
V4745 Sgr,2452756.750,17.75,10,9.65,0.02,V
V4745 Sgr,2452757.250,18.25,2,9.05,0.11,V
V4745 Sgr,2452757.750,18.75,22,9.50,0.03,V
V4745 Sgr,2452758.250,19.25,2,9.00,0.11,V
V4745 Sgr,2452758.750,19.75,11,9.21,0.02,V
V4745 Sgr,2452759.250,20.25,2,9.20,0.11,V
V4745 Sgr,2452760.250,21.25,1,9.30,0.15,V
V4745 Sgr,2452760.750,21.75,1,9.10,0.15,V
V4745 Sgr,2452761.750,22.75,3,8.80,0.21,V
V4745 Sgr,2452762.750,23.75,2,8.95,0.11,V
V4745 Sgr,2452763.250,24.25,3,9.23,0.09,V
V4745 Sgr,2452763.750,24.75,4,9.25,0.08,V
V4745 Sgr,2452764.250,25.25,1,9.30,0.15,V
V4745 Sgr,2452765.250,26.25,1,9.40,0.15,V
V4745 Sgr,2452766.750,27.75,1,9.90,0.15,V
V4745 Sgr,2452767.750,28.75,1,8.20,0.15,V
V4745 Sgr,2452768.750,29.75,4,8.18,0.08,V
V4745 Sgr,2452769.250,30.25,1,8.20,0.15,V
V4745 Sgr,2452769.750,30.75,11,8.10,0.02,V
V4745 Sgr,2452771.000,32.00,21,8.20,0.03,V
V4745 Sgr,2452773.000,34.00,6,8.33,0.07,V
V4745 Sgr,2452775.000,36.00,4,9.43,0.26,V
V4745 Sgr,2452777.000,38.00,2,10.55,0.11,V
V4745 Sgr,2452779.000,40.00,11,10.79,0.02,V
V4745 Sgr,2452781.000,42.00,6,10.58,0.09,V
V4745 Sgr,2452783.000,44.00,5,10.54,0.12,V
V4745 Sgr,2452785.000,46.00,8,10.44,0.05,V
V4745 Sgr,2452787.000,48.00,20,10.78,0.09,V
V4745 Sgr,2452789.000,50.00,7,8.90,0.08,V
V4745 Sgr,2452791.000,52.00,6,8.90,0.06,V
V4745 Sgr,2452793.000,54.00,4,9.13,0.08,V
V4745 Sgr,2452795.000,56.00,3,9.37,0.15,V
V4745 Sgr,2452797.000,58.00,2,10.15,0.18,V
V4745 Sgr,2452799.000,60.00,4,10.83,0.09,V
V4745 Sgr,2452801.000,62.00,2,10.90,0.11,V
V4745 Sgr,2452803.000,64.00,2,11.00,0.11,V
V4745 Sgr,2452809.000,70.00,3,10.90,0.09,V
V4745 Sgr,2452811.000,72.00,4,10.95,0.08,V
V4745 Sgr,2452813.000,74.00,3,10.80,0.09,V
V4745 Sgr,2452815.000,76.00,12,9.45,0.09,V
V4745 Sgr,2452817.000,78.00,4,8.95,0.22,V
V4745 Sgr,2452819.000,80.00,7,9.10,0.07,V
V4745 Sgr,2452821.000,82.00,8,9.24,0.06,V
V4745 Sgr,2452823.000,84.00,4,9.58,0.08,V
V4745 Sgr,2452825.000,86.00,3,9.80,0.17,V
V4745 Sgr,2452827.000,88.00,3,9.67,0.09,V
V4745 Sgr,2452831.000,92.00,1,11.20,0.15,V
V4745 Sgr,2452833.000,94.00,1,11.00,0.15,V
V4745 Sgr,2452835.000,96.00,2,10.80,0.21,V
V4745 Sgr,2452837.000,98.00,1,10.40,0.15,V
V4745 Sgr,2452839.000,100.00,3,11.07,0.09,V
V4745 Sgr,2452841.000,102.00,4,11.05,0.08,V
V4745 Sgr,2452843.000,104.00,3,11.47,0.09,V
V4745 Sgr,2452845.000,106.00,4,10.83,0.19,V
V4745 Sgr,2452847.000,108.00,1,11.20,0.15,V
V4745 Sgr,2452849.000,110.00,4,11.00,0.19,V
V4745 Sgr,2452851.000,112.00,2,11.10,0.11,V
V4745 Sgr,2452853.000,114.00,1,11.40,0.15,V
V4745 Sgr,2452857.000,118.00,1,11.10,0.15,V
V4745 Sgr,2452859.000,120.00,1,11.20,0.15,V
V4745 Sgr,2452861.000,122.00,2,11.35,0.11,V
