#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V5115 Sgr,2453457.500,0.50,2,8.00,0.14,V
V5115 Sgr,2453458.500,1.50,2,8.90,0.14,V
V5115 Sgr,2453459.500,2.50,1,7.90,0.15,V
V5115 Sgr,2453460.500,3.50,2,8.25,0.39,V
V5115 Sgr,2453461.500,4.50,2,8.45,0.25,V
V5115 Sgr,2453462.500,5.50,6,9.17,0.18,V
V5115 Sgr,2453463.500,6.50,3,9.33,0.14,V
V5115 Sgr,2453466.000,9.00,5,9.74,0.07,V
V5115 Sgr,2453468.000,11.00,1,10.50,0.15,V
V5115 Sgr,2453470.000,13.00,4,10.73,0.08,V
V5115 Sgr,2453472.000,15.00,4,10.70,0.09,V
V5115 Sgr,2453474.000,17.00,2,11.10,0.11,V
V5115 Sgr,2453476.000,19.00,2,11.05,0.11,V
V5115 Sgr,2453478.000,21.00,5,11.14,0.07,V
V5115 Sgr,2453480.000,23.00,2,11.70,0.11,V
V5115 Sgr,2453487.000,30.00,1,11.70,0.15,V
V5115 Sgr,2453491.000,34.00,3,12.30,0.14,V
V5115 Sgr,2453495.000,38.00,2,12.50,0.14,V
V5115 Sgr,2453499.000,42.00,11,12.07,0.02,V
V5115 Sgr,2453503.000,46.00,2,12.50,0.11,V
V5115 Sgr,2453507.000,50.00,10,12.40,0.14,V
V5115 Sgr,2453511.000,54.00,1,12.60,0.15,V
V5115 Sgr,2453519.000,62.00,11,12.80,0.03,V
V5115 Sgr,2453523.000,66.00,1,12.50,0.15,V
V5115 Sgr,2453527.000,70.00,10,12.94,0.08,V
V5115 Sgr,2453535.000,78.00,10,12.99,0.02,V
V5115 Sgr,2453539.000,82.00,10,13.11,0.02,V
V5115 Sgr,2453553.000,96.00,10,13.27,0.02,V
V5115 Sgr,2453561.000,104.00,1,13.10,0.15,V
V5115 Sgr,2453585.000,128.00,10,13.60,0.02,V
V5115 Sgr,2453593.000,136.00,20,13.89,0.02,V
V5115 Sgr,2453625.000,168.00,10,14.06,0.02,V
