2445940.384,8.146,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445940.392,8.265,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445940.411,8.257,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.299,7.931,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.361,7.898,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.375,7.902,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.396,7.927,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.433,7.912,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.453,7.789,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.489,7.818,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445945.299,7.605,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445945.325,7.643,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445945.333,7.643,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.299,8.178,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.317,8.214,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.371,8.182,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.442,8.16,0.007,V,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445940.384,8.689,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445940.411,8.688,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.299,8.341,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.361,8.311,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.396,8.331,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.453,8.211,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.489,8.224,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445945.299,8.035,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445945.325,8.087,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.299,8.553,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.317,8.57,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.371,8.552,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.442,8.521,0.007,B,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445940.384,8.213,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.299,7.797,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.361,7.771,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.396,7.78,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.453,7.718,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445941.489,7.71,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445945.299,7.523,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.299,8.003,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.371,7.952,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
2445948.442,7.951,0.007,U,0,Brno University Observatory 60 cm Reflector,"Papousek, J.",Johnson-Cousins
