2446654,14.5,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446655,14.44,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446670,14.5,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446672,14.56,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446678,14.8,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446682,14.54,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446762,14.59,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446768,14.46,V,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446654,15.31,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446655,15.24,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446670,15.21,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446672,15.28,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446678,15.36,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446682,15.52,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446762,15.45,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446768,15.88,B,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446654,15.36,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446655,15.18,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446670,15.03,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446672,15.11,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446682,15.25,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446762,14.96,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
2446768,15.54,U,0,P. K. Shternberg State Astronomical Institute Crimea 125 cm Reflector,"Kolotilov, E. A.",Johnson-Cousins
