#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
PW Vul,2446152.000,243.00,19,10.69,0.06,V
PW Vul,2446160.000,251.00,12,10.88,0.09,V
PW Vul,2446168.000,259.00,30,10.94,0.07,V
PW Vul,2446176.000,267.00,47,11.05,0.06,V
PW Vul,2446184.000,275.00,29,11.07,0.07,V
PW Vul,2446192.000,283.00,17,11.24,0.09,V
PW Vul,2446200.000,291.00,40,11.22,0.07,V
PW Vul,2446208.000,299.00,45,11.32,0.06,V
PW Vul,2446216.000,307.00,50,11.29,0.06,V
PW Vul,2446224.000,315.00,43,11.55,0.04,V
PW Vul,2446232.000,323.00,48,11.59,0.04,V
PW Vul,2446240.000,331.00,41,11.54,0.04,V
PW Vul,2446248.000,339.00,39,11.70,0.05,V
PW Vul,2446256.000,347.00,81,11.57,0.03,V
PW Vul,2446264.000,355.00,61,11.64,0.04,V
PW Vul,2446272.000,363.00,72,11.63,0.04,V
PW Vul,2446280.000,371.00,35,11.72,0.05,V
PW Vul,2446288.000,379.00,68,11.66,0.04,V
PW Vul,2446296.000,387.00,95,11.75,0.03,V
PW Vul,2446304.000,395.00,60,11.71,0.04,V
PW Vul,2446312.000,403.00,52,11.86,0.05,V
PW Vul,2446320.000,411.00,94,11.94,0.03,V
PW Vul,2446328.000,419.00,63,11.94,0.05,V
PW Vul,2446336.000,427.00,55,12.04,0.05,V
PW Vul,2446344.000,435.00,63,12.18,0.04,V
PW Vul,2446352.000,443.00,61,12.26,0.05,V
PW Vul,2446360.000,451.00,52,12.32,0.05,V
PW Vul,2446368.000,459.00,17,12.32,0.07,V
PW Vul,2446376.000,467.00,31,12.41,0.06,V
PW Vul,2446384.000,475.00,30,12.50,0.04,V
PW Vul,2446392.000,483.00,7,12.39,0.13,V
PW Vul,2446400.000,491.00,13,12.58,0.07,V
PW Vul,2446408.000,499.00,11,12.55,0.10,V
PW Vul,2446416.000,507.00,7,12.47,0.12,V
PW Vul,2446424.000,515.00,9,12.68,0.08,V
PW Vul,2446432.000,523.00,6,12.78,0.13,V
PW Vul,2446440.000,531.00,3,12.63,0.09,V
PW Vul,2446448.000,539.00,1,13.20,0.15,V
PW Vul,2446464.000,555.00,1,13.00,0.15,V
PW Vul,2446472.000,563.00,2,12.80,0.11,V
PW Vul,2446480.000,571.00,1,12.70,0.15,V
PW Vul,2446496.000,587.00,1,12.90,0.15,V
PW Vul,2446508.000,599.00,7,12.97,0.06,V
PW Vul,2446524.000,615.00,19,13.05,0.02,V
PW Vul,2446540.000,631.00,14,13.15,0.04,V
PW Vul,2446556.000,647.00,29,13.22,0.03,V
PW Vul,2446572.000,663.00,20,13.19,0.05,V
PW Vul,2446588.000,679.00,43,13.37,0.03,V
PW Vul,2446604.000,695.00,37,13.35,0.04,V
PW Vul,2446620.000,711.00,50,13.50,0.03,V
PW Vul,2446636.000,727.00,34,13.57,0.04,V
PW Vul,2446652.000,743.00,71,13.52,0.02,V
PW Vul,2446668.000,759.00,55,13.64,0.03,V
PW Vul,2446684.000,775.00,62,13.64,0.03,V
PW Vul,2446700.000,791.00,46,13.74,0.04,V
PW Vul,2446716.000,807.00,29,13.84,0.04,V
PW Vul,2446732.000,823.00,33,13.77,0.02,V
PW Vul,2446748.000,839.00,11,13.86,0.05,V
PW Vul,2446764.000,855.00,19,13.99,0.05,V
PW Vul,2446780.000,871.00,3,14.47,0.09,V
PW Vul,2446796.000,887.00,1,13.70,0.15,V
PW Vul,2446900.000,991.00,7,14.76,0.06,V
PW Vul,2446964.000,1055.00,8,14.85,0.07,V
PW Vul,2447028.000,1119.00,22,14.69,0.05,V
PW Vul,2447092.000,1183.00,6,14.88,0.06,V
PW Vul,2447156.000,1247.00,1,14.70,0.15,V
PW Vul,2447220.000,1311.00,3,15.00,0.09,V
PW Vul,2447284.000,1375.00,1,15.10,0.15,V
PW Vul,2447348.000,1439.00,3,15.50,0.09,V
PW Vul,2447412.000,1503.00,7,15.56,0.06,V
PW Vul,2447476.000,1567.00,2,15.70,0.11,V
PW Vul,2447732.000,1823.00,1,16.10,0.15,V
PW Vul,2447796.000,1887.00,1,16.00,0.15,V
