2445922.4,6.16,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445924.38,6.46,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445926.33,6.33,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445927.21,6.47,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445929.39,6.75,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445931.38,6.12,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445936.33,6.52,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445939.32,6.52,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445940.35,6.55,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445949.32,6.4,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445951.3,6.32,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445952.3,6.26,0.02,J,0,South African Astronomical Observatory 1.9 m,"Evans, A.",CTIO
2445953.29,6.39,0.02,J,0,South African Astronomical Observatory 1.9 m,"Evans, A.",CTIO
2445955.28,6.34,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445958.29,6.75,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445967.26,7.37,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2446016.27,7.73,0.02,J,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2446269.45,11.9,0.02,J,0,South African Astronomical Observatory 1.9 m,"Evans, A.",CTIO
2445922.4,5.7,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445924.38,6.07,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445926.33,6.08,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445927.21,6.23,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445929.39,6.61,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445931.38,6,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445936.33,6.41,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445939.32,6.35,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445940.35,6.35,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445949.32,6.26,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445951.3,6.14,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445952.3,5.99,0.02,H,0,South African Astronomical Observatory 1.9 m,"Evans, A.",CTIO
2445953.29,6.12,0.02,H,0,South African Astronomical Observatory 1.9 m,"Evans, A.",CTIO
2445955.28,6.48,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445958.29,6.63,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445967.26,7.35,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2446016.27,7.52,0.02,H,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2446269.45,11.86,0.02,H,0,South African Astronomical Observatory 1.9 m,"Evans, A.",CTIO
2445922.4,5.21,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445924.38,5.66,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445926.33,5.82,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445927.21,5.92,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445929.39,6.29,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445931.38,5.71,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445936.33,6.11,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
2445939.32,6.07,0.02,K,0,South African Astronomical Observatory .75 m,"Evans, A.",CTIO
