#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
DK Lac,2433492.500,188.50,1,10.20,0.15,V
DK Lac,2433493.500,189.50,2,10.05,0.18,V
DK Lac,2433495.500,191.50,2,10.15,0.11,V
DK Lac,2433496.500,192.50,1,10.50,0.15,V
DK Lac,2433497.500,193.50,2,9.95,0.11,V
DK Lac,2433498.500,194.50,1,10.40,0.15,V
DK Lac,2433499.500,195.50,3,10.13,0.14,V
DK Lac,2433500.500,196.50,3,10.40,0.09,V
DK Lac,2433501.500,197.50,2,10.35,0.11,V
DK Lac,2433502.500,198.50,5,10.32,0.07,V
DK Lac,2433503.500,199.50,3,10.40,0.09,V
DK Lac,2433504.500,200.50,1,10.40,0.15,V
DK Lac,2433505.500,201.50,3,10.60,0.17,V
DK Lac,2433506.500,202.50,1,10.10,0.15,V
DK Lac,2433507.500,203.50,1,10.50,0.15,V
DK Lac,2433508.500,204.50,1,10.00,0.15,V
DK Lac,2433509.500,205.50,2,8.60,0.35,V
DK Lac,2433510.500,206.50,3,8.80,0.09,V
DK Lac,2433511.500,207.50,2,9.50,0.11,V
DK Lac,2433512.500,208.50,2,9.75,0.11,V
DK Lac,2433513.500,209.50,1,10.10,0.15,V
DK Lac,2433514.500,210.50,2,10.10,0.11,V
DK Lac,2433515.500,211.50,6,10.02,0.15,V
DK Lac,2433516.500,212.50,4,10.15,0.08,V
DK Lac,2433517.500,213.50,3,10.23,0.12,V
DK Lac,2433518.500,214.50,2,9.95,0.11,V
DK Lac,2433519.500,215.50,1,10.10,0.15,V
DK Lac,2433520.500,216.50,1,10.20,0.15,V
DK Lac,2433521.500,217.50,2,10.25,0.11,V
DK Lac,2433522.500,218.50,2,10.15,0.11,V
DK Lac,2433523.500,219.50,2,10.40,0.14,V
DK Lac,2433524.500,220.50,1,10.30,0.15,V
DK Lac,2433526.500,222.50,2,10.75,0.18,V
DK Lac,2433528.500,224.50,3,10.43,0.09,V
DK Lac,2433529.500,225.50,4,10.28,0.08,V
DK Lac,2433530.500,226.50,5,10.66,0.15,V
DK Lac,2433531.500,227.50,3,10.43,0.17,V
DK Lac,2433532.500,228.50,1,11.00,0.15,V
DK Lac,2433534.500,230.50,1,10.30,0.15,V
DK Lac,2433536.500,232.50,2,10.40,0.11,V
DK Lac,2433537.500,233.50,2,10.65,0.11,V
DK Lac,2433538.500,234.50,4,10.78,0.23,V
DK Lac,2433539.500,235.50,2,10.45,0.11,V
DK Lac,2433540.500,236.50,1,10.50,0.15,V
DK Lac,2433541.500,237.50,4,10.70,0.15,V
DK Lac,2433542.500,238.50,3,10.67,0.26,V
DK Lac,2433543.500,239.50,2,10.95,0.32,V
DK Lac,2433544.500,240.50,2,10.65,0.18,V
DK Lac,2433545.500,241.50,1,11.00,0.15,V
DK Lac,2433547.500,243.50,1,10.30,0.15,V
DK Lac,2433548.500,244.50,2,11.10,0.21,V
DK Lac,2433549.500,245.50,1,10.70,0.15,V
DK Lac,2433550.500,246.50,2,10.90,0.28,V
DK Lac,2433553.500,249.50,1,10.50,0.15,V
DK Lac,2433554.500,250.50,2,10.60,0.11,V
DK Lac,2433555.500,251.50,2,10.45,0.39,V
DK Lac,2433556.500,252.50,2,10.35,0.25,V
DK Lac,2433557.500,253.50,2,10.00,0.28,V
DK Lac,2433558.500,254.50,3,9.67,0.12,V
DK Lac,2433559.500,255.50,4,9.98,0.08,V
DK Lac,2433560.500,256.50,7,10.14,0.06,V
DK Lac,2433561.500,257.50,2,10.45,0.11,V
DK Lac,2433563.500,259.50,2,10.60,0.14,V
DK Lac,2433564.500,260.50,1,10.50,0.15,V
DK Lac,2433565.500,261.50,1,10.60,0.15,V
DK Lac,2433566.500,262.50,3,10.50,0.09,V
DK Lac,2433567.500,263.50,4,10.63,0.11,V
DK Lac,2433568.500,264.50,1,10.60,0.15,V
DK Lac,2433569.500,265.50,2,10.65,0.11,V
DK Lac,2433570.500,266.50,5,10.54,0.07,V
DK Lac,2433571.500,267.50,2,10.60,0.11,V
DK Lac,2433572.500,268.50,2,10.75,0.18,V
DK Lac,2433573.500,269.50,1,10.60,0.15,V
DK Lac,2433574.500,270.50,3,10.53,0.10,V
DK Lac,2433575.500,271.50,3,10.60,0.09,V
DK Lac,2433576.500,272.50,2,10.70,0.11,V
DK Lac,2433578.500,274.50,1,10.70,0.15,V
DK Lac,2433579.500,275.50,1,10.70,0.15,V
DK Lac,2433580.500,276.50,1,10.60,0.15,V
DK Lac,2433581.500,277.50,1,10.90,0.15,V
DK Lac,2433582.500,278.50,2,11.10,0.21,V
DK Lac,2433583.500,279.50,2,10.65,0.11,V
DK Lac,2433584.500,280.50,4,10.73,0.08,V
DK Lac,2433585.500,281.50,2,11.05,0.25,V
DK Lac,2433586.500,282.50,4,11.05,0.17,V
DK Lac,2433587.500,283.50,1,10.60,0.15,V
DK Lac,2433591.500,287.50,2,10.65,0.11,V
DK Lac,2433592.500,288.50,3,11.03,0.31,V
DK Lac,2433593.500,289.50,2,10.65,0.11,V
DK Lac,2433594.500,290.50,1,10.50,0.15,V
DK Lac,2433595.500,291.50,1,10.20,0.15,V
DK Lac,2433596.500,292.50,2,10.50,0.21,V
DK Lac,2433597.500,293.50,1,11.10,0.15,V
DK Lac,2433598.500,294.50,1,10.80,0.15,V
DK Lac,2433599.500,295.50,2,10.05,0.11,V
DK Lac,2433601.000,297.00,3,10.03,0.09,V
DK Lac,2433603.000,299.00,2,9.95,0.11,V
DK Lac,2433605.000,301.00,1,10.70,0.15,V
DK Lac,2433607.000,303.00,2,10.75,0.11,V
DK Lac,2433609.000,305.00,2,10.90,0.11,V
DK Lac,2433611.000,307.00,2,10.80,0.11,V
DK Lac,2433613.000,309.00,1,11.00,0.15,V
DK Lac,2433615.000,311.00,1,10.80,0.15,V
DK Lac,2433617.000,313.00,2,11.00,0.11,V
DK Lac,2433619.000,315.00,1,11.70,0.15,V
DK Lac,2433621.000,317.00,6,10.80,0.06,V
DK Lac,2433623.000,319.00,2,11.45,0.32,V
DK Lac,2433625.000,321.00,1,11.20,0.15,V
DK Lac,2433629.000,325.00,6,10.88,0.10,V
DK Lac,2433631.000,327.00,5,10.98,0.08,V
DK Lac,2433633.000,329.00,4,11.00,0.17,V
DK Lac,2433635.000,331.00,4,10.90,0.08,V
DK Lac,2433641.000,337.00,1,11.20,0.15,V
DK Lac,2433643.000,339.00,7,10.44,0.14,V
DK Lac,2433645.000,341.00,6,10.40,0.12,V
DK Lac,2433647.000,343.00,8,10.58,0.07,V
DK Lac,2433649.000,345.00,4,10.23,0.16,V
DK Lac,2433651.000,347.00,5,10.64,0.07,V
DK Lac,2433653.000,349.00,3,11.23,0.14,V
DK Lac,2433655.000,351.00,5,11.14,0.13,V
DK Lac,2433657.000,353.00,6,11.22,0.14,V
DK Lac,2433659.000,355.00,2,11.40,0.11,V
DK Lac,2433661.000,357.00,5,11.06,0.12,V
DK Lac,2433663.000,359.00,5,11.24,0.09,V
DK Lac,2433667.000,363.00,1,11.40,0.15,V
DK Lac,2433669.000,365.00,3,11.37,0.09,V
DK Lac,2433671.000,367.00,1,11.80,0.15,V
DK Lac,2433673.000,369.00,2,11.30,0.11,V
DK Lac,2433677.000,373.00,4,11.33,0.08,V
DK Lac,2433681.000,377.00,1,11.30,0.15,V
DK Lac,2433683.000,379.00,3,11.63,0.18,V
DK Lac,2433685.000,381.00,2,11.35,0.11,V
DK Lac,2433687.000,383.00,3,11.30,0.09,V
DK Lac,2433691.000,387.00,1,11.70,0.15,V
DK Lac,2433699.000,395.00,1,11.10,0.15,V
DK Lac,2433701.000,397.00,3,11.53,0.09,V
DK Lac,2433703.000,399.00,2,11.55,0.11,V
DK Lac,2433707.000,403.00,1,11.40,0.15,V
DK Lac,2433709.000,405.00,2,11.60,0.11,V
DK Lac,2433724.000,420.00,4,11.75,0.08,V
DK Lac,2433732.000,428.00,2,11.60,0.11,V
DK Lac,2433740.000,436.00,4,11.75,0.08,V
DK Lac,2433764.000,460.00,1,12.30,0.15,V
DK Lac,2433780.000,476.00,1,12.30,0.15,V
DK Lac,2433796.000,492.00,1,11.80,0.15,V
DK Lac,2433820.000,516.00,1,12.40,0.15,V
DK Lac,2433828.000,524.00,4,12.35,0.08,V
DK Lac,2433836.000,532.00,3,12.50,0.12,V
DK Lac,2433844.000,540.00,1,12.60,0.15,V
DK Lac,2433852.000,548.00,5,12.58,0.12,V
DK Lac,2433860.000,556.00,5,12.68,0.09,V
DK Lac,2433868.000,564.00,3,12.50,0.14,V
DK Lac,2433876.000,572.00,2,12.75,0.11,V
DK Lac,2433884.000,580.00,6,12.70,0.09,V
DK Lac,2433892.000,588.00,4,12.88,0.14,V
DK Lac,2433900.000,596.00,3,13.17,0.09,V
DK Lac,2433908.000,604.00,2,12.95,0.18,V
DK Lac,2433916.000,612.00,2,12.85,0.25,V
DK Lac,2433924.000,620.00,3,12.73,0.12,V
DK Lac,2433932.000,628.00,2,13.05,0.11,V
DK Lac,2433940.000,636.00,3,13.13,0.09,V
DK Lac,2433948.000,644.00,1,13.00,0.15,V
DK Lac,2433956.000,652.00,1,13.10,0.15,V
DK Lac,2433972.000,668.00,7,13.17,0.06,V
DK Lac,2433980.000,676.00,6,13.20,0.06,V
DK Lac,2434008.000,704.00,5,13.40,0.15,V
DK Lac,2434040.000,736.00,2,12.90,0.11,V
DK Lac,2434056.000,752.00,1,13.00,0.15,V
DK Lac,2434088.000,784.00,1,12.90,0.15,V
DK Lac,2434136.000,832.00,2,13.05,0.11,V
DK Lac,2434168.000,864.00,1,12.80,0.15,V
DK Lac,2434184.000,880.00,2,12.95,0.11,V
DK Lac,2434200.000,896.00,2,13.00,0.11,V
DK Lac,2434216.000,912.00,4,13.08,0.08,V
DK Lac,2434248.000,944.00,2,13.10,0.11,V
DK Lac,2434264.000,960.00,1,13.00,0.15,V
DK Lac,2434280.000,976.00,3,13.13,0.09,V
DK Lac,2434296.000,992.00,2,13.20,0.11,V
DK Lac,2434328.000,1024.00,1,13.10,0.15,V
DK Lac,2434360.000,1056.00,1,13.30,0.15,V
DK Lac,2434424.000,1120.00,1,13.30,0.15,V
DK Lac,2434616.000,1312.00,1,13.60,0.15,V
DK Lac,2434680.000,1376.00,1,13.30,0.15,V
DK Lac,2434696.000,1392.00,1,13.30,0.15,V
DK Lac,2434712.000,1408.00,1,13.40,0.15,V
DK Lac,2434776.000,1472.00,1,13.20,0.15,V
DK Lac,2435056.000,1752.00,1,13.70,0.15,V
DK Lac,2435088.000,1784.00,1,13.50,0.15,V
DK Lac,2435120.000,1816.00,1,13.40,0.15,V
DK Lac,2435344.000,2040.00,1,13.70,0.15,V
DK Lac,2436256.000,2952.00,4,13.95,0.19,V
DK Lac,2436768.000,3464.00,5,13.98,0.10,V
DK Lac,2437280.000,3976.00,19,13.61,0.14,V
DK Lac,2437792.000,4488.00,10,13.78,0.13,V
DK Lac,2438304.000,5000.00,15,13.54,0.16,V
DK Lac,2438816.000,5512.00,18,13.44,0.06,V
DK Lac,2439328.000,6024.00,10,13.88,0.26,V
DK Lac,2439840.000,6536.00,7,13.73,0.25,V
DK Lac,2440352.000,7048.00,7,13.61,0.12,V
DK Lac,2440864.000,7560.00,6,13.98,0.25,V
DK Lac,2441376.000,8072.00,9,13.57,0.14,V
DK Lac,2441888.000,8584.00,9,13.47,0.09,V
DK Lac,2442400.000,9096.00,18,13.33,0.09,V
DK Lac,2442912.000,9608.00,20,13.47,0.09,V
DK Lac,2443424.000,10120.00,1,13.50,0.15,V
DK Lac,2443936.000,10632.00,15,13.53,0.08,V
DK Lac,2444448.000,11144.00,9,13.59,0.06,V
DK Lac,2444960.000,11656.00,3,14.00,0.49,V
