2452148.839,7.46,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.853,7.51,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.869,7.58,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.875,7.59,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.908,7.66,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.918,7.69,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.927,7.71,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.935,7.75,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.006,7.94,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.014,7.95,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.043,8.02,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.052,8.04,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.061,8.05,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.07,8.06,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.079,8.07,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.088,8.09,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.097,8.1,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.106,8.12,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.115,8.16,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.818,9.12,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.827,9.13,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.866,9.27,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.843,9.94,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.847,9.95,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.851,9.95,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.856,9.94,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452151.997,10.58,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.002,10.49,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.873,11.07,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.878,11.06,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.999,11.12,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452153.004,11.14,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452153.91,11.39,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452153.914,11.37,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452154.855,11.55,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452154.861,11.54,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452160.83,12.75,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452160.836,12.76,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452161.853,12.94,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452161.858,12.98,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452162.921,13.25,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452162.924,13.22,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452163.862,13.49,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452163.869,13.51,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452164.846,13.56,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452164.85,13.62,0.009,V,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.839,8.01,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.853,8.07,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.869,8.13,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.875,8.15,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.908,8.21,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.918,8.23,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.927,8.26,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452148.935,8.29,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.006,8.47,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.014,8.48,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.043,8.54,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.052,8.57,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.061,8.58,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.07,8.6,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.079,8.61,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.088,8.61,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.097,8.62,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.106,8.67,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.115,8.69,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.818,9.4,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.827,9.4,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452149.866,9.53,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.843,9.92,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.847,9.91,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.851,9.93,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452150.856,9.92,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452151.997,10.38,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.002,10.38,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.873,10.71,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.878,10.7,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452152.999,10.77,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452153.004,10.76,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452153.91,10.99,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452153.914,10.99,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452154.855,11.23,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452154.861,11.22,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452160.83,12.43,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452160.836,12.46,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452161.853,12.62,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452161.858,12.61,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452162.921,12.82,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452162.924,12.83,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452163.862,13.02,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452163.869,13.03,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
2452164.846,13.23,0.009,B,0,Mt John Observatory 0.6 m f/16 Cassegrain O.C. Reflector,"Gilmore, A. C. & Kilmartin, P. M.",Johnson-Cousins
