#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
HR Del,2439756.000,111.00,54,4.79,0.03,V
HR Del,2439758.000,113.00,90,4.80,0.02,V
HR Del,2439760.000,115.00,79,4.82,0.02,V
HR Del,2439762.000,117.00,43,4.83,0.03,V
HR Del,2439764.000,119.00,59,4.81,0.02,V
HR Del,2439766.000,121.00,104,4.84,0.02,V
HR Del,2439768.000,123.00,93,4.89,0.02,V
HR Del,2439770.000,125.00,41,4.93,0.02,V
HR Del,2439772.000,127.00,42,4.99,0.03,V
HR Del,2439774.000,129.00,30,5.00,0.04,V
HR Del,2439776.000,131.00,32,5.07,0.03,V
HR Del,2439778.000,133.00,53,5.09,0.03,V
HR Del,2439780.000,135.00,35,5.11,0.03,V
HR Del,2439782.000,137.00,36,5.13,0.04,V
HR Del,2439784.000,139.00,53,5.05,0.02,V
HR Del,2439786.000,141.00,74,5.13,0.03,V
HR Del,2439788.000,143.00,67,5.05,0.02,V
HR Del,2439790.000,145.00,54,4.99,0.03,V
HR Del,2439792.000,147.00,57,4.97,0.03,V
HR Del,2439794.000,149.00,75,4.88,0.02,V
HR Del,2439796.000,151.00,28,4.88,0.04,V
HR Del,2439798.000,153.00,51,4.83,0.03,V
HR Del,2439800.000,155.00,58,4.83,0.02,V
HR Del,2439802.000,157.00,57,4.86,0.03,V
HR Del,2439804.000,159.00,48,4.91,0.02,V
HR Del,2439806.000,161.00,38,4.91,0.03,V
HR Del,2439808.000,163.00,37,4.90,0.03,V
HR Del,2439810.000,165.00,37,5.01,0.03,V
HR Del,2439812.000,167.00,26,4.96,0.03,V
HR Del,2439814.000,169.00,33,4.95,0.02,V
HR Del,2439816.000,171.00,42,4.88,0.02,V
HR Del,2439818.000,173.00,25,4.96,0.05,V
HR Del,2439820.000,175.00,48,4.96,0.03,V
HR Del,2439822.000,177.00,62,4.96,0.03,V
HR Del,2439824.000,179.00,45,4.83,0.02,V
HR Del,2439826.000,181.00,36,4.95,0.03,V
HR Del,2439828.000,183.00,36,4.93,0.03,V
HR Del,2439830.000,185.00,44,4.70,0.03,V
HR Del,2439832.000,187.00,22,4.59,0.03,V
HR Del,2439834.000,189.00,38,4.26,0.04,V
HR Del,2439836.000,191.00,25,3.98,0.06,V
HR Del,2439838.000,193.00,51,3.58,0.04,V
HR Del,2439840.000,195.00,38,3.72,0.05,V
HR Del,2439842.000,197.00,57,4.02,0.03,V
HR Del,2439844.000,199.00,63,4.34,0.03,V
HR Del,2439846.000,201.00,40,4.63,0.03,V
HR Del,2439848.000,203.00,29,5.00,0.02,V
HR Del,2439850.000,205.00,36,5.08,0.03,V
HR Del,2439852.000,207.00,41,5.08,0.03,V
HR Del,2439854.000,209.00,52,5.08,0.03,V
HR Del,2439856.000,211.00,36,5.20,0.03,V
HR Del,2439858.000,213.00,46,5.23,0.03,V
HR Del,2439860.000,215.00,27,5.29,0.04,V
HR Del,2439862.000,217.00,23,5.24,0.05,V
HR Del,2439864.000,219.00,50,5.27,0.03,V
HR Del,2439866.000,221.00,17,5.46,0.03,V
HR Del,2439868.000,223.00,37,5.36,0.03,V
HR Del,2439870.000,225.00,9,5.31,0.05,V
HR Del,2439872.000,227.00,22,5.14,0.05,V
HR Del,2439874.000,229.00,27,5.35,0.03,V
HR Del,2439876.000,231.00,10,5.45,0.06,V
HR Del,2439878.000,233.00,18,5.14,0.04,V
HR Del,2439880.000,235.00,15,5.19,0.06,V
HR Del,2439882.000,237.00,15,5.00,0.05,V
HR Del,2439884.000,239.00,9,4.97,0.07,V
HR Del,2439886.000,241.00,7,5.14,0.09,V
HR Del,2439888.000,243.00,5,5.08,0.14,V
HR Del,2439890.000,245.00,7,4.59,0.08,V
HR Del,2439892.000,247.00,13,4.45,0.08,V
HR Del,2439894.000,249.00,9,4.66,0.07,V
HR Del,2439896.000,251.00,1,5.00,0.15,V
HR Del,2439898.000,253.00,6,5.15,0.08,V
HR Del,2439900.000,255.00,3,5.30,0.09,V
HR Del,2439902.000,257.00,2,4.75,0.11,V
HR Del,2439904.000,259.00,5,5.22,0.18,V
HR Del,2439906.000,261.00,8,5.69,0.09,V
HR Del,2439908.000,263.00,9,5.42,0.11,V
HR Del,2439910.000,265.00,12,5.15,0.06,V
HR Del,2439912.000,267.00,16,5.04,0.04,V
HR Del,2439914.000,269.00,7,4.80,0.06,V
HR Del,2439916.000,271.00,6,4.93,0.06,V
HR Del,2439918.000,273.00,7,5.03,0.07,V
HR Del,2439920.000,275.00,17,4.94,0.03,V
HR Del,2439922.000,277.00,13,5.45,0.08,V
HR Del,2439924.000,279.00,10,5.42,0.10,V
HR Del,2439926.000,281.00,4,5.20,0.15,V
HR Del,2439928.000,283.00,12,5.51,0.07,V
HR Del,2439930.000,285.00,12,5.59,0.04,V
HR Del,2439932.000,287.00,4,5.58,0.08,V
HR Del,2439934.000,289.00,9,5.32,0.07,V
HR Del,2439936.000,291.00,7,5.20,0.09,V
HR Del,2439938.000,293.00,10,4.95,0.03,V
HR Del,2439940.000,295.00,16,5.16,0.05,V
HR Del,2439942.000,297.00,26,5.12,0.05,V
HR Del,2439944.000,299.00,27,4.94,0.04,V
HR Del,2439949.000,304.00,69,5.02,0.02,V
HR Del,2439957.000,312.00,95,5.09,0.02,V
HR Del,2439965.000,320.00,91,4.94,0.02,V
HR Del,2439973.000,328.00,101,4.75,0.02,V
HR Del,2439981.000,336.00,84,4.40,0.03,V
HR Del,2439989.000,344.00,57,4.65,0.03,V
HR Del,2439997.000,352.00,81,5.19,0.03,V
HR Del,2440005.000,360.00,112,5.48,0.02,V
HR Del,2440013.000,368.00,114,5.76,0.02,V
HR Del,2440021.000,376.00,128,5.88,0.02,V
HR Del,2440029.000,384.00,162,5.91,0.02,V
HR Del,2440037.000,392.00,178,6.05,0.02,V
HR Del,2440045.000,400.00,167,6.08,0.02,V
HR Del,2440053.000,408.00,143,6.16,0.02,V
HR Del,2440061.000,416.00,196,6.34,0.02,V
HR Del,2440069.000,424.00,186,6.55,0.02,V
HR Del,2440077.000,432.00,103,6.62,0.02,V
HR Del,2440085.000,440.00,166,6.67,0.02,V
HR Del,2440093.000,448.00,193,6.75,0.02,V
HR Del,2440101.000,456.00,139,6.73,0.02,V
HR Del,2440121.000,476.00,515,6.83,0.02,V
HR Del,2440153.000,508.00,363,6.93,0.02,V
HR Del,2440185.000,540.00,178,7.09,0.02,V
HR Del,2440217.000,572.00,129,7.25,0.03,V
HR Del,2440249.000,604.00,27,7.43,0.04,V
HR Del,2440281.000,636.00,34,7.53,0.06,V
HR Del,2440313.000,668.00,66,7.57,0.04,V
HR Del,2440345.000,700.00,87,7.62,0.03,V
HR Del,2440377.000,732.00,164,7.73,0.02,V
HR Del,2440409.000,764.00,122,7.87,0.02,V
HR Del,2440441.000,796.00,181,7.99,0.02,V
HR Del,2440473.000,828.00,227,8.06,0.02,V
HR Del,2440505.000,860.00,211,8.10,0.02,V
HR Del,2440553.000,908.00,230,8.32,0.02,V
HR Del,2440617.000,972.00,53,8.41,0.03,V
HR Del,2440681.000,1036.00,109,8.54,0.02,V
HR Del,2440745.000,1100.00,249,8.65,0.02,V
HR Del,2440809.000,1164.00,320,8.76,0.02,V
HR Del,2440873.000,1228.00,225,8.91,0.02,V
HR Del,2440937.000,1292.00,75,9.03,0.03,V
HR Del,2441001.000,1356.00,35,9.16,0.03,V
HR Del,2441097.000,1452.00,361,9.41,0.02,V
HR Del,2441225.000,1580.00,480,9.58,0.02,V
HR Del,2441353.000,1708.00,34,9.81,0.03,V
HR Del,2441481.000,1836.00,195,10.02,0.02,V
HR Del,2441609.000,1964.00,187,10.19,0.02,V
HR Del,2441737.000,2092.00,30,10.44,0.04,V
HR Del,2441865.000,2220.00,156,10.69,0.02,V
HR Del,2441993.000,2348.00,156,10.75,0.02,V
HR Del,2442185.000,2540.00,234,11.04,0.02,V
HR Del,2442441.000,2796.00,121,11.17,0.02,V
HR Del,2442697.000,3052.00,292,11.31,0.02,V
HR Del,2442953.000,3308.00,242,11.52,0.02,V
HR Del,2443337.000,3692.00,421,11.57,0.02,V
HR Del,2443849.000,4204.00,306,11.65,0.02,V
HR Del,2444361.000,4716.00,751,11.75,0.02,V
HR Del,2444873.000,5228.00,358,11.83,0.02,V
HR Del,2445385.000,5740.00,370,11.84,0.02,V
HR Del,2445897.000,6252.00,212,11.88,0.02,V
HR Del,2446409.000,6764.00,273,11.96,0.02,V
HR Del,2446921.000,7276.00,351,11.94,0.02,V
HR Del,2447433.000,7788.00,325,11.93,0.02,V
HR Del,2447945.000,8300.00,438,11.89,0.02,V
