2444024.8164,12.27,0.011,V,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.8259,12.209,0.011,V,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.835,12.219,0.008,V,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8028,12.383,0.019,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8045,12.406,0.011,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8099,12.449,0.017,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8116,12.436,0.011,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8167,12.444,0.014,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8184,12.481,0.02,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8311,12.501,0.015,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8327,12.515,0.011,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8381,12.485,0.018,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8397,12.515,0.023,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8452,12.462,0.008,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8469,12.46,0.011,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8802,12.378,0.005,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444021.8815,12.397,0.006,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.8164,12.205,0.011,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.8259,12.166,0.011,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.835,12.161,0.008,B,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.8164,11.328,0.011,U,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.8259,11.268,0.011,U,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
2444024.835,11.249,0.008,U,0,European Southern Observatory 61 cm Bochum Telescope,"Drechsel, H.",Johnson-Cousins
