#FILENAME,WAVELENGTH COL NUM,FLUX COL NUM,FLUX ERR COL NUM,FLUX UNITS,DATE,OBSERVER,TELESCOPE,INSTRUMENT,DISPERSION,WAVELENGTH RANGE 1,WAVELENGTH RANGE 2
V838HERB_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44837e+06,Williams,CTIO 1 m,2D-Frutti,8.304422,3147.00000,10953.15668
V838HERD_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44842e+06,Williams,CTIO 1 m,2D-Frutti,3.575485,3255.00000,10019.81762
V838HERF_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.4485e+06,Williams,CTIO 1 m,2D-Frutti,8.283133,3009.81100,7739.47994
V838HERA_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44835e+06,Williams,CTIO 1 m,2D-Frutti,7.77225,3570.00000,10510.61925
V838HERC_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44838e+06,Williams,CTIO 1 m,2D-Frutti,7.884627,3208.00000,9949.35608
V838HERE_Williams_Optical_Spectra.csv,0,1,NA,ergs/cm^2/sec,2.44844e+06,Williams,CTIO 1 m,2D-Frutti,8.285678,2957.01400,11010.69302
