#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V2313 Oph,2449506.250,0.25,1,7.50,0.15,V
V2313 Oph,2449507.250,1.25,4,8.50,0.08,V
V2313 Oph,2449507.750,1.75,8,8.26,0.11,V
V2313 Oph,2449508.250,2.25,3,8.33,0.09,V
V2313 Oph,2449508.750,2.75,4,8.43,0.13,V
V2313 Oph,2449509.250,3.25,6,8.57,0.08,V
V2313 Oph,2449509.750,3.75,6,8.68,0.06,V
V2313 Oph,2449510.250,4.25,1,8.40,0.15,V
V2313 Oph,2449510.750,4.75,5,8.74,0.07,V
V2313 Oph,2449511.250,5.25,7,8.84,0.07,V
V2313 Oph,2449511.750,5.75,7,8.90,0.08,V
V2313 Oph,2449512.250,6.25,2,8.90,0.11,V
V2313 Oph,2449512.750,6.75,7,9.11,0.06,V
V2313 Oph,2449513.250,7.25,2,9.50,0.11,V
V2313 Oph,2449513.750,7.75,7,9.29,0.06,V
V2313 Oph,2449514.250,8.25,4,9.80,0.11,V
V2313 Oph,2449514.750,8.75,7,9.40,0.06,V
V2313 Oph,2449515.500,9.50,15,9.65,0.09,V
V2313 Oph,2449516.500,10.50,4,9.53,0.21,V
V2313 Oph,2449517.500,11.50,8,9.76,0.12,V
V2313 Oph,2449518.500,12.50,11,9.93,0.08,V
V2313 Oph,2449519.500,13.50,8,9.96,0.11,V
V2313 Oph,2449520.500,14.50,2,10.15,0.11,V
V2313 Oph,2449521.500,15.50,8,10.14,0.11,V
V2313 Oph,2449522.500,16.50,5,10.30,0.12,V
V2313 Oph,2449523.500,17.50,4,10.03,0.08,V
V2313 Oph,2449524.500,18.50,2,10.75,0.18,V
V2313 Oph,2449526.000,20.00,2,10.75,0.11,V
V2313 Oph,2449528.000,22.00,3,10.67,0.09,V
V2313 Oph,2449530.000,24.00,2,10.90,0.11,V
V2313 Oph,2449532.000,26.00,2,11.05,0.11,V
V2313 Oph,2449534.000,28.00,6,11.22,0.09,V
V2313 Oph,2449536.000,30.00,7,11.17,0.14,V
V2313 Oph,2449538.000,32.00,7,11.21,0.10,V
V2313 Oph,2449540.000,34.00,4,11.53,0.11,V
V2313 Oph,2449542.000,36.00,3,11.27,0.10,V
V2313 Oph,2449544.000,38.00,6,11.23,0.06,V
V2313 Oph,2449546.000,40.00,7,11.44,0.09,V
V2313 Oph,2449548.000,42.00,2,11.70,0.11,V
V2313 Oph,2449550.000,44.00,7,11.56,0.09,V
V2313 Oph,2449557.000,51.00,4,11.58,0.13,V
V2313 Oph,2449561.000,55.00,6,11.88,0.13,V
V2313 Oph,2449565.000,59.00,8,12.00,0.11,V
V2313 Oph,2449569.000,63.00,12,12.07,0.10,V
V2313 Oph,2449573.000,67.00,11,12.24,0.09,V
V2313 Oph,2449577.000,71.00,8,12.15,0.08,V
V2313 Oph,2449581.000,75.00,3,12.00,0.09,V
V2313 Oph,2449585.000,79.00,1,11.90,0.15,V
V2313 Oph,2449589.000,83.00,4,12.25,0.08,V
V2313 Oph,2449593.000,87.00,11,12.32,0.06,V
V2313 Oph,2449597.000,91.00,7,12.20,0.09,V
V2313 Oph,2449601.000,95.00,6,12.32,0.06,V
V2313 Oph,2449605.000,99.00,7,12.40,0.06,V
V2313 Oph,2449621.000,115.00,2,12.85,0.11,V
V2313 Oph,2449625.000,119.00,2,12.40,0.11,V
V2313 Oph,2449629.000,123.00,1,12.50,0.15,V
V2313 Oph,2449633.000,127.00,1,12.50,0.15,V
V2313 Oph,2449637.000,131.00,1,12.60,0.15,V
V2313 Oph,2449649.000,143.00,1,12.60,0.15,V
V2313 Oph,2449787.000,281.00,1,13.40,0.15,V
V2313 Oph,2449835.000,329.00,1,13.70,0.15,V
V2313 Oph,2449851.000,345.00,1,13.80,0.15,V
V2313 Oph,2449867.000,361.00,1,13.70,0.15,V
V2313 Oph,2449899.000,393.00,1,13.90,0.15,V
V2313 Oph,2449915.000,409.00,1,13.00,0.15,V
V2313 Oph,2449931.000,425.00,2,13.95,0.11,V
