#Name,n_Name,JD,Band,l_mag,mag,e_mag,Source
T Pyx,e,2439496.99000,V,,7.800,0.15,AAVSO
T Pyx,e,2439497.04000,V,,7.800,0.15,AAVSO
T Pyx,e,2439497.60000,V,,7.700,0.15,AAVSO
T Pyx,e,2439497.98000,V,,6.500,0.15,AAVSO
T Pyx,e,2439498.02000,V,,7.100,0.15,AAVSO
T Pyx,e,2439498.07000,V,,6.700,0.15,AAVSO
T Pyx,e,2439498.98000,V,,6.600,0.15,AAVSO
T Pyx,e,2439498.99000,V,,6.600,0.15,AAVSO
T Pyx,e,2439499.00000,V,,7.100,0.15,AAVSO
T Pyx,e,2439499.03000,V,,6.700,0.15,AAVSO
T Pyx,e,2439499.08000,V,,6.600,0.15,AAVSO
T Pyx,e,2439499.95000,V,,6.700,0.15,AAVSO
T Pyx,e,2439499.99000,V,,6.500,0.15,AAVSO
T Pyx,e,2439500.00000,V,,6.900,0.15,AAVSO
T Pyx,e,2439500.03000,V,,6.700,0.15,AAVSO
T Pyx,e,2439500.07000,V,,6.700,0.15,AAVSO
T Pyx,e,2439501.00000,V,,6.200,0.15,AAVSO
T Pyx,e,2439501.01000,V,,6.100,0.15,AAVSO
T Pyx,e,2439501.04000,V,,6.400,0.15,AAVSO
T Pyx,e,2439501.07000,V,,6.100,0.15,AAVSO
T Pyx,e,2439501.14000,V,,6.500,0.15,AAVSO
T Pyx,e,2439501.91000,V,,7.100,0.15,AAVSO
T Pyx,e,2439501.94000,V,,7.100,0.15,AAVSO
T Pyx,e,2439502.00000,V,,7.000,0.15,AAVSO
T Pyx,e,2439502.04000,V,,6.900,0.15,AAVSO
T Pyx,e,2439502.09000,V,,7.100,0.15,AAVSO
T Pyx,e,2439502.12000,V,,7.500,0.15,AAVSO
T Pyx,e,2439502.52900,V,,7.200,0.15,AAVSO
T Pyx,e,2439502.60000,V,,7.400,0.15,AAVSO
T Pyx,e,2439503.02000,V,,6.300,0.15,AAVSO
T Pyx,e,2439503.90000,V,,7.500,0.15,AAVSO
T Pyx,e,2439503.96000,V,,7.800,0.15,AAVSO
T Pyx,e,2439503.99000,V,,7.100,0.15,AAVSO
T Pyx,e,2439504.01000,V,,7.000,0.15,AAVSO
T Pyx,e,2439504.03000,V,,8.000,0.15,AAVSO
T Pyx,e,2439504.04000,V,,7.800,0.15,AAVSO
T Pyx,e,2439504.13000,V,,7.700,0.15,AAVSO
T Pyx,e,2439504.20000,V,,7.900,0.15,AAVSO
T Pyx,e,2439504.60000,V,,7.200,0.15,AAVSO
T Pyx,e,2439504.92000,V,,7.700,0.15,AAVSO
T Pyx,e,2439504.95000,V,,7.800,0.15,AAVSO
T Pyx,e,2439504.97000,V,,7.600,0.15,AAVSO
T Pyx,e,2439505.09000,V,,7.800,0.15,AAVSO
T Pyx,e,2439505.13000,V,,7.700,0.15,AAVSO
T Pyx,e,2439505.93000,V,,6.600,0.15,AAVSO
T Pyx,e,2439505.94000,V,,6.600,0.15,AAVSO
T Pyx,e,2439505.96000,V,,6.700,0.15,AAVSO
T Pyx,e,2439505.98000,V,,6.400,0.15,AAVSO
T Pyx,e,2439505.99000,V,,6.300,0.15,AAVSO
T Pyx,e,2439506.01000,V,,6.600,0.15,AAVSO
T Pyx,e,2439506.03000,V,,6.100,0.15,AAVSO
T Pyx,e,2439506.12000,V,,7.100,0.15,AAVSO
T Pyx,e,2439506.60000,V,,7.200,0.15,AAVSO
T Pyx,e,2439506.99000,V,,7.100,0.15,AAVSO
T Pyx,e,2439507.10000,V,,8.200,0.15,AAVSO
T Pyx,e,2439507.11000,V,,7.900,0.15,AAVSO
T Pyx,e,2439507.15000,V,,7.800,0.15,AAVSO
T Pyx,e,2439508.00000,V,,7.800,0.15,AAVSO
T Pyx,e,2439508.02000,V,,7.600,0.15,AAVSO
T Pyx,e,2439508.90000,V,,7.500,0.15,AAVSO
T Pyx,e,2439508.91000,V,,6.700,0.15,AAVSO
T Pyx,e,2439508.93000,V,,7.400,0.15,AAVSO
T Pyx,e,2439509.03000,V,,7.300,0.15,AAVSO
T Pyx,e,2439509.92000,V,,7.500,0.15,AAVSO
T Pyx,e,2439509.94000,V,,7.500,0.15,AAVSO
T Pyx,e,2439510.92000,V,,7.700,0.15,AAVSO
T Pyx,e,2439510.98000,V,,7.800,0.15,AAVSO
T Pyx,e,2439511.03000,V,,7.800,0.15,AAVSO
T Pyx,e,2439511.05000,V,,7.600,0.15,AAVSO
T Pyx,e,2439511.93000,V,,7.600,0.15,AAVSO
T Pyx,e,2439512.02000,V,,7.500,0.15,AAVSO
T Pyx,e,2439512.05000,V,,7.100,0.15,AAVSO
T Pyx,e,2439513.02000,V,,7.000,0.15,AAVSO
T Pyx,e,2439513.10000,V,,7.200,0.15,AAVSO
T Pyx,e,2439513.60000,V,,6.800,0.15,AAVSO
T Pyx,e,2439513.83000,V,,7.300,0.15,AAVSO
T Pyx,e,2439513.95000,V,,7.600,0.15,AAVSO
T Pyx,e,2439514.03000,V,,7.500,0.15,AAVSO
T Pyx,e,2439514.11000,V,,7.500,0.15,AAVSO
T Pyx,e,2439514.70000,V,,7.600,0.15,AAVSO
T Pyx,e,2439514.98000,V,,7.600,0.15,AAVSO
T Pyx,e,2439515.94000,V,,7.700,0.15,AAVSO
T Pyx,e,2439516.93000,V,,7.300,0.15,AAVSO
T Pyx,e,2439517.08000,V,,7.200,0.15,AAVSO
T Pyx,e,2439517.94000,V,,7.800,0.15,AAVSO
T Pyx,e,2439517.95000,V,,7.900,0.15,AAVSO
T Pyx,e,2439517.98000,V,,7.800,0.15,AAVSO
T Pyx,e,2439518.89000,V,,8.000,0.15,AAVSO
T Pyx,e,2439518.90000,V,,7.800,0.15,AAVSO
T Pyx,e,2439518.92000,V,,7.700,0.15,AAVSO
T Pyx,e,2439519.70000,V,,7.700,0.15,AAVSO
T Pyx,e,2439519.88000,V,,8.000,0.15,AAVSO
T Pyx,e,2439520.60000,V,,7.500,0.15,AAVSO
T Pyx,e,2439520.63200,V,,7.800,0.15,AAVSO
T Pyx,e,2439520.80000,V,,7.800,0.15,AAVSO
T Pyx,e,2439520.92000,V,,7.500,0.15,AAVSO
T Pyx,e,2439520.94000,V,,7.600,0.15,AAVSO
T Pyx,e,2439521.10000,V,,7.400,0.15,AAVSO
T Pyx,e,2439521.70000,V,,7.700,0.15,AAVSO
T Pyx,e,2439521.73000,V,,7.600,0.15,AAVSO
T Pyx,e,2439521.90000,V,,7.600,0.15,AAVSO
T Pyx,e,2439521.91000,V,,8.000,0.15,AAVSO
T Pyx,e,2439521.93000,V,,7.700,0.15,AAVSO
T Pyx,e,2439522.01000,V,,7.900,0.15,AAVSO
T Pyx,e,2439522.60000,V,,7.800,0.15,AAVSO
T Pyx,e,2439522.91000,V,,7.900,0.15,AAVSO
T Pyx,e,2439522.97000,V,,7.900,0.15,AAVSO
T Pyx,e,2439523.98000,V,,8.000,0.15,AAVSO
T Pyx,e,2439524.03000,V,,8.000,0.15,AAVSO
T Pyx,e,2439524.56500,V,,7.900,0.15,AAVSO
T Pyx,e,2439524.95000,V,,8.000,0.15,AAVSO
T Pyx,e,2439525.06000,V,,8.200,0.15,AAVSO
T Pyx,e,2439525.18000,V,,7.800,0.15,AAVSO
T Pyx,e,2439525.60000,V,,7.500,0.15,AAVSO
T Pyx,e,2439525.71100,V,,7.500,0.15,AAVSO
T Pyx,e,2439525.99000,V,,8.000,0.15,AAVSO
T Pyx,e,2439526.15000,V,,7.700,0.15,AAVSO
T Pyx,e,2439526.60800,V,,7.800,0.15,AAVSO
T Pyx,e,2439526.62200,V,,7.400,0.15,AAVSO
T Pyx,e,2439526.80000,V,,7.600,0.15,AAVSO
T Pyx,e,2439526.80000,V,,7.600,0.15,AAVSO
T Pyx,e,2439526.96000,V,,7.500,0.15,AAVSO
T Pyx,e,2439526.97000,V,,7.800,0.15,AAVSO
T Pyx,e,2439527.01000,V,,7.900,0.15,AAVSO
T Pyx,e,2439527.18000,V,,7.200,0.15,AAVSO
T Pyx,e,2439527.50400,V,,7.200,0.15,AAVSO
T Pyx,e,2439527.93000,V,,7.800,0.15,AAVSO
T Pyx,e,2439528.08000,V,,7.800,0.15,AAVSO
T Pyx,e,2439528.19000,V,,7.600,0.15,AAVSO
T Pyx,e,2439528.58300,V,,8.200,0.15,AAVSO
T Pyx,e,2439528.60000,V,,7.600,0.15,AAVSO
T Pyx,e,2439528.68400,V,,7.600,0.15,AAVSO
T Pyx,e,2439528.93000,V,,8.200,0.15,AAVSO
T Pyx,e,2439529.03000,V,,8.100,0.15,AAVSO
T Pyx,e,2439529.59000,V,,8.100,0.15,AAVSO
T Pyx,e,2439529.92000,V,,8.100,0.15,AAVSO
T Pyx,e,2439529.97000,V,,8.000,0.15,AAVSO
T Pyx,e,2439529.99000,V,,8.100,0.15,AAVSO
T Pyx,e,2439530.55600,V,,7.900,0.15,AAVSO
T Pyx,e,2439530.56200,V,,8.200,0.15,AAVSO
T Pyx,e,2439530.70000,V,,8.400,0.15,AAVSO
T Pyx,e,2439530.92000,V,,8.400,0.15,AAVSO
T Pyx,e,2439531.06000,V,,8.500,0.15,AAVSO
T Pyx,e,2439531.60800,V,,8.200,0.15,AAVSO
T Pyx,e,2439531.95000,V,,8.500,0.15,AAVSO
T Pyx,e,2439532.15000,V,,8.000,0.15,AAVSO
T Pyx,e,2439532.63800,V,,8.200,0.15,AAVSO
T Pyx,e,2439532.70000,V,,7.800,0.15,AAVSO
T Pyx,e,2439532.90000,V,,8.100,0.15,AAVSO
T Pyx,e,2439532.93000,V,,8.200,0.15,AAVSO
T Pyx,e,2439532.94000,V,,8.200,0.15,AAVSO
T Pyx,e,2439533.00000,V,,8.600,0.15,AAVSO
T Pyx,e,2439533.04000,V,,8.200,0.15,AAVSO
T Pyx,e,2439533.11000,V,,8.400,0.15,AAVSO
T Pyx,e,2439533.13000,V,,8.400,0.15,AAVSO
T Pyx,e,2439533.15000,V,,8.400,0.15,AAVSO
T Pyx,e,2439533.59900,V,,8.300,0.15,AAVSO
T Pyx,e,2439533.91000,V,,8.600,0.15,AAVSO
T Pyx,e,2439533.92000,V,,8.300,0.15,AAVSO
T Pyx,e,2439534.16000,V,,8.000,0.15,AAVSO
T Pyx,e,2439534.60000,V,,8.300,0.15,AAVSO
T Pyx,e,2439534.60100,V,,8.500,0.15,AAVSO
T Pyx,e,2439534.71000,V,,8.200,0.15,AAVSO
T Pyx,e,2439534.99000,V,,8.000,0.15,AAVSO
T Pyx,e,2439535.57800,V,,8.600,0.15,AAVSO
T Pyx,e,2439535.60000,V,,8.200,0.15,AAVSO
T Pyx,e,2439535.92000,V,,8.500,0.15,AAVSO
T Pyx,e,2439535.93000,V,,8.600,0.15,AAVSO
T Pyx,e,2439535.97000,V,,8.300,0.15,AAVSO
T Pyx,e,2439536.11000,V,,8.800,0.15,AAVSO
T Pyx,e,2439536.57700,V,,8.600,0.15,AAVSO
T Pyx,e,2439536.60000,V,,8.300,0.15,AAVSO
T Pyx,e,2439536.90000,V,,8.800,0.15,AAVSO
T Pyx,e,2439536.96000,V,,8.700,0.15,AAVSO
T Pyx,e,2439537.20000,V,,8.800,0.15,AAVSO
T Pyx,e,2439537.57200,V,,8.700,0.15,AAVSO
T Pyx,e,2439537.62400,V,,8.500,0.15,AAVSO
T Pyx,e,2439537.93000,V,,8.800,0.15,AAVSO
T Pyx,e,2439538.05000,V,,8.600,0.15,AAVSO
T Pyx,e,2439538.10000,V,,8.700,0.15,AAVSO
T Pyx,e,2439538.58400,V,,8.800,0.15,AAVSO
T Pyx,e,2439538.90000,V,,8.800,0.15,AAVSO
T Pyx,e,2439538.93000,V,,8.700,0.15,AAVSO
T Pyx,e,2439538.94000,V,,8.800,0.15,AAVSO
T Pyx,e,2439539.11000,V,,8.500,0.15,AAVSO
T Pyx,e,2439539.61300,V,,8.900,0.15,AAVSO
T Pyx,e,2439539.70000,V,,7.900,0.15,AAVSO
T Pyx,e,2439540.14000,V,,8.200,0.15,AAVSO
T Pyx,e,2439540.50000,V,,8.700,0.15,AAVSO
T Pyx,e,2439540.56000,V,,8.700,0.15,AAVSO
T Pyx,e,2439540.97000,V,,8.500,0.15,AAVSO
T Pyx,e,2439541.08000,V,,8.100,0.15,AAVSO
T Pyx,e,2439541.53800,V,,8.900,0.15,AAVSO
T Pyx,e,2439541.55800,V,,8.900,0.15,AAVSO
T Pyx,e,2439541.60000,V,,8.600,0.15,AAVSO
T Pyx,e,2439541.88000,V,,8.800,0.15,AAVSO
T Pyx,e,2439542.06000,V,,8.800,0.15,AAVSO
T Pyx,e,2439542.14200,V,,8.900,0.15,AAVSO
T Pyx,e,2439542.21000,V,,8.900,0.15,AAVSO
T Pyx,e,2439542.59800,V,,8.900,0.15,AAVSO
T Pyx,e,2439542.60000,V,,8.700,0.15,AAVSO
T Pyx,e,2439543.00000,V,,8.900,0.15,AAVSO
T Pyx,e,2439543.09000,V,,8.800,0.15,AAVSO
T Pyx,e,2439543.57600,V,,9.000,0.15,AAVSO
T Pyx,e,2439543.60000,V,,8.700,0.15,AAVSO
T Pyx,e,2439543.67000,V,,8.700,0.15,AAVSO
T Pyx,e,2439543.98000,V,,8.800,0.15,AAVSO
T Pyx,e,2439544.05000,V,,8.800,0.15,AAVSO
T Pyx,e,2439544.17000,V,,8.400,0.15,AAVSO
T Pyx,e,2439544.21200,V,,8.900,0.15,AAVSO
T Pyx,e,2439544.72000,V,,8.300,0.15,AAVSO
T Pyx,e,2439545.60000,V,,8.900,0.15,AAVSO
T Pyx,e,2439545.90000,V,,8.100,0.15,AAVSO
T Pyx,e,2439546.51100,V,,9.100,0.15,AAVSO
T Pyx,e,2439546.51300,V,,9.200,0.15,AAVSO
T Pyx,e,2439546.60000,V,,9.000,0.15,AAVSO
T Pyx,e,2439546.86000,V,,8.800,0.15,AAVSO
T Pyx,e,2439546.91000,V,,8.900,0.15,AAVSO
T Pyx,e,2439547.53400,V,,9.100,0.15,AAVSO
T Pyx,e,2439547.57000,V,,8.900,0.15,AAVSO
T Pyx,e,2439547.80000,V,,8.500,0.15,AAVSO
T Pyx,e,2439547.86000,V,,8.800,0.15,AAVSO
T Pyx,e,2439548.16500,V,,8.900,0.15,AAVSO
T Pyx,e,2439548.60000,V,,9.000,0.15,AAVSO
T Pyx,e,2439548.64900,V,,8.100,0.15,AAVSO
T Pyx,e,2439548.67000,V,,8.700,0.15,AAVSO
T Pyx,e,2439548.90000,V,,8.500,0.15,AAVSO
T Pyx,e,2439549.07500,V,,8.800,0.15,AAVSO
T Pyx,e,2439549.50900,V,,9.100,0.15,AAVSO
T Pyx,e,2439549.60000,V,,9.100,0.15,AAVSO
T Pyx,e,2439550.00000,V,,9.000,0.15,AAVSO
T Pyx,e,2439550.70000,V,,9.100,0.15,AAVSO
T Pyx,e,2439550.86000,V,,8.800,0.15,AAVSO
T Pyx,e,2439550.95000,V,,9.000,0.15,AAVSO
T Pyx,e,2439551.01000,V,,9.000,0.15,AAVSO
T Pyx,e,2439551.08500,V,,8.800,0.15,AAVSO
T Pyx,e,2439552.17400,V,,8.800,0.15,AAVSO
T Pyx,e,2439552.80000,V,,8.700,0.15,AAVSO
T Pyx,e,2439552.85000,V,,8.700,0.15,AAVSO
T Pyx,e,2439552.98000,V,,8.800,0.15,AAVSO
T Pyx,e,2439553.01000,V,,8.800,0.15,AAVSO
T Pyx,e,2439553.03000,V,,8.800,0.15,AAVSO
T Pyx,e,2439553.06600,V,,8.800,0.15,AAVSO
T Pyx,e,2439553.10000,V,,8.900,0.15,AAVSO
T Pyx,e,2439553.60000,V,,9.200,0.15,AAVSO
T Pyx,e,2439553.66000,V,,8.800,0.15,AAVSO
T Pyx,e,2439553.87000,V,,8.900,0.15,AAVSO
T Pyx,e,2439553.90000,V,,9.000,0.15,AAVSO
T Pyx,e,2439554.70000,V,,9.000,0.15,AAVSO
T Pyx,e,2439554.94000,V,,8.900,0.15,AAVSO
T Pyx,e,2439555.00000,V,,9.000,0.15,AAVSO
T Pyx,e,2439555.60000,V,,9.200,0.15,AAVSO
T Pyx,e,2439555.70000,V,,8.900,0.15,AAVSO
T Pyx,e,2439555.80000,V,,8.700,0.15,AAVSO
T Pyx,e,2439557.60000,V,,9.200,0.15,AAVSO
T Pyx,e,2439557.65000,V,,9.100,0.15,AAVSO
T Pyx,e,2439558.03000,V,,8.800,0.15,AAVSO
T Pyx,e,2439558.93000,V,,9.100,0.15,AAVSO
T Pyx,e,2439559.02000,V,,9.100,0.15,AAVSO
T Pyx,e,2439559.95000,V,,9.000,0.15,AAVSO
T Pyx,e,2439559.96000,V,,8.800,0.15,AAVSO
T Pyx,e,2439560.21600,V,,8.700,0.15,AAVSO
T Pyx,e,2439560.60000,V,,9.400,0.15,AAVSO
T Pyx,e,2439560.63000,V,,9.000,0.15,AAVSO
T Pyx,e,2439560.89000,V,,8.900,0.15,AAVSO
T Pyx,e,2439560.90000,V,,9.000,0.15,AAVSO
T Pyx,e,2439560.90000,V,,8.900,0.15,AAVSO
T Pyx,e,2439560.93000,V,,8.700,0.15,AAVSO
T Pyx,e,2439561.70000,V,,9.000,0.15,AAVSO
T Pyx,e,2439561.90000,V,,9.000,0.15,AAVSO
T Pyx,e,2439562.02000,V,,9.100,0.15,AAVSO
T Pyx,e,2439562.11000,V,,9.100,0.15,AAVSO
T Pyx,e,2439562.89000,V,,9.200,0.15,AAVSO
T Pyx,e,2439562.92000,V,,9.200,0.15,AAVSO
T Pyx,e,2439563.04000,V,,8.800,0.15,AAVSO
T Pyx,e,2439563.16000,V,,9.200,0.15,AAVSO
T Pyx,e,2439563.70000,V,,9.000,0.15,AAVSO
T Pyx,e,2439563.90000,V,,9.300,0.15,AAVSO
T Pyx,e,2439564.03000,V,,9.000,0.15,AAVSO
T Pyx,e,2439564.07000,V,,9.500,0.15,AAVSO
T Pyx,e,2439564.16000,V,,9.400,0.15,AAVSO
T Pyx,e,2439564.86000,V,,9.600,0.15,AAVSO
T Pyx,e,2439565.03000,V,,9.200,0.15,AAVSO
T Pyx,e,2439565.09000,V,,9.600,0.15,AAVSO
T Pyx,e,2439565.89000,V,,9.300,0.15,AAVSO
T Pyx,e,2439565.93000,V,,9.100,0.15,AAVSO
T Pyx,e,2439566.03000,V,,8.800,0.15,AAVSO
T Pyx,e,2439566.90000,V,,9.000,0.15,AAVSO
T Pyx,e,2439566.95000,V,,9.300,0.15,AAVSO
T Pyx,e,2439566.99000,V,,8.800,0.15,AAVSO
T Pyx,e,2439567.16000,V,,9.200,0.15,AAVSO
T Pyx,e,2439567.63000,V,,9.100,0.15,AAVSO
T Pyx,e,2439567.90000,V,,9.200,0.15,AAVSO
T Pyx,e,2439567.91000,V,,9.300,0.15,AAVSO
T Pyx,e,2439568.60000,V,,9.400,0.15,AAVSO
T Pyx,e,2439568.63000,V,,9.100,0.15,AAVSO
T Pyx,e,2439570.00000,V,,9.000,0.15,AAVSO
T Pyx,e,2439570.18000,V,,9.100,0.15,AAVSO
T Pyx,e,2439570.90000,V,,9.300,0.15,AAVSO
T Pyx,e,2439571.01000,V,,9.000,0.15,AAVSO
T Pyx,e,2439571.08800,V,,9.100,0.15,AAVSO
T Pyx,e,2439571.60000,V,,9.500,0.15,AAVSO
T Pyx,e,2439571.80000,V,,9.400,0.15,AAVSO
T Pyx,e,2439571.91000,V,,9.500,0.15,AAVSO
T Pyx,e,2439572.90000,V,,9.500,0.15,AAVSO
T Pyx,e,2439573.90000,V,,9.700,0.15,AAVSO
T Pyx,e,2439574.60000,V,,9.600,0.15,AAVSO
T Pyx,e,2439574.62000,V,,9.900,0.15,AAVSO
T Pyx,e,2439574.84000,V,,9.500,0.15,AAVSO
T Pyx,e,2439574.90000,V,,9.600,0.15,AAVSO
T Pyx,e,2439575.60000,V,,9.300,0.15,AAVSO
T Pyx,e,2439575.83000,V,,9.200,0.15,AAVSO
T Pyx,e,2439575.91000,V,,9.400,0.15,AAVSO
T Pyx,e,2439576.83000,V,,9.700,0.15,AAVSO
T Pyx,e,2439576.95000,V,,9.500,0.15,AAVSO
T Pyx,e,2439577.60000,V,,9.500,0.15,AAVSO
T Pyx,e,2439577.70000,V,,9.600,0.15,AAVSO
T Pyx,e,2439577.70000,V,,9.700,0.15,AAVSO
T Pyx,e,2439577.83000,V,,9.700,0.15,AAVSO
T Pyx,e,2439577.84000,V,,9.700,0.15,AAVSO
T Pyx,e,2439577.88000,V,,9.700,0.15,AAVSO
T Pyx,e,2439578.04000,V,,9.200,0.15,AAVSO
T Pyx,e,2439579.60000,V,,9.900,0.15,AAVSO
T Pyx,e,2439579.89000,V,,9.700,0.15,AAVSO
T Pyx,e,2439580.58000,V,,9.800,0.15,AAVSO
T Pyx,e,2439580.60000,V,,9.700,0.15,AAVSO
T Pyx,e,2439580.88000,V,,9.700,0.15,AAVSO
T Pyx,e,2439580.95000,V,,9.500,0.15,AAVSO
T Pyx,e,2439581.91000,V,,9.800,0.15,AAVSO
T Pyx,e,2439582.00000,V,,9.700,0.15,AAVSO
T Pyx,e,2439582.08000,V,,9.800,0.15,AAVSO
T Pyx,e,2439582.87000,V,,9.200,0.15,AAVSO
T Pyx,e,2439582.92000,V,,9.700,0.15,AAVSO
T Pyx,e,2439583.05000,V,,9.700,0.15,AAVSO
T Pyx,e,2439584.00000,V,,9.800,0.15,AAVSO
T Pyx,e,2439584.59000,V,,9.900,0.15,AAVSO
T Pyx,e,2439584.87000,V,,9.400,0.15,AAVSO
T Pyx,e,2439584.98000,V,,10.000,0.15,AAVSO
T Pyx,e,2439585.57000,V,,9.900,0.15,AAVSO
T Pyx,e,2439585.89000,V,,9.700,0.15,AAVSO
T Pyx,e,2439586.96000,V,,9.700,0.15,AAVSO
T Pyx,e,2439587.88000,V,,9.800,0.15,AAVSO
T Pyx,e,2439588.90000,V,,9.900,0.15,AAVSO
T Pyx,e,2439589.70000,V,,10.100,0.15,AAVSO
T Pyx,e,2439589.87000,V,,9.600,0.15,AAVSO
T Pyx,e,2439589.99000,V,,9.900,0.15,AAVSO
T Pyx,e,2439591.94000,V,,10.000,0.15,AAVSO
