#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
FH Ser,2440734.500,103.50,5,11.24,0.15,V
FH Ser,2440735.500,104.50,4,11.65,0.08,V
FH Ser,2440737.500,106.50,1,11.50,0.15,V
FH Ser,2440739.500,108.50,3,12.07,0.28,V
FH Ser,2440742.000,111.00,13,11.70,0.12,V
FH Ser,2440746.000,115.00,11,11.32,0.06,V
FH Ser,2440750.000,119.00,9,11.28,0.20,V
FH Ser,2440754.000,123.00,3,10.93,0.12,V
FH Ser,2440758.000,127.00,6,10.90,0.17,V
FH Ser,2440762.000,131.00,11,10.85,0.07,V
FH Ser,2440766.000,135.00,10,10.52,0.14,V
FH Ser,2440770.000,139.00,5,10.50,0.23,V
FH Ser,2440774.000,143.00,17,10.48,0.09,V
FH Ser,2440778.000,147.00,4,10.50,0.22,V
FH Ser,2440782.000,151.00,4,10.50,0.15,V
FH Ser,2440786.000,155.00,2,10.65,0.11,V
FH Ser,2440790.000,159.00,7,10.30,0.09,V
FH Ser,2440794.000,163.00,11,10.12,0.03,V
FH Ser,2440798.000,167.00,8,10.15,0.05,V
FH Ser,2440802.000,171.00,14,10.16,0.06,V
FH Ser,2440806.000,175.00,8,9.98,0.05,V
FH Ser,2440810.000,179.00,8,10.34,0.07,V
FH Ser,2440814.000,183.00,3,10.30,0.09,V
FH Ser,2440818.000,187.00,5,9.98,0.07,V
FH Ser,2440822.000,191.00,7,10.07,0.13,V
FH Ser,2440826.000,195.00,11,10.19,0.04,V
FH Ser,2440830.000,199.00,5,10.10,0.10,V
FH Ser,2440834.000,203.00,9,10.11,0.05,V
FH Ser,2440838.000,207.00,10,10.10,0.09,V
FH Ser,2440842.000,211.00,7,10.13,0.08,V
FH Ser,2440846.000,215.00,4,10.25,0.08,V
FH Ser,2440850.000,219.00,14,10.08,0.04,V
FH Ser,2440856.000,225.00,16,10.02,0.04,V
FH Ser,2440864.000,233.00,10,10.12,0.06,V
FH Ser,2440872.000,241.00,5,10.20,0.10,V
FH Ser,2440880.000,249.00,13,10.15,0.06,V
FH Ser,2440888.000,257.00,10,10.12,0.05,V
FH Ser,2440896.000,265.00,3,10.00,0.09,V
FH Ser,2440904.000,273.00,2,10.20,0.11,V
FH Ser,2440912.000,281.00,4,10.05,0.08,V
FH Ser,2440920.000,289.00,1,10.40,0.15,V
FH Ser,2440928.000,297.00,1,10.00,0.15,V
FH Ser,2440980.000,349.00,4,10.70,0.08,V
FH Ser,2440996.000,365.00,3,10.57,0.09,V
FH Ser,2441012.000,381.00,3,10.37,0.09,V
FH Ser,2441028.000,397.00,4,10.30,0.12,V
FH Ser,2441044.000,413.00,14,10.49,0.06,V
FH Ser,2441060.000,429.00,14,10.55,0.07,V
FH Ser,2441076.000,445.00,12,10.73,0.09,V
FH Ser,2441092.000,461.00,15,10.59,0.09,V
FH Ser,2441108.000,477.00,18,10.73,0.08,V
FH Ser,2441124.000,493.00,24,10.72,0.06,V
FH Ser,2441140.000,509.00,35,10.82,0.05,V
FH Ser,2441156.000,525.00,28,10.77,0.06,V
FH Ser,2441172.000,541.00,25,10.94,0.05,V
FH Ser,2441188.000,557.00,20,10.82,0.06,V
FH Ser,2441204.000,573.00,18,11.05,0.07,V
FH Ser,2441220.000,589.00,16,11.01,0.05,V
FH Ser,2441236.000,605.00,26,11.06,0.06,V
FH Ser,2441252.000,621.00,11,11.17,0.06,V
FH Ser,2441268.000,637.00,9,11.44,0.05,V
FH Ser,2441284.000,653.00,3,11.43,0.12,V
FH Ser,2441300.000,669.00,2,11.40,0.14,V
FH Ser,2441364.000,733.00,2,11.85,0.11,V
FH Ser,2441380.000,749.00,1,11.40,0.15,V
FH Ser,2441396.000,765.00,7,11.83,0.12,V
FH Ser,2441412.000,781.00,3,11.93,0.14,V
FH Ser,2441444.000,813.00,6,11.77,0.06,V
FH Ser,2441460.000,829.00,8,11.99,0.10,V
FH Ser,2441476.000,845.00,11,12.06,0.13,V
FH Ser,2441492.000,861.00,5,12.42,0.12,V
FH Ser,2441508.000,877.00,12,12.17,0.08,V
FH Ser,2441524.000,893.00,4,12.23,0.20,V
FH Ser,2441540.000,909.00,7,12.33,0.10,V
FH Ser,2441556.000,925.00,3,12.20,0.12,V
FH Ser,2441572.000,941.00,7,12.50,0.09,V
FH Ser,2441588.000,957.00,9,12.46,0.15,V
FH Ser,2441604.000,973.00,2,12.65,0.11,V
FH Ser,2441628.000,997.00,4,12.73,0.08,V
FH Ser,2441660.000,1029.00,1,12.60,0.15,V
FH Ser,2441756.000,1125.00,1,12.80,0.15,V
FH Ser,2441788.000,1157.00,3,12.60,0.17,V
FH Ser,2441820.000,1189.00,2,12.70,0.11,V
FH Ser,2441852.000,1221.00,5,12.76,0.10,V
FH Ser,2441884.000,1253.00,5,12.86,0.08,V
FH Ser,2441916.000,1285.00,8,12.90,0.09,V
FH Ser,2441948.000,1317.00,2,12.90,0.14,V
FH Ser,2441980.000,1349.00,2,12.85,0.11,V
FH Ser,2442076.000,1445.00,2,13.00,0.11,V
FH Ser,2442108.000,1477.00,1,12.90,0.15,V
FH Ser,2442140.000,1509.00,2,12.95,0.11,V
FH Ser,2442172.000,1541.00,4,13.13,0.08,V
FH Ser,2442204.000,1573.00,3,13.70,0.22,V
FH Ser,2442236.000,1605.00,3,13.77,0.15,V
FH Ser,2442268.000,1637.00,3,13.67,0.10,V
FH Ser,2442300.000,1669.00,1,13.50,0.15,V
FH Ser,2442332.000,1701.00,2,13.65,0.11,V
FH Ser,2442524.000,1893.00,1,14.10,0.15,V
FH Ser,2442556.000,1925.00,1,14.20,0.15,V
FH Ser,2442620.000,1989.00,2,14.35,0.11,V
FH Ser,2442652.000,2021.00,2,14.15,0.11,V
FH Ser,2442684.000,2053.00,1,14.50,0.15,V
FH Ser,2442716.000,2085.00,1,14.50,0.15,V
FH Ser,2442908.000,2277.00,1,14.70,0.15,V
FH Ser,2443004.000,2373.00,1,15.00,0.15,V
FH Ser,2443260.000,2629.00,1,16.00,0.15,V
FH Ser,2443388.000,2757.00,5,15.88,0.07,V
