3222.00000,0.0
3225.56147,2.8986e-15
3229.12295,3.0585e-15
3232.68442,3.1974e-15
3236.24590,3.3173e-15
3239.80737,3.4931e-15
3243.36885,3.5123e-15
3246.93032,3.4281e-15
3250.49180,3.2459e-15
3254.05328,3.567e-15
3257.61475,4.0759e-15
3261.17623,4.7049e-15
3264.73770,4.8044e-15
3268.29918,4.4542e-15
3271.86065,3.9348e-15
3275.42213,3.5598e-15
3278.98360,3.4639e-15
3282.54507,3.4711e-15
3286.10655,3.4707e-15
3289.66802,3.6694e-15
3293.22950,4.0722e-15
3296.79097,4.3924e-15
3300.35245,4.6185e-15
3303.91392,5.1866e-15
3307.47540,5.9845e-15
3311.03687,5.9991e-15
3314.59835,4.8535e-15
3318.15983,4.247e-15
3321.72130,4.2568e-15
3325.28278,4.2319e-15
3328.84425,4.9736e-15
3332.40573,7.897e-15
3335.96720,1.3409e-14
3339.52868,1.8312e-14
3343.09015,1.898e-14
3346.65162,1.5421e-14
3350.21310,1.0746e-14
3353.77457,7.0809e-15
3357.33605,5.1628e-15
3360.89752,4.4462e-15
3364.45900,4.3333e-15
3368.02047,4.3772e-15
3371.58195,5.0733e-15
3375.14343,6.0912e-15
3378.70490,6.7443e-15
3382.26638,6.5226e-15
3385.82785,5.9869e-15
3389.38933,5.4499e-15
3392.95080,5.3456e-15
3396.51228,5.7901e-15
3400.07375,6.7403e-15
3403.63522,7.8686e-15
3407.19670,8.5914e-15
3410.75817,1.195e-14
3414.31965,2.2997e-14
3417.88112,3.8783e-14
3421.44260,4.6748e-14
3425.00407,4.0916e-14
3428.56555,2.8986e-14
3432.12702,1.8927e-14
3435.68850,1.4769e-14
3439.24998,1.4281e-14
3442.81145,1.2654e-14
3446.37293,9.867e-15
3449.93440,7.149e-15
3453.49588,5.4338e-15
3457.05735,4.7769e-15
3460.61883,4.7287e-15
3464.18030,4.7985e-15
3467.74177,4.9014e-15
3471.30325,5.3591e-15
3474.86472,5.7562e-15
3478.42620,5.8153e-15
3481.98767,5.5553e-15
3485.54915,5.2204e-15
3489.11063,5.0267e-15
3492.67210,4.8899e-15
3496.23358,4.7587e-15
3499.79505,4.6489e-15
3503.35653,4.5418e-15
3506.91800,4.4019e-15
3510.47948,4.3699e-15
3514.04095,4.2308e-15
3517.60243,4.2445e-15
3521.16390,4.1818e-15
3524.72537,4.2103e-15
3528.28685,4.3002e-15
3531.84832,4.3147e-15
3535.40980,4.362e-15
3538.97127,4.2633e-15
3542.53275,4.383e-15
3546.09422,4.6582e-15
3549.65570,4.8076e-15
3553.21717,4.7783e-15
3556.77865,4.7239e-15
3560.34013,4.5851e-15
3563.90160,4.4593e-15
3567.46308,4.5479e-15
3571.02455,4.7738e-15
3574.58603,5.5718e-15
3578.14750,6.7962e-15
3581.70898,7.2258e-15
3585.27045,6.7284e-15
3588.83192,5.9805e-15
3592.39340,5.3661e-15
3595.95487,4.8457e-15
3599.51635,4.6507e-15
3603.07782,4.6526e-15
3606.63930,4.6513e-15
3610.20078,4.5967e-15
3613.76225,4.6453e-15
3617.32373,4.6714e-15
3620.88520,4.6619e-15
3624.44668,4.7022e-15
3628.00815,4.8908e-15
3631.56963,5.0388e-15
3635.13110,4.958e-15
3638.69258,4.9492e-15
3642.25405,4.9759e-15
3645.81552,5.0364e-15
3649.37700,5.2581e-15
3652.93847,5.633e-15
3656.49995,6.0383e-15
3660.06142,5.9343e-15
3663.62290,5.6037e-15
3667.18437,5.3948e-15
3670.74585,5.1281e-15
3674.30733,5.0591e-15
3677.86880,5.06e-15
3681.43028,5.1731e-15
3684.99175,5.2945e-15
3688.55323,5.4534e-15
3692.11470,5.8527e-15
3695.67618,6.2902e-15
3699.23765,6.7309e-15
3702.79913,7.0314e-15
3706.36060,7.0609e-15
3709.92207,7.0176e-15
3713.48355,7.75e-15
3717.04502,8.827e-15
3720.60650,9.3624e-15
3724.16797,9.0165e-15
3727.72945,8.8277e-15
3731.29093,8.0025e-15
3734.85240,6.7089e-15
3738.41388,5.9518e-15
3741.97535,6.851e-15
3745.53683,9.9027e-15
3749.09830,1.4127e-14
3752.65978,1.681e-14
3756.22125,1.5695e-14
3759.78273,1.2761e-14
3763.34420,1.0599e-14
3766.90567,8.3517e-15
3770.46715,6.3655e-15
3774.02862,4.9912e-15
3777.59010,4.1201e-15
3781.15157,3.8035e-15
3784.71305,4.4346e-15
3788.27452,5.8582e-15
3791.83600,7.2441e-15
3795.39747,7.1868e-15
3798.95895,5.982e-15
3802.52043,4.9984e-15
3806.08190,4.3978e-15
3809.64338,4.2973e-15
3813.20485,4.4309e-15
3816.76633,4.3354e-15
3820.32780,4.3466e-15
3823.88927,5.555e-15
3827.45075,8.3481e-15
3831.01222,1.0461e-14
3834.57370,9.7552e-15
3838.13517,7.7009e-15
3841.69665,5.6095e-15
3845.25813,4.4422e-15
3848.81960,4.4607e-15
3852.38108,7.2409e-15
3855.94255,1.911e-14
3859.50403,4.3025e-14
3863.06550,6.371e-14
3866.62698,6.3188e-14
3870.18845,4.6653e-14
3873.74993,2.6867e-14
3877.31140,1.5448e-14
3880.87288,1.5701e-14
3884.43435,1.9191e-14
3887.99582,1.8175e-14
3891.55730,1.3799e-14
3895.11877,8.8132e-15
3898.68025,5.3005e-15
3902.24172,3.5739e-15
3905.80320,3.0321e-15
3909.36467,2.9901e-15
3912.92615,3.0681e-15
3916.48762,3.14e-15
3920.04910,3.1434e-15
3923.61058,3.0503e-15
3927.17205,2.9541e-15
3930.73353,2.7916e-15
3934.29500,2.7197e-15
3937.85648,2.689e-15
3941.41795,2.7101e-15
3944.97942,2.786e-15
3948.54090,3.1117e-15
3952.10237,4.9834e-15
3955.66385,1.1347e-14
3959.22532,2.3194e-14
3962.78680,3.2616e-14
3966.34828,3.1857e-14
3969.90975,2.3968e-14
3973.47123,1.4597e-14
3977.03270,7.2636e-15
3980.59418,3.8162e-15
3984.15565,3.4143e-15
3987.71713,4.0972e-15
3991.27860,4.5734e-15
3994.84008,4.5163e-15
3998.40155,4.0902e-15
4001.96303,3.5592e-15
4005.52450,3.1199e-15
4009.08597,2.8587e-15
4012.64745,2.8876e-15
4016.20892,3.5281e-15
4019.77040,4.3115e-15
4023.33187,4.541e-15
4026.89335,4.3507e-15
4030.45482,4.2108e-15
4034.01630,4.2613e-15
4037.57778,4.2749e-15
4041.13925,3.913e-15
4044.70073,3.4659e-15
4048.26220,3.1813e-15
4051.82368,3.1528e-15
4055.38515,3.7203e-15
4058.94663,5.6661e-15
4062.50810,8.7975e-15
4066.06957,1.1135e-14
4069.63105,1.1324e-14
4073.19252,9.9612e-15
4076.75400,8.0359e-15
4080.31547,6.8837e-15
4083.87695,8.414e-15
4087.43843,1.5017e-14
4090.99990,2.6635e-14
4094.56138,3.7449e-14
4098.12285,3.8811e-14
4101.68433,3.09e-14
4105.24580,2.0141e-14
4108.80728,1.1321e-14
4112.36875,6.4036e-15
4115.93023,4.6808e-15
4119.49170,4.1462e-15
4123.05318,3.8145e-15
4126.61465,3.6122e-15
4130.17612,3.5698e-15
4133.73760,3.8152e-15
4137.29907,4.1125e-15
4140.86055,4.2274e-15
4144.42202,4.1759e-15
4147.98350,4.0556e-15
4151.54497,3.8057e-15
4155.10645,3.4723e-15
4158.66792,3.3482e-15
4162.22940,3.3112e-15
4165.79087,3.478e-15
4169.35235,3.9343e-15
4172.91382,4.3839e-15
4176.47530,4.7485e-15
4180.03678,5.1203e-15
4183.59825,5.3363e-15
4187.15973,5.5922e-15
4190.72120,5.9817e-15
4194.28268,5.9248e-15
4197.84415,5.3596e-15
4201.40563,4.6276e-15
4204.96710,3.9299e-15
4208.52858,3.3521e-15
4212.09005,3.0731e-15
4215.65153,3.0081e-15
4219.21300,3.0791e-15
4222.77448,3.1647e-15
4226.33595,3.4121e-15
4229.89743,3.8243e-15
4233.45890,4.3904e-15
4237.02038,4.6698e-15
4240.58185,4.4746e-15
4244.14333,4.0369e-15
4247.70480,3.6218e-15
4251.26627,3.523e-15
4254.82775,4.382e-15
4258.38922,6.3952e-15
4261.95070,8.0271e-15
4265.51217,8.0224e-15
4269.07365,7.1686e-15
4272.63512,5.8717e-15
4276.19660,4.7296e-15
4279.75807,4.1467e-15
4283.31955,3.9384e-15
4286.88103,3.8624e-15
4290.44250,3.6298e-15
4294.00397,3.5691e-15
4297.56545,3.602e-15
4301.12693,3.6623e-15
4304.68840,3.8621e-15
4308.24987,4.1795e-15
4311.81135,4.4463e-15
4315.37283,4.4447e-15
4318.93430,4.4685e-15
4322.49578,5.1035e-15
4326.05725,9.2131e-15
4329.61873,2.2092e-14
4333.18020,3.9419e-14
4336.74168,4.5407e-14
4340.30315,3.9318e-14
4343.86463,3.0736e-14
4347.42610,3.2205e-14
4350.98758,6.3953e-14
4354.54905,1.2164e-13
4358.11053,1.5634e-13
4361.67200,1.4488e-13
4365.23347,1.1019e-13
4368.79495,6.8711e-14
4372.35642,3.3941e-14
4375.91790,1.488e-14
4379.47937,8.0379e-15
4383.04085,5.8571e-15
