#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1425 Aql,2449756.250,0.25,1,8.10,0.15,V
V1425 Aql,2449757.250,1.25,2,7.95,0.32,V
V1425 Aql,2449757.750,1.75,1,8.20,0.15,V
V1425 Aql,2449758.250,2.25,1,8.40,0.15,V
V1425 Aql,2449758.750,2.75,1,8.70,0.15,V
V1425 Aql,2449759.250,3.25,1,8.60,0.15,V
V1425 Aql,2449759.750,3.75,2,8.65,0.11,V
V1425 Aql,2449760.250,4.25,1,8.60,0.15,V
V1425 Aql,2449760.750,4.75,2,8.90,0.11,V
V1425 Aql,2449761.750,5.75,2,9.00,0.28,V
V1425 Aql,2449762.750,6.75,4,8.65,0.08,V
V1425 Aql,2449763.750,7.75,4,8.88,0.14,V
V1425 Aql,2449764.750,8.75,1,9.00,0.15,V
V1425 Aql,2449766.000,10.00,12,9.04,0.08,V
V1425 Aql,2449768.000,12.00,7,9.23,0.07,V
V1425 Aql,2449770.000,14.00,12,9.30,0.06,V
V1425 Aql,2449772.000,16.00,5,9.56,0.10,V
V1425 Aql,2449774.000,18.00,8,9.54,0.05,V
V1425 Aql,2449776.000,20.00,10,9.69,0.06,V
V1425 Aql,2449778.000,22.00,11,9.68,0.05,V
V1425 Aql,2449780.000,24.00,16,9.79,0.06,V
V1425 Aql,2449782.000,26.00,10,9.93,0.09,V
V1425 Aql,2449784.000,28.00,11,9.88,0.07,V
V1425 Aql,2449786.000,30.00,19,10.01,0.05,V
V1425 Aql,2449788.000,32.00,18,10.09,0.03,V
V1425 Aql,2449790.000,34.00,8,10.15,0.07,V
V1425 Aql,2449792.000,36.00,7,10.21,0.09,V
V1425 Aql,2449794.000,38.00,6,10.37,0.06,V
V1425 Aql,2449796.000,40.00,4,10.40,0.08,V
V1425 Aql,2449798.000,42.00,4,10.40,0.08,V
V1425 Aql,2449800.000,44.00,9,10.33,0.06,V
V1425 Aql,2449802.000,46.00,3,10.33,0.09,V
V1425 Aql,2449804.000,48.00,4,10.53,0.11,V
V1425 Aql,2449806.000,50.00,9,10.61,0.05,V
V1425 Aql,2449808.000,52.00,5,10.68,0.09,V
V1425 Aql,2449810.000,54.00,14,10.54,0.06,V
V1425 Aql,2449812.000,56.00,8,10.81,0.07,V
V1425 Aql,2449814.000,58.00,2,10.55,0.11,V
V1425 Aql,2449816.000,60.00,8,10.69,0.06,V
V1425 Aql,2449818.000,62.00,8,10.54,0.07,V
V1425 Aql,2449820.000,64.00,9,10.57,0.05,V
V1425 Aql,2449822.000,66.00,6,10.70,0.08,V
V1425 Aql,2449824.000,68.00,1,10.50,0.15,V
V1425 Aql,2449826.000,70.00,1,10.60,0.15,V
V1425 Aql,2449828.000,72.00,5,10.68,0.07,V
V1425 Aql,2449830.000,74.00,10,10.73,0.03,V
V1425 Aql,2449832.000,76.00,6,10.78,0.12,V
V1425 Aql,2449834.000,78.00,5,10.74,0.13,V
V1425 Aql,2449836.000,80.00,8,10.91,0.08,V
V1425 Aql,2449838.000,82.00,4,11.13,0.08,V
V1425 Aql,2449840.000,84.00,16,11.01,0.06,V
V1425 Aql,2449842.000,86.00,8,11.21,0.10,V
