2449764.52,5.93,0.05,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449765.52,5.96,0.05,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449766.52,6.14,0.05,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449767.52,6.26,0.01,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449772.54,6.44,0.05,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449786.5,7.18,0.05,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449787.52,7.22,0.05,J,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449764.52,5.43,0.05,H,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449765.52,5.59,0.05,H,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449767.52,5.74,0.05,H,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449772.54,6.02,0.05,H,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449786.5,6.72,0.05,H,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449787.52,6.76,0.05,H,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449764.52,4.36,0.05,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449765.52,4.24,0.01,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449766.52,4.45,0.01,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449767.52,4.44,0.05,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449772.54,4.51,0.05,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449786.5,5.12,0.05,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449787.52,5.01,0.05,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
2449856.43,8.64,0.02,K,0,Mt Abu Infrared Observatory 1.2 m Telescope,"Kamath, U. S.",CTIO
