#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
CP Lac,2428848.000,510.00,14,11.54,0.03,V
CP Lac,2428856.000,518.00,6,11.62,0.06,V
CP Lac,2428864.000,526.00,16,11.66,0.05,V
CP Lac,2428872.000,534.00,14,11.46,0.11,V
CP Lac,2428880.000,542.00,9,11.71,0.05,V
CP Lac,2428888.000,550.00,7,11.59,0.19,V
CP Lac,2428896.000,558.00,5,11.82,0.09,V
CP Lac,2428904.000,566.00,14,11.79,0.07,V
CP Lac,2428912.000,574.00,2,11.45,0.11,V
CP Lac,2428920.000,582.00,3,11.87,0.14,V
CP Lac,2428928.000,590.00,6,11.65,0.12,V
CP Lac,2428936.000,598.00,1,11.50,0.15,V
CP Lac,2428952.000,614.00,4,12.18,0.25,V
CP Lac,2428960.000,622.00,3,12.53,0.14,V
CP Lac,2428984.000,646.00,4,11.93,0.08,V
CP Lac,2429000.000,662.00,3,12.20,0.24,V
CP Lac,2429008.000,670.00,2,12.35,0.39,V
CP Lac,2429016.000,678.00,2,12.40,0.35,V
CP Lac,2429024.000,686.00,2,12.75,0.11,V
CP Lac,2429048.000,710.00,1,12.50,0.15,V
CP Lac,2429068.000,730.00,9,12.56,0.11,V
CP Lac,2429100.000,762.00,12,12.58,0.15,V
CP Lac,2429132.000,794.00,17,12.50,0.17,V
CP Lac,2429164.000,826.00,13,12.69,0.15,V
CP Lac,2429196.000,858.00,9,12.79,0.19,V
CP Lac,2429228.000,890.00,6,12.98,0.06,V
CP Lac,2429260.000,922.00,6,13.08,0.08,V
CP Lac,2429404.000,1066.00,3,12.80,0.41,V
CP Lac,2429468.000,1130.00,4,13.53,0.08,V
CP Lac,2429532.000,1194.00,15,12.62,0.22,V
CP Lac,2429596.000,1258.00,11,13.41,0.23,V
CP Lac,2429660.000,1322.00,1,13.60,0.15,V
CP Lac,2429756.000,1418.00,4,13.63,0.08,V
CP Lac,2429884.000,1546.00,18,13.77,0.07,V
CP Lac,2430012.000,1674.00,1,14.00,0.15,V
CP Lac,2430140.000,1802.00,6,14.03,0.15,V
CP Lac,2430268.000,1930.00,14,13.80,0.12,V
CP Lac,2430524.000,2186.00,1,14.40,0.15,V
CP Lac,2430652.000,2314.00,2,14.10,0.14,V
CP Lac,2430908.000,2570.00,4,13.68,0.27,V
CP Lac,2431036.000,2698.00,4,13.95,0.22,V
CP Lac,2431164.000,2826.00,1,13.20,0.15,V
CP Lac,2431292.000,2954.00,3,14.07,0.10,V
CP Lac,2431420.000,3082.00,1,15.20,0.15,V
CP Lac,2431676.000,3338.00,1,14.70,0.15,V
CP Lac,2431804.000,3466.00,1,14.60,0.15,V
CP Lac,2432828.000,4490.00,1,14.10,0.15,V
